Target	Single_Phone	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
badi	b	0.0	0.1	0.18	0.24665679	0.30211514	0.34811634	0.3861998	0.41768837	0.44366896	0.46506342	0.48264977	0.49708688	0.508924	0.5194371	0.5289735	0.5375526	0.545215	0.5520511	0.558154	0.5636104	0.56848943	0.5728508	0.576746	0.58018994	0.5832021	0.585788	0.5879477	0.58969617	0.5910532	0.59205645	0.5927582	0.5932038	0.5934322	0.59376955	0.59439015	0.59533155	0.5965807	0.5980795	0.5997617	0.60155535	0.6033925	0.60522205	0.60700667	0.6087245	0.6103685	0.6119389	0.6134407	0.6148804	0.61626977	0.6176158	0.6189228	0.6201938	0.6214278	0.6226232	0.62377894	0.6248946	0.6259705	0.62700695	0.6280049	0.6289641	0.6298834	0.6307606	0.63159466	0.6323855	0.63313353	0.6338397	0.63450503	0.6351306	0.6357176	0.6362676	0.63678235	0.6372635	0.63771284	0.63813215	0.6385232	0.63888764	0.6392269	0.6395427	0.63983655	0.6401098	0.6403637	0.6405996	0.64081866	0.64102197	0.64121056	0.6413855	0.6415476	0.6416978	0.6418369	0.6419656	0.64208466	0.64219475	0.64229643	0.64239025	0.6424768	0.64255667	0.6426302	0.64269865	0.6427628	0.6428233
badi	d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079699725	0.14439377	0.19756976	0.24217488	0.28029555	0.3133448	0.34229285	0.36782476	0.39045614	0.4105755	0.42850316	0.4445067	0.4589653	0.47213796	0.48420233	0.49524325	0.5053074	0.5144221	0.52263504	0.530014	0.53662664	0.5425433	0.5478339	0.55255795	0.5567685	0.5605192	0.5638615	0.56683695	0.5694859	0.57184386	0.5739424	0.5758142	0.57748866	0.57899064	0.5803407	0.5815563	0.5826526	0.58364254	0.5845399	0.5853588	0.5861132	0.58681357	0.58746797	0.58808255	0.58866227	0.5892114	0.58973384	0.5902324	0.59070915	0.5911659	0.59160393	0.5920244	0.5924282	0.5928161	0.5931888	0.593547	0.59389126	0.5942222	0.59454024	0.59484595	0.59513974	0.5954221	0.5956934	0.5959542	0.59620476	0.59644556	0.59667695	0.5968992	0.5971128	0.59731805	0.5975152	0.5977047	0.59788674	0.5980616	0.59822965	0.59839106	0.59854555	0.598693	0.59883344
badi	g	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
badi	i	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08096598	0.14703345	0.20158973	0.24751303	0.28694618	0.32135543	0.35173684	0.37880877	0.403071	0.42488503	0.44453615	0.46225813	0.47824094	0.4926546	0.505659	0.51739585	0.52799255	0.5375617	0.546209	0.55402946	0.5611088	0.567529	0.57336384	0.5786774	0.58352554	0.5879571	0.592015	0.5957371	0.5991603	0.60231626	0.60523003	0.6079236	0.6104164	0.6127256	0.61486655	0.6168525	0.61869556	0.6204066	0.6219958	0.6234724	0.62484497	0.62612134	0.6273087	0.6284139	0.62944293	0.6304015	0.6312948	0.6321276	0.6329043	0.633629	0.6343055	0.63493717	0.6355273	0.63607883	0.63659453	0.6370768	0.63752806	0.63795054	0.6383462	0.63871694	0.63906443	0.63939023	0.6396959	0.6399827	0.640252	0.64050496	0.6407435	0.64096904	0.6411826
badi	k	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
badi	l	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
badi	p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
badi	r	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
badi	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
badi	t	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
badi	u	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
baks	S	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
baks	^	0.0	0.0	0.0	0.00054000015	0.0011077552	0.0013677707	0.0012309348	0.0011072337	0.0009954578	0.00089453254	0.0008034809	0.00072141073	0.0006474953	0.0005803394	0.0005190996	0.00046321735	0.00041235218	0.00036622354	0.00032455722	0.00028706892	0.00025346075	0.00022342926	0.00019667257	0.00017279317	0.00015146419	0.00013243206	0.0001155043	0.00010050945	8.7284556e-05	7.566592e-05	6.549365e-05	5.661479e-05	4.888511e-05	4.2161017e-05	3.632064e-05	3.1256463e-05	2.6872576e-05	2.308297e-05	1.9811177e-05	1.6989574e-05	1.45589765e-05	1.2467683e-05	1.0670354e-05	9.127267e-06	7.8037165e-06	6.669436e-06	5.698073e-06	4.8667143e-06	4.155551e-06	3.5474463e-06	3.0276553e-06	2.5834977e-06	2.2040842e-06	1.8800698e-06	1.6034382e-06	1.3673139e-06	1.1658067e-06	9.93874e-07	8.472015e-07	7.220983e-07	6.1540885e-07	5.2443556e-07	4.4687346e-07	3.8075336e-07	3.243936e-07	2.763583e-07	2.3542174e-07	2.0053791e-07	1.7081425e-07	1.4548928e-07	1.2391355e-07	1.0553313e-07	8.987572e-08	7.653861e-08	6.5178526e-08	5.550283e-08	4.7262134e-08	4.0243883e-08	3.4266954e-08	2.9177016e-08	2.4842574e-08	2.11516e-08	1.8008654e-08	1.5332434e-08	1.3053687e-08	1.1113425e-08	9.461405e-09	8.054834e-09	6.857269e-09	5.837671e-09	4.969608e-09	4.2305706e-09	3.601391e-09	3.0657468e-09	2.6097395e-09	2.2215347e-09	1.891055e-09	1.609721e-09	1.3702269e-09	1.1663529e-09
baks	a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09690298	0.17438455	0.23773383	0.29055876	0.3352644	0.37337714	0.40593794	0.43376136	0.4575132	0.47776383	0.49500754	0.50967467	0.5225637	0.5342485	0.5450171	0.5549122	0.5639249	0.5720531	0.57932043	0.5857674	0.5914456	0.59641814	0.6008748	0.60489917	0.6085367	0.6117883	0.61466575	0.6171819	0.6193632	0.6212422	0.6228516	0.62422585	0.62539876	0.6263978	0.6272453	0.62796247	0.62857234	0.6290921	0.6295418	0.6299366	0.6302867	0.6306	0.6308824	0.63113844	0.6313709	0.6315819	0.6317731	0.6319463	0.6321031	0.6322447	0.63237244	0.6324876	0.63259125	0.63268447	0.63276815	0.63284326	0.63291055	0.6329708	0.6330247	0.63307285	0.6331159	0.6331544	0.6331887	0.6332194	0.63324696	0.63327163	0.63329375	0.63331366	0.63333166	0.633348	0.6333629	0.63337654	0.6333891	0.6334008	0.63341177	0.6334221	0.6334319	0.6334413	0.6334505	0.6334594	0.6334681	0.63347673	0.6334853	0.6334939	0.6335025	0.6335111	0.6335198	0.63352865	0.6335376
baks	b	0.0	0.1	0.18	0.24665679	0.30211514	0.34811634	0.3861998	0.41768837	0.44366896	0.46506342	0.48264977	0.49708688	0.508924	0.5194371	0.5289735	0.5375526	0.545215	0.5520511	0.558154	0.5636104	0.56848943	0.5728508	0.576746	0.5805662	0.5843781	0.5881072	0.59168756	0.59508944	0.59830296	0.60131514	0.6041175	0.6067164	0.6091303	0.61146367	0.61376417	0.61605376	0.6183758	0.62075984	0.62320393	0.62567735	0.6281446	0.63057494	0.632942	0.63522434	0.63740665	0.63947874	0.6414374	0.6432878	0.64503396	0.6466763	0.6482164	0.6496564	0.6509996	0.6522502	0.65341294	0.65449214	0.6554922	0.6564178	0.6572737	0.65806466	0.6587953	0.6594701	0.6600932	0.66066855	0.66120005	0.66169107	0.6621449	0.6625645	0.6629527	0.6633121	0.6636449	0.6639533	0.66423935	0.6645048	0.6647514	0.66498053	0.66519374	0.66539216	0.66557693	0.66574925	0.66591	0.6660601	0.6662003	0.6663314	0.6664541	0.666569	0.6666767	0.6667777	0.6668723	0.6669613	0.6670449	0.66712344	0.66719735	0.66726685	0.66733235	0.66739404	0.66745216	0.667507	0.66755867	0.6676075
baks	d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
baks	g	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
baks	i	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
baks	k	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08923781	0.16172186	0.22143447	0.27157843	0.3144167	0.35142338	0.38356888	0.41157398	0.43603963	0.45746848	0.4762733	0.49279767	0.5075012	0.5206865	0.53257245	0.54327273	0.5528721	0.5614544	0.56911606	0.5759554	0.58206606	0.58753735	0.5924523	0.5968813	0.6008838	0.6045093	0.60779655	0.61077917	0.6134938	0.6159715	0.6182376	0.6203137	0.6222185	0.6239682	0.62557626	0.62705445	0.62841344	0.629663	0.630812	0.6318685	0.6328399	0.63373315	0.63455427	0.63530904	0.63600266	0.63663983	0.6372251	0.63776237	0.6382554	0.63870764	0.6391221	0.63950175	0.6398492	0.6401669	0.64045703	0.6407218	0.6409631	0.64118266	0.6413821	0.64156294	0.64172673	0.64187455	0.6420077	0.6421273	0.6422342	0.6423296	0.6424142	0.64248884	0.6425543	0.64261127	0.6426604	0.6427023	0.64273745	0.6427664	0.6427898	0.64280784	0.6428211	0.6428299	0.64283454
baks	l	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
baks	p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
baks	r	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
baks	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07060488	0.12884104	0.17721221	0.21769093	0.25182912	0.2809252	0.30597016	0.3277384	0.34683844	0.36374545	0.37882483	0.3923583	0.40456626	0.4156294	0.4256981	0.43489528	0.44331834	0.45105225	0.45816347	0.46471035	0.47074625	0.4763184	0.48146868	0.48623455	0.49065107	0.49475014	0.49855995	0.5021055	0.505409	0.5084905	0.51136786	0.5140571	0.51657283	0.5189283	0.52113545	0.52320516	0.52514744	0.52697134	0.5286853	0.5302969	0.53181326	0.5332408	0.53458554	0.535853	0.5370483	0.5381761	0.53924084	0.54024655	0.54119694	0.5420956	0.54294574	0.54375035	0.5445123	0.5452341	0.5459183	0.54656714	0.54718274	0.54776704	0.54832196	0.5488492	0.54935044	0.5498271	0.55028063	0.55071235	0.55112356	0.55151534	0.5518888	0.5522451	0.552585
baks	t	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
baks	u	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bar	S	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bar	^	0.0	0.0	0.0	0.00054000015	0.0011077552	0.0013677707	0.0012309348	0.0011072337	0.0009954578	0.00089453254	0.0008034809	0.00072141073	0.0006474953	0.0005803394	0.0005190996	0.00046321735	0.00041235218	0.00036622354	0.00032455722	0.00028706892	0.00025346075	0.00022342926	0.00019667257	0.00017277527	0.00015134782	0.0001321714	0.00011509259	9.99589e-05	8.6614986e-05	7.4900316e-05	6.4655236e-05	5.5724588e-05	4.7961174e-05	4.1228992e-05	3.5403442e-05	3.0371708e-05	2.6032767e-05	2.2296677e-05	1.9083938e-05	1.632452e-05	1.3956965e-05	1.19275155e-05	1.0189308e-05	8.701605e-06	7.429089e-06	6.341211e-06	5.4116035e-06	4.6175483e-06	3.939502e-06	3.3606773e-06	2.8666684e-06	2.4451283e-06	2.0854827e-06	1.7786758e-06	1.5169626e-06	1.2937292e-06	1.1033281e-06	9.4093826e-07	8.0244405e-07	6.84333e-07	5.8360763e-07	4.977087e-07	4.2445376e-07	3.6198168e-07	3.0870527e-07	2.6327098e-07	2.2452447e-07	1.9148129e-07	1.6330192e-07	1.3927037e-07	1.1877606e-07	1.0129827e-07	8.6392944e-08	7.36814e-08	6.284069e-08	5.3595418e-08	4.571073e-08	3.8986347e-08	3.3251474e-08	2.8360464e-08	2.418911e-08	2.0631491e-08	1.7597282e-08	1.5009451e-08	1.2802311e-08	1.0919839e-08	9.3142605e-09	7.944834e-09	6.776814e-09	5.7805694e-09	4.9308286e-09	4.2060404e-09	3.5878243e-09	3.0605045e-09	2.6107123e-09	2.2270454e-09	1.8997794e-09	1.6206202e-09	1.382494e-09	1.1793674e-09
bar	a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09690298	0.17438455	0.23773383	0.29055876	0.3352644	0.37337714	0.40593794	0.43376136	0.4575132	0.47776383	0.49500754	0.50967467	0.5225875	0.53444725	0.54541004	0.5553747	0.5642928	0.57216793	0.5790429	0.5849913	0.5901102	0.59450394	0.5982665	0.6014856	0.6042413	0.60660154	0.60862476	0.61035806	0.6118401	0.6131036	0.6141765	0.61508286	0.61584365	0.6164774	0.6170001	0.61742616	0.61776817	0.61803705	0.6182425	0.6183931	0.61849636	0.6185589	0.61858845	0.6185927	0.6185772	0.61854625	0.618503	0.6184499	0.6183889	0.6183215	0.61825067	0.6181785	0.61810625	0.61803496	0.6179651	0.61789703	0.617831	0.61776704	0.6177053	0.6176456	0.61758804	0.61753243	0.6174788	0.617427	0.617377	0.6173287	0.61728203	0.6172369	0.61719334	0.61715114	0.6171104	0.6170708	0.6170325	0.61699545	0.6169596	0.61692476	0.6168911	0.61685836	0.61682665	0.6167959	0.6167661	0.6167371	0.61670905	0.61668175	0.61665523	0.6166295	0.61660445	0.6165801	0.6165565
