Participant_Index	Noise_LOC	Reaction_Time	Accuracy
0	0	35.92817679558011	0.8537735849056604
0	0.01	35.705882352941174	0.08018867924528301
0	0.02	36.0	0.02358490566037736
0	0.03	41.4	0.02358490566037736
0	0.04	27.8	0.02358490566037736
0	0.05	47.4	0.02358490566037736
0	0.06	73.8	0.02358490566037736
0	0.07	57.5	0.009433962264150943
0	0.08	13.0	0.0047169811320754715
0	0.09	18.0	0.0047169811320754715
0	0.1	13.0	0.009433962264150943
0	0.11	14.5	0.009433962264150943
0	0.12	18.0	0.0047169811320754715
0	0.13	19.0	0.0047169811320754715
0	0.14	21.0	0.0047169811320754715
0	0.15	13.0	0.0047169811320754715
1	0	35.92817679558011	0.8537735849056604
1	0.01	34.294117647058826	0.08018867924528301
1	0.02	35.166666666666664	0.02830188679245283
1	0.03	35.0	0.02358490566037736
1	0.04	29.8	0.02358490566037736
1	0.05	45.2	0.02358490566037736
1	0.06	46.5	0.018867924528301886
1	0.07	51.5	0.009433962264150943
1	0.08	20.0	0.0047169811320754715
1	0.09	25.0	0.0047169811320754715
1	0.1	25.0	0.0047169811320754715
1	0.11	13.5	0.009433962264150943
1	0.12	24.0	0.0047169811320754715
1	0.13	16.0	0.0047169811320754715
1	0.14	14.0	0.0047169811320754715
1	0.15	20.0	0.0047169811320754715
2	0	35.92817679558011	0.8537735849056604
2	0.01	36.833333333333336	0.08490566037735849
2	0.02	37.2	0.02358490566037736
2	0.03	31.333333333333332	0.02830188679245283
2	0.04	54.2	0.02358490566037736
2	0.05	70.6	0.02358490566037736
2	0.06	57.333333333333336	0.014150943396226415
2	0.07	48.5	0.009433962264150943
2	0.08	20.0	0.0047169811320754715
2	0.09	13.0	0.0047169811320754715
2	0.1	12.5	0.009433962264150943
2	0.11	12.5	0.009433962264150943
2	0.12	20.0	0.0047169811320754715
2	0.13	20.0	0.0047169811320754715
2	0.14	11.666666666666666	0.014150943396226415
2	0.15	13.0	0.0047169811320754715
3	0	35.92817679558011	0.8537735849056604
3	0.01	33.285714285714285	0.0660377358490566
3	0.02	38.6	0.02358490566037736
3	0.03	42.4	0.02358490566037736
3	0.04	46.2	0.02358490566037736
3	0.05	48.6	0.02358490566037736
3	0.06	46.25	0.018867924528301886
3	0.07	60.666666666666664	0.014150943396226415
3	0.08	16.0	0.0047169811320754715
3	0.09	22.0	0.0047169811320754715
3	0.1	14.0	0.0047169811320754715
3	0.11	20.0	0.0047169811320754715
3	0.12	23.0	0.0047169811320754715
3	0.13	17.0	0.0047169811320754715
3	0.14	22.0	0.0047169811320754715
3	0.15	29.0	0.0047169811320754715
4	0	35.92817679558011	0.8537735849056604
4	0.01	31.294117647058822	0.08018867924528301
4	0.02	36.4	0.02358490566037736
4	0.03	34.4	0.02358490566037736
4	0.04	43.6	0.02358490566037736
4	0.05	62.8	0.02358490566037736
4	0.06	51.333333333333336	0.014150943396226415
4	0.07	38.0	0.014150943396226415
4	0.08	26.0	0.0047169811320754715
4	0.09	20.0	0.0047169811320754715
4	0.1	24.0	0.0047169811320754715
4	0.11	25.0	0.0047169811320754715
4	0.12	21.0	0.0047169811320754715
4	0.13	22.0	0.0047169811320754715
4	0.14	18.0	0.0047169811320754715
4	0.15	14.0	0.009433962264150943
5	0	35.92817679558011	0.8537735849056604
5	0.01	36.785714285714285	0.0660377358490566
5	0.02	32.8	0.02358490566037736
5	0.03	27.0	0.02830188679245283
5	0.04	46.8	0.02358490566037736
5	0.05	28.5	0.018867924528301886
5	0.06	52.5	0.018867924528301886
5	0.07	22.0	0.0047169811320754715
5	0.08	16.0	0.009433962264150943
5	0.09	13.0	0.0047169811320754715
5	0.1	16.5	0.009433962264150943
5	0.11	27.0	0.0047169811320754715
5	0.12	15.0	0.0047169811320754715
5	0.13	14.0	0.0047169811320754715
5	0.14	23.0	0.0047169811320754715
5	0.15	24.0	0.0047169811320754715
6	0	35.92817679558011	0.8537735849056604
6	0.01	36.13333333333333	0.07075471698113207
6	0.02	32.666666666666664	0.02830188679245283
6	0.03	41.4	0.02358490566037736
6	0.04	43.8	0.02358490566037736
6	0.05	50.4	0.02358490566037736
6	0.06	33.333333333333336	0.014150943396226415
6	0.07	31.0	0.0047169811320754715
6	0.08	15.0	0.0047169811320754715
6	0.09	18.0	0.0047169811320754715
6	0.1	15.0	0.0047169811320754715
6	0.11	19.0	0.0047169811320754715
6	0.12	15.0	0.0047169811320754715
6	0.13	20.0	0.0047169811320754715
6	0.14	17.0	0.0047169811320754715
6	0.15	19.0	0.0047169811320754715
7	0	35.92817679558011	0.8537735849056604
7	0.01	36.666666666666664	0.07075471698113207
7	0.02	41.2	0.02358490566037736
7	0.03	40.2	0.02358490566037736
7	0.04	49.2	0.02358490566037736
7	0.05	65.0	0.02358490566037736
7	0.06	57.666666666666664	0.014150943396226415
7	0.07	38.0	0.014150943396226415
7	0.08	16.0	0.0047169811320754715
7	0.09	14.0	0.009433962264150943
7	0.1	18.0	0.0047169811320754715
7	0.11	21.0	0.0047169811320754715
7	0.12	23.0	0.0047169811320754715
7	0.13	13.0	0.009433962264150943
7	0.14	13.5	0.009433962264150943
7	0.15	20.0	0.0047169811320754715
8	0	35.92817679558011	0.8537735849056604
8	0.01	34.53333333333333	0.07075471698113207
8	0.02	32.2	0.02358490566037736
8	0.03	37.8	0.02358490566037736
8	0.04	60.2	0.02358490566037736
8	0.05	69.0	0.02358490566037736
8	0.06	45.4	0.02358490566037736
8	0.07	12.5	0.009433962264150943
8	0.08	13.5	0.009433962264150943
8	0.09	20.0	0.0047169811320754715
8	0.1	19.0	0.0047169811320754715
8	0.11	15.0	0.0047169811320754715
8	0.12	20.0	0.0047169811320754715
8	0.13	16.0	0.0047169811320754715
8	0.14	13.0	0.0047169811320754715
8	0.15	14.0	0.0047169811320754715
9	0	35.92817679558011	0.8537735849056604
9	0.01	37.57142857142857	0.0660377358490566
9	0.02	38.2	0.02358490566037736
9	0.03	47.0	0.02830188679245283
9	0.04	48.0	0.02830188679245283
9	0.05	40.2	0.02358490566037736
9	0.06	48.666666666666664	0.014150943396226415
9	0.07	52.0	0.018867924528301886
9	0.08	40.666666666666664	0.014150943396226415
9	0.09	19.0	0.0047169811320754715
9	0.1	22.0	0.0047169811320754715
9	0.11	18.0	0.0047169811320754715
9	0.12	19.0	0.0047169811320754715
9	0.13	17.0	0.0047169811320754715
9	0.14	18.0	0.009433962264150943
9	0.15	14.0	0.0047169811320754715
10	0	35.92817679558011	0.8537735849056604
10	0.01	31.8125	0.07547169811320754
10	0.02	42.666666666666664	0.02830188679245283
10	0.03	39.2	0.02358490566037736
10	0.04	45.6	0.02358490566037736
10	0.05	48.4	0.02358490566037736
10	0.06	33.0	0.018867924528301886
10	0.07	31.5	0.018867924528301886
10	0.08	26.0	0.0047169811320754715
10	0.09	16.0	0.0047169811320754715
10	0.1	13.0	0.0047169811320754715
10	0.11	20.0	0.0047169811320754715
10	0.12	23.0	0.0047169811320754715
10	0.13	12.0	0.009433962264150943
10	0.14	14.0	0.0047169811320754715
10	0.15	17.0	0.009433962264150943
11	0	35.92817679558011	0.8537735849056604
11	0.01	36.1764705882353	0.08018867924528301
11	0.02	36.4	0.02358490566037736
11	0.03	50.6	0.02358490566037736
11	0.04	28.0	0.02358490566037736
11	0.05	68.4	0.02358490566037736
11	0.06	33.5	0.018867924528301886
11	0.07	53.5	0.009433962264150943
11	0.08	14.0	0.0047169811320754715
11	0.09	15.0	0.0047169811320754715
11	0.1	16.0	0.0047169811320754715
11	0.11	11.0	0.0047169811320754715
11	0.12	23.0	0.0047169811320754715
11	0.13	14.0	0.0047169811320754715
11	0.14	19.0	0.0047169811320754715
11	0.15	18.0	0.0047169811320754715
12	0	35.92817679558011	0.8537735849056604
12	0.01	34.9375	0.07547169811320754
12	0.02	41.0	0.02358490566037736
12	0.03	52.0	0.02358490566037736
12	0.04	47.833333333333336	0.02830188679245283
12	0.05	66.6	0.02358490566037736
12	0.06	39.0	0.014150943396226415
12	0.07	44.5	0.009433962264150943
12	0.08	23.0	0.0047169811320754715
12	0.09	21.0	0.009433962264150943
12	0.1	17.0	0.0047169811320754715
12	0.11	25.0	0.0047169811320754715
12	0.12	18.0	0.0047169811320754715
12	0.13	27.0	0.0047169811320754715
12	0.14	25.0	0.0047169811320754715
12	0.15	22.0	0.0047169811320754715
13	0	35.92817679558011	0.8537735849056604
13	0.01	35.470588235294116	0.08018867924528301
13	0.02	39.6	0.02358490566037736
13	0.03	51.6	0.02358490566037736
13	0.04	42.4	0.02358490566037736
13	0.05	65.8	0.02358490566037736
13	0.06	49.75	0.018867924528301886
13	0.07	55.5	0.009433962264150943
13	0.08	25.0	0.0047169811320754715
13	0.09	16.0	0.0047169811320754715
13	0.1	24.0	0.0047169811320754715
13	0.11	23.0	0.0047169811320754715
13	0.12	13.0	0.0047169811320754715
13	0.13	26.0	0.0047169811320754715
13	0.14	24.0	0.0047169811320754715
13	0.15	18.0	0.009433962264150943
14	0	35.92817679558011	0.8537735849056604
14	0.01	33.333333333333336	0.07075471698113207
14	0.02	37.6	0.02358490566037736
14	0.03	50.8	0.02358490566037736
14	0.04	44.2	0.02358490566037736
14	0.05	60.75	0.018867924528301886
14	0.06	54.0	0.018867924528301886
14	0.07	44.0	0.009433962264150943
14	0.08	22.0	0.0047169811320754715
14	0.09	14.0	0.0047169811320754715
14	0.1	17.0	0.0047169811320754715
14	0.11	26.0	0.0047169811320754715
14	0.12	27.0	0.0047169811320754715
14	0.13	23.0	0.0047169811320754715
14	0.14	18.0	0.0047169811320754715
14	0.15	16.0	0.0047169811320754715
15	0	35.92817679558011	0.8537735849056604
15	0.01	31.142857142857142	0.0660377358490566
15	0.02	32.6	0.02358490566037736
15	0.03	45.0	0.02358490566037736
15	0.04	35.4	0.02358490566037736
15	0.05	49.0	0.02358490566037736
15	0.06	47.25	0.018867924528301886
15	0.07	12.0	0.009433962264150943
15	0.08	21.0	0.0047169811320754715
15	0.09	16.0	0.0047169811320754715
15	0.1	27.0	0.0047169811320754715
15	0.11	29.0	0.0047169811320754715
15	0.12	18.5	0.009433962264150943
15	0.13	22.0	0.0047169811320754715
15	0.14	21.0	0.0047169811320754715
15	0.15	25.0	0.0047169811320754715
