Participant_Index	Noise_LOC	Reaction_Time	Accuracy
0	0	39.38095238095238	0.9905660377358491
0	0.01	39.066326530612244	0.9245283018867925
0	0.02	46.213740458015266	0.6179245283018868
0	0.03	53.15094339622642	0.25
0	0.04	46.9375	0.07547169811320754
0	0.05	48.36363636363637	0.05188679245283019
0	0.06	63.57142857142857	0.0330188679245283
0	0.07	72.0	0.0330188679245283
0	0.08	57.8	0.02358490566037736
0	0.09	47.333333333333336	0.014150943396226415
0	0.1	24.0	0.0047169811320754715
0	0.11	16.0	0.009433962264150943
0	0.12	18.0	0.009433962264150943
0	0.13	15.0	0.0047169811320754715
0	0.14	13.0	0.009433962264150943
0	0.15	14.0	0.0047169811320754715
1	0	39.38095238095238	0.9905660377358491
1	0.01	40.16243654822335	0.9292452830188679
1	0.02	45.6171875	0.6037735849056604
1	0.03	50.91525423728814	0.2783018867924528
1	0.04	54.5	0.08490566037735849
1	0.05	44.375	0.03773584905660377
1	0.06	55.42857142857143	0.0330188679245283
1	0.07	65.42857142857143	0.0330188679245283
1	0.08	65.8	0.02358490566037736
1	0.09	53.5	0.009433962264150943
1	0.1	23.0	0.0047169811320754715
1	0.11	20.5	0.009433962264150943
1	0.12	15.0	0.0047169811320754715
1	0.13	13.0	0.0047169811320754715
1	0.14	18.0	0.0047169811320754715
1	0.15	13.0	0.0047169811320754715
2	0	39.38095238095238	0.9905660377358491
2	0.01	40.00512820512821	0.9198113207547169
2	0.02	45.70967741935484	0.5849056603773585
2	0.03	53.203125	0.3018867924528302
2	0.04	53.78947368421053	0.08962264150943396
2	0.05	54.9	0.04716981132075472
2	0.06	58.5	0.02830188679245283
2	0.07	70.5	0.02830188679245283
2	0.08	51.5	0.009433962264150943
2	0.09	63.0	0.009433962264150943
2	0.1	18.5	0.009433962264150943
2	0.11	15.0	0.014150943396226415
2	0.12	23.0	0.0047169811320754715
2	0.13	15.0	0.009433962264150943
2	0.14	17.5	0.009433962264150943
2	0.15	20.0	0.0047169811320754715
3	0	39.38095238095238	0.9905660377358491
3	0.01	39.50777202072539	0.910377358490566
3	0.02	45.392	0.589622641509434
3	0.03	50.732142857142854	0.2641509433962264
3	0.04	59.64705882352941	0.08018867924528301
3	0.05	58.666666666666664	0.05660377358490566
3	0.06	58.857142857142854	0.0330188679245283
3	0.07	71.28571428571429	0.0330188679245283
3	0.08	41.0	0.014150943396226415
3	0.09	50.5	0.009433962264150943
3	0.1	11.0	0.009433962264150943
3	0.11	17.0	0.0047169811320754715
3	0.12	15.0	0.0047169811320754715
3	0.13	20.0	0.0047169811320754715
3	0.14	15.0	0.0047169811320754715
