Participant_Index	Noise_LOC	Reaction_Time	Accuracy
0	0	40.20095693779904	0.9858490566037735
0	0.01	41.45989304812834	0.8820754716981132
0	0.02	32.916666666666664	0.16981132075471697
0	0.03	25.142857142857142	0.0330188679245283
0	0.04	32.25	0.018867924528301886
0	0.05	54.0	0.02358490566037736
0	0.06	46.5	0.018867924528301886
0	0.07	62.25	0.018867924528301886
0	0.08	39.4	0.02358490566037736
0	0.09	60.25	0.018867924528301886
0	0.1	51.6	0.02358490566037736
0	0.11	59.25	0.018867924528301886
0	0.12	62.25	0.018867924528301886
0	0.13	61.25	0.018867924528301886
0	0.14	60.0	0.018867924528301886
0	0.15	64.25	0.018867924528301886
1	0	40.20095693779904	0.9858490566037735
1	0.01	40.983783783783785	0.8726415094339622
1	0.02	36.0	0.12264150943396226
1	0.03	27.428571428571427	0.0330188679245283
1	0.04	42.6	0.02358490566037736
1	0.05	66.25	0.018867924528301886
1	0.06	57.2	0.02358490566037736
1	0.07	64.25	0.018867924528301886
1	0.08	60.25	0.018867924528301886
1	0.09	61.25	0.018867924528301886
1	0.1	56.6	0.02358490566037736
1	0.11	53.0	0.02358490566037736
1	0.12	62.75	0.018867924528301886
1	0.13	62.0	0.018867924528301886
1	0.14	45.5	0.018867924528301886
1	0.15	60.75	0.018867924528301886
2	0	40.20095693779904	0.9858490566037735
2	0.01	40.87700534759358	0.8820754716981132
2	0.02	35.638888888888886	0.16981132075471697
2	0.03	36.75	0.018867924528301886
2	0.04	37.77777777777778	0.04245283018867924
2	0.05	63.25	0.018867924528301886
2	0.06	39.666666666666664	0.014150943396226415
2	0.07	50.8	0.02358490566037736
2	0.08	39.0	0.02358490566037736
2	0.09	44.166666666666664	0.02830188679245283
2	0.1	50.8	0.02358490566037736
2	0.11	66.0	0.018867924528301886
2	0.12	61.25	0.018867924528301886
2	0.13	60.5	0.018867924528301886
2	0.14	33.666666666666664	0.02830188679245283
2	0.15	51.6	0.02358490566037736
3	0	40.20095693779904	0.9858490566037735
3	0.01	41.037837837837834	0.8726415094339622
3	0.02	36.1	0.14150943396226415
3	0.03	33.833333333333336	0.02830188679245283
3	0.04	32.0	0.018867924528301886
3	0.05	64.75	0.018867924528301886
3	0.06	45.833333333333336	0.02830188679245283
3	0.07	55.0	0.014150943396226415
3	0.08	68.75	0.018867924528301886
3	0.09	54.8	0.02358490566037736
3	0.1	51.4	0.02358490566037736
3	0.11	55.333333333333336	0.014150943396226415
3	0.12	60.25	0.018867924528301886
3	0.13	56.75	0.018867924528301886
3	0.14	62.5	0.018867924528301886
3	0.15	60.25	0.018867924528301886
4	0	40.20095693779904	0.9858490566037735
4	0.01	40.7379679144385	0.8820754716981132
4	0.02	35.44444444444444	0.16981132075471697
4	0.03	30.375	0.03773584905660377
4	0.04	37.285714285714285	0.0330188679245283
4	0.05	44.833333333333336	0.02830188679245283
4	0.06	62.0	0.018867924528301886
4	0.07	58.333333333333336	0.014150943396226415
4	0.08	52.8	0.02358490566037736
4	0.09	61.75	0.018867924528301886
4	0.1	62.5	0.018867924528301886
4	0.11	63.75	0.018867924528301886
4	0.12	52.6	0.02358490566037736
4	0.13	60.75	0.018867924528301886
4	0.14	59.75	0.018867924528301886
4	0.15	64.5	0.018867924528301886
5	0	40.20095693779904	0.9858490566037735
5	0.01	41.443243243243245	0.8726415094339622
5	0.02	33.94117647058823	0.16037735849056603
5	0.03	38.57142857142857	0.0330188679245283
5	0.04	42.4	0.02358490566037736
5	0.05	46.5	0.018867924528301886
5	0.06	62.2	0.02358490566037736
5	0.07	50.0	0.018867924528301886
5	0.08	70.4	0.02358490566037736
5	0.09	60.5	0.018867924528301886
5	0.1	58.75	0.018867924528301886
5	0.11	57.8	0.02358490566037736
5	0.12	54.2	0.02358490566037736
5	0.13	60.5	0.018867924528301886
5	0.14	60.75	0.018867924528301886
5	0.15	54.0	0.02358490566037736
6	0	40.20095693779904	0.9858490566037735
6	0.01	41.01075268817204	0.8773584905660378
6	0.02	34.9375	0.1509433962264151
6	0.03	56.666666666666664	0.014150943396226415
6	0.04	42.57142857142857	0.0330188679245283
6	0.05	50.8	0.02358490566037736
6	0.06	54.666666666666664	0.014150943396226415
6	0.07	57.25	0.018867924528301886
6	0.08	63.25	0.018867924528301886
6	0.09	57.2	0.02358490566037736
6	0.1	62.75	0.018867924528301886
6	0.11	61.0	0.018867924528301886
6	0.12	65.5	0.018867924528301886
6	0.13	62.0	0.018867924528301886
6	0.14	64.5	0.018867924528301886
6	0.15	61.75	0.018867924528301886
7	0	40.20095693779904	0.9858490566037735
7	0.01	40.68279569892473	0.8773584905660378
7	0.02	34.84848484848485	0.15566037735849056
7	0.03	39.166666666666664	0.02830188679245283
7	0.04	56.6	0.02358490566037736
7	0.05	50.6	0.02358490566037736
7	0.06	36.8	0.02358490566037736
7	0.07	43.25	0.018867924528301886
7	0.08	65.25	0.018867924528301886
7	0.09	61.25	0.018867924528301886
7	0.1	63.5	0.018867924528301886
7	0.11	60.5	0.018867924528301886
7	0.12	55.2	0.02358490566037736
7	0.13	66.5	0.018867924528301886
7	0.14	64.25	0.018867924528301886
7	0.15	56.0	0.02358490566037736
8	0	40.20095693779904	0.9858490566037735
8	0.01	41.34594594594594	0.8726415094339622
8	0.02	36.25	0.18867924528301888
8	0.03	42.8	0.02358490566037736
8	0.04	38.6	0.02358490566037736
8	0.05	50.8	0.02358490566037736
8	0.06	16.0	0.02358490566037736
8	0.07	70.4	0.02358490566037736
8	0.08	56.0	0.02830188679245283
8	0.09	42.75	0.018867924528301886
8	0.1	64.2	0.02358490566037736
8	0.11	57.666666666666664	0.02830188679245283
8	0.12	62.25	0.018867924528301886
8	0.13	64.5	0.018867924528301886
8	0.14	63.0	0.018867924528301886
8	0.15	59.25	0.018867924528301886
9	0	40.20095693779904	0.9858490566037735
9	0.01	41.08064516129032	0.8773584905660378
9	0.02	32.8125	0.1509433962264151
9	0.03	33.22222222222222	0.04245283018867924
9	0.04	61.0	0.018867924528301886
9	0.05	46.8	0.02358490566037736
