Participant_Index	Noise_LOC	Reaction_Time	Accuracy
0	0	38.38755980861244	0.9858490566037735
0	0.01	44.02577319587629	0.9150943396226415
0	0.02	51.613207547169814	0.5
0	0.03	57.679245283018865	0.25
0	0.04	57.53846153846154	0.12264150943396226
0	0.05	55.8125	0.07547169811320754
0	0.06	63.0	0.0330188679245283
0	0.07	54.6	0.02358490566037736
0	0.08	39.666666666666664	0.014150943396226415
0	0.09	41.666666666666664	0.014150943396226415
0	0.1	21.5	0.009433962264150943
0	0.11	37.0	0.014150943396226415
0	0.12	29.0	0.009433962264150943
0	0.13	22.5	0.009433962264150943
0	0.14	31.0	0.009433962264150943
0	0.15	21.0	0.009433962264150943
1	0	38.38755980861244	0.9858490566037735
1	0.01	43.77720207253886	0.910377358490566
1	0.02	51.0	0.49056603773584906
1	0.03	56.55102040816327	0.23113207547169812
1	0.04	56.04	0.1179245283018868
1	0.05	55.75	0.07547169811320754
1	0.06	54.75	0.03773584905660377
1	0.07	35.666666666666664	0.014150943396226415
1	0.08	43.333333333333336	0.014150943396226415
1	0.09	24.5	0.009433962264150943
1	0.1	30.0	0.009433962264150943
1	0.11	11.0	0.009433962264150943
1	0.12	20.0	0.009433962264150943
1	0.13	14.0	0.009433962264150943
1	0.14	31.0	0.009433962264150943
1	0.15	27.0	0.009433962264150943
2	0	38.38755980861244	0.9858490566037735
2	0.01	43.63212435233161	0.910377358490566
2	0.02	51.22115384615385	0.49056603773584906
2	0.03	56.56	0.2358490566037736
2	0.04	56.76923076923077	0.12264150943396226
2	0.05	59.1875	0.07547169811320754
2	0.06	64.625	0.03773584905660377
2	0.07	46.0	0.018867924528301886
2	0.08	22.5	0.009433962264150943
2	0.09	43.666666666666664	0.014150943396226415
2	0.1	28.5	0.009433962264150943
2	0.11	40.333333333333336	0.014150943396226415
2	0.12	33.0	0.009433962264150943
2	0.13	45.333333333333336	0.014150943396226415
2	0.14	22.0	0.009433962264150943
2	0.15	29.5	0.009433962264150943
3	0	38.38755980861244	0.9858490566037735
3	0.01	43.881443298969074	0.9150943396226415
3	0.02	51.15238095238095	0.49528301886792453
3	0.03	55.08695652173913	0.2169811320754717
3	0.04	56.61538461538461	0.12264150943396226
3	0.05	58.0625	0.07547169811320754
3	0.06	54.57142857142857	0.0330188679245283
3	0.07	33.0	0.014150943396226415
3	0.08	42.666666666666664	0.014150943396226415
3	0.09	46.333333333333336	0.014150943396226415
3	0.1	13.0	0.009433962264150943
3	0.11	15.5	0.009433962264150943
3	0.12	29.0	0.009433962264150943
3	0.13	22.0	0.009433962264150943
3	0.14	29.0	0.009433962264150943
3	0.15	21.0	0.009433962264150943
4	0	38.38755980861244	0.9858490566037735
4	0.01	43.91752577319588	0.9150943396226415
4	0.02	51.905660377358494	0.5
4	0.03	56.0625	0.22641509433962265
4	0.04	56.07692307692308	0.12264150943396226
4	0.05	57.375	0.07547169811320754
4	0.06	45.666666666666664	0.02830188679245283
4	0.07	45.75	0.018867924528301886
4	0.08	27.0	0.014150943396226415
4	0.09	16.0	0.009433962264150943
4	0.1	52.0	0.014150943396226415
4	0.11	42.666666666666664	0.014150943396226415
4	0.12	29.0	0.009433962264150943
4	0.13	21.5	0.009433962264150943
4	0.14	30.0	0.009433962264150943
4	0.15	24.5	0.009433962264150943
5	0	38.38755980861244	0.9858490566037735
5	0.01	43.865284974093264	0.910377358490566
5	0.02	51.925233644859816	0.5047169811320755
5	0.03	56.340425531914896	0.22169811320754718
5	0.04	57.370370370370374	0.12735849056603774
5	0.05	56.5625	0.07547169811320754
5	0.06	64.33333333333333	0.04245283018867924
5	0.07	38.0	0.014150943396226415
5	0.08	38.666666666666664	0.014150943396226415
5	0.09	20.0	0.009433962264150943
5	0.1	19.0	0.009433962264150943
5	0.11	20.5	0.009433962264150943
5	0.12	45.666666666666664	0.014150943396226415
5	0.13	15.5	0.009433962264150943
5	0.14	14.0	0.009433962264150943
5	0.15	18.5	0.009433962264150943
6	0	38.38755980861244	0.9858490566037735
6	0.01	43.78865979381443	0.9150943396226415
6	0.02	51.095238095238095	0.49528301886792453
6	0.03	55.787234042553195	0.22169811320754718
6	0.04	55.88	0.1179245283018868
6	0.05	56.5625	0.07547169811320754
