Participant_Index	Noise_LOC	Reaction_Time	Accuracy
0	0	38.55238095238095	0.9905660377358491
0	0.01	38.94711538461539	0.9811320754716981
0	0.02	41.20100502512563	0.9386792452830188
0	0.03	46.97093023255814	0.8113207547169812
0	0.04	50.552	0.589622641509434
0	0.05	54.84931506849315	0.3443396226415094
0	0.06	60.55882352941177	0.16037735849056603
0	0.07	55.125	0.07547169811320754
0	0.08	40.72727272727273	0.05188679245283019
0	0.09	66.5	0.03773584905660377
0	0.1	48.6	0.02358490566037736
0	0.11	60.5	0.009433962264150943
0	0.12	43.666666666666664	0.014150943396226415
0	0.13	14.0	0.0047169811320754715
0	0.14	18.0	0.009433962264150943
0	0.15	16.0	0.014150943396226415
1	0	38.55238095238095	0.9905660377358491
1	0.01	39.09615384615385	0.9811320754716981
1	0.02	41.73	0.9433962264150944
1	0.03	46.221556886227546	0.7877358490566038
1	0.04	50.170731707317074	0.5801886792452831
1	0.05	53.40277777777778	0.33962264150943394
1	0.06	59.72222222222222	0.16981132075471697
1	0.07	52.93333333333333	0.07075471698113207
1	0.08	56.3	0.04716981132075472
1	0.09	53.5	0.02830188679245283
1	0.1	47.0	0.018867924528301886
1	0.11	29.666666666666668	0.014150943396226415
1	0.12	23.0	0.0047169811320754715
1	0.13	16.0	0.009433962264150943
1	0.14	19.0	0.009433962264150943
1	0.15	54.0	0.009433962264150943
2	0	38.55238095238095	0.9905660377358491
2	0.01	39.12019230769231	0.9811320754716981
2	0.02	42.222772277227726	0.9528301886792453
2	0.03	47.040462427745666	0.8160377358490566
2	0.04	49.49593495934959	0.5801886792452831
2	0.05	54.23076923076923	0.36792452830188677
2	0.06	54.03225806451613	0.14622641509433962
2	0.07	49.9375	0.07547169811320754
2	0.08	56.81818181818182	0.05188679245283019
2	0.09	71.5	0.03773584905660377
2	0.1	53.5	0.018867924528301886
2	0.11	22.0	0.0047169811320754715
2	0.12	20.0	0.0047169811320754715
2	0.13	23.0	0.009433962264150943
2	0.14	18.0	0.009433962264150943
2	0.15	13.333333333333334	0.014150943396226415
3	0	38.55238095238095	0.9905660377358491
3	0.01	38.49038461538461	0.9811320754716981
3	0.02	42.17733990147783	0.9575471698113207
3	0.03	47.092485549132945	0.8160377358490566
3	0.04	49.94444444444444	0.5943396226415094
3	0.05	55.139240506329116	0.37264150943396224
3	0.06	56.23529411764706	0.16037735849056603
3	0.07	53.733333333333334	0.07075471698113207
3	0.08	53.54545454545455	0.05188679245283019
3	0.09	45.625	0.03773584905660377
3	0.1	31.2	0.02358490566037736
3	0.11	17.0	0.014150943396226415
3	0.12	17.0	0.009433962264150943
3	0.13	15.0	0.009433962264150943
3	0.14	26.0	0.0047169811320754715
3	0.15	23.0	0.0047169811320754715
4	0	38.55238095238095	0.9905660377358491
4	0.01	39.10576923076923	0.9811320754716981
4	0.02	41.8643216080402	0.9386792452830188
4	0.03	46.35502958579882	0.7971698113207547
4	0.04	50.65079365079365	0.5943396226415094
4	0.05	53.24	0.35377358490566035
4	0.06	55.16129032258065	0.14622641509433962
4	0.07	54.23529411764706	0.08018867924528301
4	0.08	50.9	0.04716981132075472
4	0.09	61.125	0.03773584905660377
4	0.1	58.6	0.02358490566037736
4	0.11	18.0	0.0047169811320754715
4	0.12	50.0	0.009433962264150943
4	0.13	49.5	0.009433962264150943
4	0.14	19.0	0.0047169811320754715
4	0.15	16.0	0.014150943396226415
5	0	38.55238095238095	0.9905660377358491
5	0.01	38.84134615384615	0.9811320754716981
5	0.02	41.94059405940594	0.9528301886792453
5	0.03	46.10526315789474	0.8066037735849056
5	0.04	50.57936507936508	0.5943396226415094
5	0.05	52.53333333333333	0.35377358490566035
5	0.06	55.142857142857146	0.1650943396226415
5	0.07	51.11764705882353	0.08018867924528301
5	0.08	54.5	0.04716981132075472
5	0.09	37.666666666666664	0.04245283018867924
5	0.1	55.166666666666664	0.02830188679245283
5	0.11	15.0	0.009433962264150943
5	0.12	24.0	0.0047169811320754715
5	0.13	18.5	0.009433962264150943
5	0.14	25.0	0.0047169811320754715
5	0.15	26.0	0.0047169811320754715
6	0	38.55238095238095	0.9905660377358491
6	0.01	38.91346153846154	0.9811320754716981
6	0.02	41.75247524752475	0.9528301886792453
6	0.03	46.62573099415204	0.8066037735849056
6	0.04	51.07936507936508	0.5943396226415094
6	0.05	55.61538461538461	0.36792452830188677
6	0.06	57.44117647058823	0.16037735849056603
6	0.07	49.42857142857143	0.0660377358490566
6	0.08	45.916666666666664	0.05660377358490566
6	0.09	49.5	0.03773584905660377
6	0.1	42.8	0.02358490566037736
6	0.11	43.6	0.02358490566037736
6	0.12	17.0	0.014150943396226415
6	0.13	14.0	0.009433962264150943
6	0.14	22.0	0.0047169811320754715
6	0.15	18.0	0.0047169811320754715
7	0	38.55238095238095	0.9905660377358491
7	0.01	39.04807692307692	0.9811320754716981
7	0.02	41.793103448275865	0.9575471698113207
7	0.03	46.28235294117647	0.8018867924528302
7	0.04	50.92063492063492	0.5943396226415094
7	0.05	53.917808219178085	0.3443396226415094
7	0.06	56.7027027027027	0.17452830188679244
7	0.07	51.0	0.08490566037735849
7	0.08	53.18181818181818	0.05188679245283019
7	0.09	56.333333333333336	0.04245283018867924
7	0.1	44.0	0.009433962264150943
7	0.11	34.75	0.018867924528301886
7	0.12	15.0	0.0047169811320754715
7	0.13	20.0	0.0047169811320754715
7	0.14	17.0	0.0047169811320754715
7	0.15	16.666666666666668	0.014150943396226415
8	0	38.55238095238095	0.9905660377358491
8	0.01	39.36057692307692	0.9811320754716981
8	0.02	42.19900497512438	0.9481132075471698
8	0.03	46.46153846153846	0.7971698113207547
8	0.04	50.76190476190476	0.5943396226415094
8	0.05	54.38666666666666	0.35377358490566035
8	0.06	54.94285714285714	0.1650943396226415
8	0.07	48.8125	0.07547169811320754
8	0.08	56.166666666666664	0.05660377358490566
8	0.09	66.625	0.03773584905660377
8	0.1	47.6	0.02358490566037736
8	0.11	16.333333333333332	0.014150943396226415
8	0.12	30.0	0.0047169811320754715
8	0.13	13.5	0.009433962264150943
8	0.14	16.5	0.009433962264150943
8	0.15	15.5	0.009433962264150943
9	0	38.55238095238095	0.9905660377358491
9	0.01	39.09134615384615	0.9811320754716981
9	0.02	42.17326732673267	0.9528301886792453
9	0.03	46.52601156069364	0.8160377358490566
9	0.04	49.66393442622951	0.5754716981132075
9	0.05	55.1948051948052	0.3632075471698113
9	0.06	52.25	0.1509433962264151
9	0.07	49.9375	0.07547169811320754
9	0.08	52.92307692307692	0.06132075471698113
9	0.09	54.833333333333336	0.02830188679245283
9	0.1	76.0	0.018867924528301886
9	0.11	52.0	0.009433962264150943
9	0.12	12.5	0.009433962264150943
9	0.13	24.0	0.0047169811320754715
9	0.14	24.0	0.0047169811320754715
9	0.15	25.0	0.0047169811320754715
10	0	38.55238095238095	0.9905660377358491
10	0.01	39.07211538461539	0.9811320754716981
10	0.02	41.85427135678392	0.9386792452830188
10	0.03	46.56976744186046	0.8113207547169812
10	0.04	50.20161290322581	0.5849056603773585
10	0.05	53.7	0.330188679245283
10	0.06	55.628571428571426	0.1650943396226415
10	0.07	54.875	0.07547169811320754
