Participant_Index	Noise_LOC	Reaction_Time	Accuracy
0	0	36.21578947368421	0.8962264150943396
0	0.01	36.638297872340424	0.22169811320754718
0	0.02	38.166666666666664	0.02830188679245283
0	0.03	37.2	0.02358490566037736
0	0.04	37.6	0.02358490566037736
0	0.05	60.6	0.02358490566037736
0	0.06	34.666666666666664	0.014150943396226415
0	0.07	56.5	0.009433962264150943
0	0.08	21.0	0.009433962264150943
0	0.09	24.0	0.0047169811320754715
0	0.1	16.5	0.009433962264150943
0	0.11	16.0	0.009433962264150943
0	0.12	16.0	0.0047169811320754715
0	0.13	12.0	0.0047169811320754715
0	0.14	16.0	0.0047169811320754715
0	0.15	13.0	0.0047169811320754715
1	0	36.21578947368421	0.8962264150943396
1	0.01	37.404761904761905	0.19811320754716982
1	0.02	32.833333333333336	0.02830188679245283
1	0.03	36.166666666666664	0.02830188679245283
1	0.04	35.6	0.02358490566037736
1	0.05	58.8	0.02358490566037736
1	0.06	69.5	0.018867924528301886
1	0.07	53.25	0.018867924528301886
1	0.08	26.0	0.0047169811320754715
1	0.09	13.0	0.009433962264150943
1	0.1	13.0	0.0047169811320754715
1	0.11	25.0	0.0047169811320754715
1	0.12	14.5	0.009433962264150943
1	0.13	20.0	0.0047169811320754715
1	0.14	16.0	0.0047169811320754715
1	0.15	14.0	0.0047169811320754715
2	0	36.21578947368421	0.8962264150943396
2	0.01	40.73913043478261	0.2169811320754717
2	0.02	42.0	0.02830188679245283
2	0.03	38.6	0.02358490566037736
2	0.04	40.6	0.02358490566037736
2	0.05	27.0	0.02358490566037736
2	0.06	40.75	0.018867924528301886
2	0.07	46.0	0.014150943396226415
2	0.08	19.0	0.0047169811320754715
2	0.09	15.0	0.0047169811320754715
2	0.1	27.0	0.0047169811320754715
2	0.11	18.0	0.0047169811320754715
2	0.12	18.0	0.0047169811320754715
2	0.13	25.0	0.0047169811320754715
2	0.14	15.0	0.0047169811320754715
2	0.15	14.0	0.0047169811320754715
3	0	36.21578947368421	0.8962264150943396
3	0.01	37.27272727272727	0.20754716981132076
3	0.02	40.25	0.03773584905660377
3	0.03	45.0	0.02358490566037736
3	0.04	42.4	0.02358490566037736
3	0.05	60.4	0.02358490566037736
3	0.06	50.0	0.014150943396226415
3	0.07	53.5	0.009433962264150943
3	0.08	20.0	0.0047169811320754715
3	0.09	21.0	0.0047169811320754715
3	0.1	24.0	0.0047169811320754715
3	0.11	16.0	0.009433962264150943
3	0.12	16.0	0.0047169811320754715
3	0.13	17.333333333333332	0.014150943396226415
3	0.14	17.0	0.0047169811320754715
3	0.15	21.0	0.0047169811320754715
4	0	36.21578947368421	0.8962264150943396
4	0.01	37.56521739130435	0.2169811320754717
4	0.02	40.375	0.03773584905660377
4	0.03	40.4	0.02358490566037736
4	0.04	57.4	0.02358490566037736
4	0.05	48.4	0.02358490566037736
4	0.06	40.8	0.02358490566037736
4	0.07	63.0	0.014150943396226415
4	0.08	56.0	0.009433962264150943
4	0.09	14.0	0.0047169811320754715
4	0.1	15.0	0.0047169811320754715
4	0.11	14.0	0.009433962264150943
4	0.12	14.0	0.0047169811320754715
4	0.13	17.0	0.014150943396226415
4	0.14	26.0	0.0047169811320754715
4	0.15	19.0	0.0047169811320754715
5	0	36.21578947368421	0.8962264150943396
5	0.01	39.1	0.2358490566037736
5	0.02	40.166666666666664	0.02830188679245283
5	0.03	39.2	0.02358490566037736
5	0.04	40.8	0.02358490566037736
5	0.05	57.6	0.02358490566037736
5	0.06	56.2	0.02358490566037736
5	0.07	56.0	0.009433962264150943
5	0.08	15.0	0.0047169811320754715
5	0.09	12.0	0.009433962264150943
5	0.1	17.0	0.0047169811320754715
5	0.11	16.0	0.0047169811320754715
5	0.12	16.0	0.0047169811320754715
5	0.13	16.0	0.009433962264150943
5	0.14	13.0	0.0047169811320754715
5	0.15	21.0	0.0047169811320754715
6	0	36.21578947368421	0.8962264150943396
6	0.01	38.8	0.21226415094339623
6	0.02	44.0	0.0330188679245283
6	0.03	31.2	0.02358490566037736
6	0.04	54.2	0.02358490566037736
6	0.05	62.4	0.02358490566037736
6	0.06	64.0	0.018867924528301886
6	0.07	69.33333333333333	0.014150943396226415
6	0.08	50.5	0.009433962264150943
6	0.09	15.0	0.009433962264150943
6	0.1	12.0	0.014150943396226415
6	0.11	19.0	0.0047169811320754715
6	0.12	21.0	0.0047169811320754715
6	0.13	29.0	0.0047169811320754715
6	0.14	24.0	0.0047169811320754715
6	0.15	16.0	0.0047169811320754715
7	0	36.21578947368421	0.8962264150943396
7	0.01	38.71739130434783	0.2169811320754717
7	0.02	40.333333333333336	0.04245283018867924
7	0.03	25.8	0.02358490566037736
7	0.04	38.8	0.02358490566037736
7	0.05	46.4	0.02358490566037736
7	0.06	67.25	0.018867924528301886
7	0.07	55.5	0.009433962264150943
7	0.08	26.0	0.0047169811320754715
7	0.09	14.0	0.0047169811320754715
7	0.1	17.5	0.009433962264150943
7	0.11	29.0	0.0047169811320754715
7	0.12	13.0	0.0047169811320754715
7	0.13	22.0	0.0047169811320754715
7	0.14	17.0	0.0047169811320754715
7	0.15	22.0	0.0047169811320754715
8	0	36.21578947368421	0.8962264150943396
8	0.01	37.56521739130435	0.2169811320754717
8	0.02	45.285714285714285	0.0330188679245283
8	0.03	36.4	0.02358490566037736
8	0.04	40.0	0.02358490566037736
8	0.05	52.2	0.02358490566037736
8	0.06	55.333333333333336	0.014150943396226415
8	0.07	61.333333333333336	0.014150943396226415
8	0.08	15.0	0.009433962264150943
8	0.09	23.0	0.0047169811320754715
8	0.1	17.0	0.0047169811320754715
8	0.11	17.0	0.0047169811320754715
8	0.12	21.0	0.0047169811320754715
8	0.13	12.0	0.009433962264150943
8	0.14	19.0	0.0047169811320754715
8	0.15	22.0	0.0047169811320754715
9	0	36.21578947368421	0.8962264150943396
9	0.01	38.608695652173914	0.2169811320754717
9	0.02	34.888888888888886	0.04245283018867924
9	0.03	38.6	0.02358490566037736
9	0.04	27.0	0.02358490566037736
9	0.05	45.8	0.02358490566037736
9	0.06	50.5	0.018867924528301886
9	0.07	61.666666666666664	0.014150943396226415
9	0.08	14.0	0.009433962264150943
9	0.09	20.0	0.0047169811320754715
9	0.1	18.5	0.009433962264150943
9	0.11	13.5	0.009433962264150943
9	0.12	15.0	0.0047169811320754715
9	0.13	21.0	0.0047169811320754715
9	0.14	16.5	0.009433962264150943
9	0.15	22.0	0.0047169811320754715
10	0	36.21578947368421	0.8962264150943396
10	0.01	36.422222222222224	0.21226415094339623
10	0.02	38.25	0.03773584905660377
10	0.03	31.2	0.02358490566037736
10	0.04	55.0	0.02358490566037736
10	0.05	45.4	0.02358490566037736
10	0.06	64.25	0.018867924528301886
10	0.07	46.0	0.014150943396226415
10	0.08	29.0	0.0047169811320754715
10	0.09	18.5	0.009433962264150943
10	0.1	23.0	0.0047169811320754715
10	0.11	28.0	0.0047169811320754715
10	0.12	19.0	0.0047169811320754715
10	0.13	19.0	0.009433962264150943
10	0.14	15.0	0.0047169811320754715
10	0.15	15.0	0.0047169811320754715
11	0	36.21578947368421	0.8962264150943396
11	0.01	38.142857142857146	0.19811320754716982
11	0.02	35.857142857142854	0.0330188679245283
11	0.03	39.0	0.02358490566037736
11	0.04	45.0	0.02358490566037736
11	0.05	60.4	0.02358490566037736
11	0.06	70.75	0.018867924528301886
11	0.07	46.5	0.009433962264150943
11	0.08	55.5	0.009433962264150943
11	0.09	16.5	0.009433962264150943
11	0.1	19.5	0.009433962264150943
11	0.11	14.0	0.009433962264150943
11	0.12	22.0	0.0047169811320754715
11	0.13	14.0	0.0047169811320754715
11	0.14	17.0	0.0047169811320754715
11	0.15	14.0	0.0047169811320754715
12	0	36.21578947368421	0.8962264150943396
12	0.01	38.891304347826086	0.2169811320754717
12	0.02	36.333333333333336	0.02830188679245283
12	0.03	27.4	0.02358490566037736
12	0.04	33.4	0.02358490566037736
12	0.05	51.75	0.018867924528301886
12	0.06	70.5	0.018867924528301886
12	0.07	52.5	0.009433962264150943
12	0.08	21.0	0.009433962264150943
12	0.09	15.5	0.009433962264150943
12	0.1	20.0	0.0047169811320754715
12	0.11	14.0	0.0047169811320754715
12	0.12	23.0	0.0047169811320754715
12	0.13	21.0	0.0047169811320754715
12	0.14	22.0	0.0047169811320754715
12	0.15	13.0	0.0047169811320754715
13	0	36.21578947368421	0.8962264150943396
13	0.01	37.16326530612245	0.23113207547169812
13	0.02	36.25	0.03773584905660377
13	0.03	35.4	0.02358490566037736
13	0.04	41.6	0.02358490566037736
13	0.05	61.8	0.02358490566037736
13	0.06	52.333333333333336	0.014150943396226415
