Participant_Index	Noise_LOC	Reaction_Time	Accuracy
0	0	40.4070351758794	0.9386792452830188
0	0.01	40.86868686868687	0.9339622641509434
0	0.02	44.566326530612244	0.9245283018867925
0	0.03	51.994350282485875	0.8349056603773585
0	0.04	60.92356687898089	0.7405660377358491
0	0.05	65.32520325203252	0.5801886792452831
0	0.06	68.94444444444444	0.5094339622641509
0	0.07	71.37931034482759	0.41037735849056606
0	0.08	74.37333333333333	0.35377358490566035
0	0.09	71.29411764705883	0.24056603773584906
0	0.1	75.44897959183673	0.23113207547169812
0	0.11	73.39473684210526	0.1792452830188679
0	0.12	72.96428571428571	0.1320754716981132
0	0.13	73.73076923076923	0.12264150943396226
0	0.14	73.0952380952381	0.09905660377358491
0	0.15	68.0	0.08490566037735849
1	0	40.4070351758794	0.9386792452830188
1	0.01	41.07035175879397	0.9386792452830188
1	0.02	44.61734693877551	0.9245283018867925
1	0.03	51.51933701657459	0.8537735849056604
1	0.04	59.370860927152314	0.7122641509433962
1	0.05	63.8203125	0.6037735849056604
1	0.06	68.26785714285714	0.5283018867924528
1	0.07	68.44578313253012	0.3915094339622642
1	0.08	71.8961038961039	0.3632075471698113
1	0.09	75.33333333333333	0.2830188679245283
1	0.1	72.26086956521739	0.2169811320754717
1	0.11	74.25	0.18867924528301888
1	0.12	69.23076923076923	0.12264150943396226
1	0.13	71.5	0.11320754716981132
1	0.14	71.73684210526316	0.08962264150943396
1	0.15	69.375	0.07547169811320754
2	0	40.4070351758794	0.9386792452830188
2	0.01	41.39698492462311	0.9386792452830188
2	0.02	44.28350515463917	0.9150943396226415
2	0.03	52.93956043956044	0.8584905660377359
2	0.04	59.52597402597402	0.7264150943396226
2	0.05	65.78461538461538	0.6132075471698113
2	0.06	68.55882352941177	0.4811320754716981
2	0.07	72.30681818181819	0.41509433962264153
2	0.08	72.22535211267606	0.33490566037735847
2	0.09	73.26785714285714	0.2641509433962264
2	0.1	74.31914893617021	0.22169811320754718
2	0.11	72.77777777777777	0.16981132075471697
2	0.12	71.60714285714286	0.1320754716981132
2	0.13	76.64285714285714	0.1320754716981132
2	0.14	73.26086956521739	0.10849056603773585
2	0.15	69.73684210526316	0.08962264150943396
3	0	40.4070351758794	0.9386792452830188
3	0.01	41.48743718592965	0.9386792452830188
3	0.02	44.494897959183675	0.9245283018867925
3	0.03	52.644067796610166	0.8349056603773585
3	0.04	58.935064935064936	0.7264150943396226
3	0.05	64.50819672131148	0.5754716981132075
