Participant_Index	Noise_LOC	Reaction_Time	Accuracy
0	0	40.77339901477833	0.9575471698113207
0	0.01	41.114427860696516	0.9481132075471698
0	0.02	42.28426395939086	0.9292452830188679
0	0.03	47.59428571428571	0.8254716981132075
0	0.04	52.90972222222222	0.6792452830188679
0	0.05	56.72164948453608	0.45754716981132076
0	0.06	60.58461538461538	0.30660377358490565
0	0.07	65.82222222222222	0.21226415094339623
0	0.08	65.33333333333333	0.16981132075471697
0	0.09	66.73076923076923	0.12264150943396226
0	0.1	68.45454545454545	0.10377358490566038
0	0.11	70.1875	0.07547169811320754
0	0.12	64.0909090909091	0.05188679245283019
0	0.13	72.6	0.04716981132075472
0	0.14	58.57142857142857	0.0330188679245283
0	0.15	67.71428571428571	0.0330188679245283
1	0	40.77339901477833	0.9575471698113207
1	0.01	40.87128712871287	0.9528301886792453
1	0.02	42.97969543147208	0.9292452830188679
1	0.03	46.70224719101124	0.839622641509434
1	0.04	54.034246575342465	0.6886792452830188
1	0.05	59.87755102040816	0.46226415094339623
1	0.06	60.63076923076923	0.30660377358490565
1	0.07	63.51162790697674	0.2028301886792453
1	0.08	67.88888888888889	0.16981132075471697
1	0.09	62.74074074074074	0.12735849056603774
1	0.1	60.94736842105263	0.08962264150943396
1	0.11	67.8	0.07075471698113207
1	0.12	55.76923076923077	0.06132075471698113
1	0.13	64.63636363636364	0.05188679245283019
1	0.14	65.125	0.03773584905660377
1	0.15	57.857142857142854	0.0330188679245283
2	0	40.77339901477833	0.9575471698113207
2	0.01	40.81094527363184	0.9481132075471698
2	0.02	42.107142857142854	0.9245283018867925
2	0.03	47.8125	0.8301886792452831
2	0.04	52.9448275862069	0.6839622641509434
2	0.05	58.0	0.46226415094339623
2	0.06	59.82857142857143	0.330188679245283
2	0.07	65.85714285714286	0.23113207547169812
2	0.08	60.22222222222222	0.12735849056603774
2	0.09	66.47619047619048	0.09905660377358491
2	0.1	65.6470588235294	0.08018867924528301
2	0.11	67.41666666666667	0.05660377358490566
2	0.12	66.5	0.0660377358490566
2	0.13	63.53846153846154	0.06132075471698113
2	0.14	61.77777777777778	0.04245283018867924
2	0.15	59.333333333333336	0.02830188679245283
3	0	40.77339901477833	0.9575471698113207
3	0.01	41.25373134328358	0.9481132075471698
3	0.02	42.025380710659896	0.9292452830188679
3	0.03	48.11363636363637	0.8301886792452831
3	0.04	53.37062937062937	0.6745283018867925
3	0.05	59.71875	0.4528301886792453
3	0.06	62.88059701492537	0.3160377358490566
3	0.07	67.09803921568627	0.24056603773584906
3	0.08	65.02631578947368	0.1792452830188679
3	0.09	61.72727272727273	0.10377358490566038
3	0.1	61.85	0.09433962264150944
3	0.11	73.0	0.0660377358490566
3	0.12	67.07142857142857	0.0660377358490566
3	0.13	63.0	0.04716981132075472
3	0.14	67.55555555555556	0.04245283018867924
3	0.15	70.875	0.03773584905660377
4	0	40.77339901477833	0.9575471698113207
4	0.01	41.03465346534654	0.9528301886792453
4	0.02	42.285714285714285	0.9245283018867925
4	0.03	47.325714285714284	0.8254716981132075
4	0.04	53.46478873239437	0.6698113207547169
4	0.05	58.83838383838384	0.4669811320754717
4	0.06	64.46376811594203	0.32547169811320753
4	0.07	64.82608695652173	0.2169811320754717
4	0.08	67.82051282051282	0.18396226415094338
4	0.09	61.11538461538461	0.12264150943396226
4	0.1	68.27777777777777	0.08490566037735849
4	0.11	61.5	0.0660377358490566
4	0.12	67.2	0.04716981132075472
4	0.13	73.07692307692308	0.06132075471698113
4	0.14	49.166666666666664	0.02830188679245283
4	0.15	45.6	0.02358490566037736
5	0	40.77339901477833	0.9575471698113207
5	0.01	40.98009950248756	0.9481132075471698
5	0.02	42.44670050761421	0.9292452830188679
5	0.03	47.84	0.8254716981132075
5	0.04	52.91095890410959	0.6886792452830188
5	0.05	57.92156862745098	0.4811320754716981
5	0.06	61.80281690140845	0.33490566037735847
5	0.07	61.680851063829785	0.22169811320754718
5	0.08	66.375	0.1509433962264151
5	0.09	68.77777777777777	0.12735849056603774
5	0.1	62.94736842105263	0.08962264150943396
5	0.11	68.71428571428571	0.0660377358490566
5	0.12	67.8	0.07075471698113207
5	0.13	48.714285714285715	0.0330188679245283
5	0.14	60.0	0.0330188679245283
