Cycle	/p/|pl^g	/b/|pl^g	/p/|bl^S	/b/|bl^S	/p/|#l^g	/b/|#l^g	/p/|#l^S	/b/|#l^S
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0
2	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0
3	0.24501681	0.000100000005	0.000100000005	0.24460681	0.0	0.0	0.0	0.0
4	0.29729664	0.0001929697	0.0002441254	0.296771	0.0	0.0	0.0	0.0
5	0.3395412	0.000292545	0.00039230112	0.33887056	0.0	0.0	0.0	0.0
6	0.373601	0.0003878161	0.0005292997	0.37284392	0.0	0.0	0.0	0.0
7	0.40106475	0.00047880068	0.00065281586	0.40026203	0.0	0.0	0.0	0.0
8	0.42320698	0.0005649399	0.00076136057	0.4223876	0.0	0.0	0.0	0.0
9	0.44105592	0.0006456743	0.0008538189	0.44024172	0.0	0.0	0.0	0.0
10	0.45544577	0.00072064996	0.00092948746	0.4546498	0.1	0.1	0.1	0.1
11	0.46704924	0.0007895822	0.0009894046	0.46627903	0.18	0.18	0.18	0.18
12	0.47640932	0.0008522929	0.0010355456	0.4756684	0.2450988	0.24468881	0.2450988	0.24468881
13	0.48420078	0.00095507456	0.0010963028	0.4834493	0.29774207	0.297054	0.29774207	0.297054
14	0.4907635	0.0011262515	0.0012205474	0.48997575	0.27014276	0.26915595	0.27014276	0.26915595
15	0.49628425	0.0013491834	0.0014102294	0.49544695	0.24595478	0.24464078	0.24595478	0.24464078
16	0.5009415	0.0015984342	0.0016440704	0.5000366	0.22456965	0.22291952	0.22456965	0.22291952
17	0.50488913	0.0018556912	0.0018976843	0.50389034	0.2056603	0.20367168	0.2056603	0.20367168
18	0.5082445	0.0021060428	0.0021517402	0.50713193	0.18894099	0.18661554	0.18894099	0.18661554
19	0.5111036	0.002336465	0.0023940392	0.5098721	0.17415898	0.17149594	0.17415898	0.17149594
20	0.51354414	0.0025362892	0.002613923	0.512196	0.16109112	0.15808824	0.16109112	0.15808824
21	0.5156288	0.002698116	0.002808614	0.51417327	0.14954317	0.14619657	0.14954317	0.14619657
22	0.517413	0.0028225975	0.0029769514	0.5158612	0.13934037	0.13564579	0.13934037	0.13564579
23	0.5191305	0.002969002	0.0031426945	0.5174586	0.13063742	0.12658313	0.13063742	0.12658313
24	0.52085483	0.0032086968	0.003352596	0.51909554	0.123350896	0.11891671	0.123350896	0.11891671
25	0.52255744	0.0035243975	0.0035995785	0.52076244	0.11729856	0.11249424	0.11729856	0.11249424
26	0.5242074	0.0038893004	0.0038635237	0.52241534	0.11228689	0.10714704	0.11228689	0.10714704
27	0.525771	0.004268703	0.0041343607	0.5240177	0.108022094	0.102622226	0.108022094	0.102622226
28	0.5272272	0.004638493	0.004401667	0.5255405	0.1043497	0.09878141	0.1043497	0.09878141
29	0.5285655	0.004983788	0.0046551963	0.52696186	0.10115057	0.095508404	0.10115057	0.095508404
30	0.5297817	0.0052935816	0.0048862156	0.52826875	0.09834176	0.0927094	0.09834176	0.0927094
31	0.5308758	0.005559218	0.005087908	0.5294598	0.095862985	0.0903091	0.095862985	0.0903091
32	0.53185177	0.0057777744	0.005254717	0.53053576	0.09366421	0.088250324	0.09366421	0.088250324
33	0.5327545	0.0059472146	0.005383095	0.531571	0.09177978	0.08648292	0.09170149	0.08662529
34	0.5335989	0.006064323	0.005471558	0.53258985	0.09020191	0.084946044	0.08993382	0.08545531
35	0.5343804	0.0061328765	0.0055243582	0.53359586	0.08890189	0.08357941	0.08832515	0.08471995
36	0.5350929	0.0061593507	0.0055523543	0.5345785	0.08785048	0.08233148	0.086843185	0.08437658
37	0.5357269	0.0061495053	0.0055621914	0.5355224	0.08701406	0.08116064	0.08546005	0.084368706
38	0.5362776	0.0061084973	0.00555889	0.5364132	0.086357996	0.08003646	0.0841529	0.08463699
39	0.53675044	0.006040948	0.0055448464	0.53724056	0.08584938	0.07893659	0.082903236	0.08512713
40	0.5371523	0.0059509794	0.0055204863	0.5380008	0.08545833	0.07784564	0.08169705	0.08579275
41	0.53749144	0.005842258	0.005485171	0.53869236	0.085158795	0.076754235	0.08052416	0.086592495
42	0.53777444	0.0057180393	0.0054388572	0.53931534	0.08492868	0.075657874	0.07937777	0.08749051
43	0.5380071	0.005581205	0.0053817066	0.5398716	0.08474955	0.07455573	0.078253634	0.08845593
44	0.53819454	0.0054343003	0.0053138332	0.540364	0.08460623	0.07344954	0.077149704	0.08946289
45	0.5383418	0.005279568	0.005235367	0.54079676	0.08448637	0.07234277	0.07606536	0.09048985
46	0.5384535	0.0051189754	0.0051465016	0.5411742	0.08438639	0.07124001	0.07500101	0.09151913
47	0.5385341	0.0049542435	0.0050475225	0.5415024	0.08430376	0.07014537	0.07395779	0.09253647
48	0.5385877	0.00478687	0.0049387817	0.5417873	0.08423584	0.069062255	0.07293739	0.09353067
49	0.5386181	0.0046181516	0.0048206695	0.5420339	0.0841801	0.06799356	0.071941815	0.09449827
50	0.5386286	0.0044492045	0.004694318	0.5422466	0.084134236	0.06694183	0.07097282	0.09543734
51	0.53862226	0.004280984	0.0045616115	0.5424292	0.08409618	0.06590928	0.07003189	0.09634641
52	0.5386017	0.0041143023	0.004424193	0.54258525	0.08406415	0.06489788	0.06912027	0.09722448
53	0.53856933	0.0039498443	0.0042834887	0.54271805	0.084036656	0.06390934	0.068238944	0.09807087
54	0.53852737	0.0037881825	0.0041407314	0.54283035	0.08401245	0.062945105	0.06738848	0.098885
55	0.5384776	0.0036297906	0.0039969846	0.54292476	0.083990514	0.06200641	0.066569164	0.09966649
56	0.53842175	0.0034750535	0.0038531604	0.5430037	0.08397003	0.06109425	0.06578103	0.10041515
57	0.5383612	0.00332428	0.0037100366	0.54306906	0.08395036	0.0602094	0.065023966	0.10113098
58	0.53829724	0.0031777113	0.003568273	0.54312277	0.083931014	0.059352808	0.0642977	0.1018142
59	0.538231	0.0030355293	0.0034284245	0.54316646	0.08391161	0.058525667	0.063601844	0.10246518
60	0.53816336	0.0028978651	0.0032909543	0.54320157	0.08389186	0.057728726	0.06293593	0.10308446
61	0.5380951	0.0027648048	0.0031562448	0.54322934	0.083871566	0.05696238	0.062299415	0.1036727
62	0.538027	0.0026363966	0.003024607	0.5432509	0.08385058	0.05622671	0.06169168	0.10423069
63	0.53795946	0.0025126555	0.0028962896	0.54326725	0.0838288	0.055521574	0.06111207	0.10475929
64	0.53789294	0.0023935682	0.0027714868	0.54327923	0.0838062	0.054846607	0.060559876	0.105259456
65	0.53782785	0.002279098	0.0026503454	0.5432876	0.08378277	0.05420131	0.060034364	0.10573219
66	0.5377645	0.0021691876	0.0025329713	0.54329294	0.083758526	0.053585034	0.059534766	0.10617853
67	0.5377031	0.002063763	0.0024194343	0.54329586	0.08373352	0.052997038	0.059060298	0.10659956
68	0.53764373	0.0019627365	0.0023097734	0.54329675	0.08370781	0.052436512	0.058610152	0.10699635
69	0.5375866	0.0018660085	0.0022040012	0.54329604	0.08368145	0.051902574	0.058183514	0.10736998
70	0.53753185	0.001773471	0.0021021075	0.5432941	0.08365452	0.051394302	0.057779558	0.10772152
71	0.5374794	0.0016850086	0.0020040632	0.54329115	0.08362712	0.05091075	0.057397455	0.108052045
72	0.5374293	0.0016005004	0.0019098229	0.5432875	0.083599314	0.05045095	0.057036377	0.10836259
73	0.5373815	0.0015198218	0.0018193272	0.54328334	0.08357119	0.05001393	0.056695506	0.10865418
74	0.537336	0.0014428456	0.0017325059	0.5432789	0.0835428	0.04959872	0.056374013	0.10892778
75	0.5372928	0.0013694428	0.0016492791	0.54327416	0.08351425	0.049204357	0.056071103	0.10918436
76	0.53725183	0.001299484	0.0015695601	0.5432694	0.083485596	0.0488299	0.05578597	0.109424844
77	0.5372131	0.0012328402	0.0014932557	0.54326457	0.08345692	0.04847441	0.055517834	0.109650105
78	0.5371764	0.0011693833	0.0014202683	0.54325986	0.08342826	0.04813699	0.05526593	0.109860994
79	0.5371417	0.0011089864	0.0013504974	0.5432552	0.0833997	0.047816757	0.055029508	0.11005834
80	0.5371089	0.001051525	0.0012838397	0.5432508	0.08337127	0.04751285	0.05480784	0.1102429
81	0.5370779	0.0009968766	0.0012201908	0.54324657	0.083343014	0.04722446	0.05460022	0.11041542
82	0.5370487	0.00094492186	0.0011594456	0.54324263	0.083314985	0.046950784	0.05440595	0.11057661
83	0.53702116	0.00089554396	0.0011014992	0.54323894	0.08328721	0.046691056	0.05422437	0.11072713
84	0.5369953	0.0008486296	0.0010462467	0.5432355	0.08325972	0.04644455	0.054054826	0.11086762
85	0.5369709	0.00080406875	0.0009935849	0.5432323	0.08323254	0.04621057	0.0538967	0.110998675
86	0.53694797	0.0007617547	0.0009434118	0.5432294	0.0832057	0.04598844	0.05374939	0.111120865
87	0.5369264	0.0007215844	0.0008956272	0.5432268	0.08317921	0.04577753	0.053612318	0.11123474
88	0.5369062	0.00068345846	0.00085013284	0.54322445	0.0831531	0.045577228	0.05348493	0.11134079
89	0.53688717	0.00064728083	0.000806833	0.5432224	0.083127365	0.04538696	0.0533667	0.11143951
90	0.5368693	0.00061295927	0.00076563406	0.54322064	0.08310202	0.045206174	0.053257104	0.11153135
91	0.53685254	0.0005804049	0.00072644535	0.5432191	0.08307707	0.045034353	0.053155668	0.111616716
92	0.53683674	0.0005495326	0.0006891787	0.5432178	0.08305253	0.044871002	0.053061917	0.111696035
93	0.5368219	0.0005202605	0.00065374875	0.5432167	0.08302839	0.044715658	0.052975405	0.11176968
94	0.53680795	0.0004925103	0.00062007294	0.5432158	0.08300466	0.04456787	0.052895706	0.111838005
95	0.5367948	0.00046620704	0.00058807153	0.54321516	0.082981326	0.04442723	0.05282242	0.11190134
96	0.5367823	0.00044127885	0.0005576677	0.5432147	0.082958385	0.044293337	0.05275516	0.111960016
