Cycle	/p/|pl^g	/b/|pl^g	/p/|bl^S	/b/|bl^S	/p/|#l^g	/b/|#l^g	/p/|#l^S	/b/|#l^S
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0
2	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0
3	0.25060922	0.0	0.0	0.2479442	0.0	0.0	0.0	0.0
4	0.30876642	0.0	0.0	0.30538025	0.0	0.0	0.0	0.0
5	0.3581064	0.0	0.0	0.3537132	0.0	0.0	0.0	0.0
6	0.39922634	0.0	0.0	0.3942506	0.0	0.0	0.0	0.0
7	0.43344697	0.0	0.0	0.4281608	0.0	0.0	0.0	0.0
8	0.46180847	0.0	0.0	0.4564162	0.0	0.0	0.0	0.0
9	0.48522446	0.0	0.0	0.47987312	0.0	0.0	0.0	0.0
10	0.50451005	0.0	0.0	0.49928227	0.1	0.1	0.1	0.1
11	0.52035797	0.0	0.0	0.515302	0.18	0.18	0.18	0.18
12	0.533362	0.0	0.0	0.52849424	0.2487806	0.2442706	0.2487806	0.2442706
13	0.54509324	0.0	0.0	0.5402851	0.3052469	0.29770324	0.3052469	0.29770324
14	0.55599016	0.0	0.0	0.55111665	0.28259835	0.2716759	0.28259835	0.2716759
15	0.5659337	0.0	0.0	0.56086177	0.2645248	0.24979265	0.2645248	0.24979265
16	0.57490873	0.0	0.0	0.56952286	0.24949749	0.23081519	0.24949749	0.23081519
17	0.5829909	0.0	0.0	0.5771712	0.23703882	0.21426833	0.23703882	0.21426833
18	0.59027886	0.0	0.0	0.5839163	0.2267361	0.1997705	0.2267361	0.1997705
19	0.5968635	0.0	0.0	0.58986646	0.21823151	0.1869668	0.21823151	0.1869668
20	0.60280955	0.0	0.0	0.5951416	0.21127705	0.17555422	0.21127705	0.17555422
21	0.60817	0.0	0.0	0.5998385	0.2056514	0.16527562	0.2056514	0.16527562
22	0.6129904	0.0	0.0	0.60404366	0.20117633	0.15593852	0.20117633	0.15593852
23	0.61823446	0.0	0.0	0.6086707	0.19856472	0.14812076	0.19856472	0.14812076
24	0.62398183	0.0	0.0	0.61407614	0.19772671	0.14167506	0.19772671	0.14167506
25	0.6299459	0.0	0.0	0.62001306	0.19832636	0.13633654	0.19832636	0.13633654
26	0.6358938	0.0	0.0	0.6261844	0.19995418	0.13191266	0.19995418	0.13191266
27	0.6416402	0.0	0.0	0.6323237	0.20194477	0.12796728	0.20194477	0.12796728
28	0.647053	0.0	0.0	0.63828015	0.20392892	0.1244158	0.20392892	0.1244158
29	0.6520505	0.0	0.0	0.6439358	0.20574921	0.12115394	0.20574921	0.12115394
30	0.6566112	0.0	0.0	0.64921176	0.20732234	0.11807368	0.20732234	0.11807368
31	0.66073155	0.0	0.0	0.6540651	0.20864247	0.115113474	0.20864247	0.115113474
32	0.66442835	0.0	0.0	0.6584896	0.2097169	0.11223967	0.2097169	0.11223967
33	0.6678231	0.0	0.0	0.66267633	0.21071583	0.10926328	0.21027991	0.10988173
34	0.6709762	0.0	0.0	0.6666802	0.21167758	0.105930716	0.2102004	0.108272605
35	0.67390394	0.0	0.0	0.6704996	0.21259522	0.10203343	0.20939167	0.10750478
36	0.67660415	0.0	0.0	0.6741215	0.21342853	0.0973972	0.20780762	0.10760118
37	0.67906785	0.0	0.0	0.6775343	0.21413392	0.091946736	0.20542236	0.108586594
38	0.68129706	0.0	0.0	0.6807278	0.21468045	0.08565026	0.2022267	0.11046652
39	0.6833068	0.0	0.0	0.68369293	0.21506344	0.07849216	0.19822054	0.113233745
40	0.685102	0.0	0.0	0.6864252	0.21529248	0.07062764	0.19340739	0.11687237
41	0.6866833	0.0	0.0	0.68892723	0.21538371	0.06342373	0.18779884	0.12134683
42	0.68805635	0.0	0.0	0.69120705	0.21539555	0.05683417	0.18141742	0.126612
43	0.68923414	0.0	0.0	0.69327664	0.21537119	0.05081732	0.17429726	0.13261245
44	0.690236	0.0	0.0	0.69515026	0.21533416	0.04533555	0.16648759	0.13928029
45	0.6910795	0.0	0.0	0.6968502	0.21530156	0.040353175	0.15802366	0.14655413
46	0.6917862	0.0	0.0	0.69839543	0.21528523	0.035836086	0.1489283	0.15437642
47	0.69237185	0.0	0.0	0.69980115	0.21529293	0.031751525	0.13921872	0.16269395
48	0.69284886	0.0	0.0	0.7010797	0.21532916	0.028067974	0.12890844	0.17145519
49	0.6932275	0.0	0.0	0.7022422	0.21539454	0.024755066	0.11800991	0.18060943
50	0.69351697	0.0	0.0	0.7032984	0.2154814	0.021783454	0.10653635	0.19010562
51	0.6937251	0.0	0.0	0.70425737	0.2155827	0.019125171	0.095717505	0.19989547
52	0.69385946	0.0	0.0	0.70512724	0.21569195	0.01675363	0.085812874	0.20993331
53	0.6939269	0.0	0.0	0.70591587	0.21580325	0.014643641	0.076767415	0.22016948
54	0.6939336	0.0	0.0	0.7066301	0.21591115	0.012771428	0.068526514	0.2305465
55	0.69388556	0.0	0.0	0.7072766	0.21601072	0.011114643	0.061037242	0.24100882
56	0.69378835	0.0	0.0	0.7078612	0.21609744	0.00965238	0.05424829	0.2515035
57	0.693647	0.0	0.0	0.7083894	0.21616726	0.0083651645	0.048109975	0.2619809
58	0.69346637	0.0	0.0	0.7088662	0.21621649	0.007234945	0.042574324	0.2723951
59	0.69325083	0.0	0.0	0.70929813	0.21624178	0.006245065	0.037595138	0.28270414
60	0.69300455	0.0	0.0	0.70969236	0.21624014	0.005380228	0.03312809	0.29287103
61	0.69273126	0.0	0.0	0.71005404	0.21620883	0.004626451	0.029130826	0.30286354
62	0.69243455	0.0	0.0	0.71038675	0.21614538	0.0039710063	0.025562977	0.31265175
63	0.69211745	0.0	0.0	0.71069324	0.21604756	0.0034023619	0.022386258	0.32220683
64	0.6917831	0.0	0.0	0.71097577	0.21593277	0.0029100545	0.019564712	0.33150512
65	0.6914341	0.0	0.0	0.71123624	0.21581784	0.0024847083	0.01706471	0.34052774
66	0.69107294	0.0	0.0	0.7114763	0.2157167	0.0021179556	0.014854926	0.3492602
67	0.69070184	0.0	0.0	0.7116976	0.21564081	0.0018023499	0.0129063	0.35769206
68	0.6903229	0.0	0.0	0.7119013	0.21559955	0.0015312852	0.011191979	0.36581635
69	0.68993783	0.0	0.0	0.7120888	0.21560046	0.001298918	0.009687256	0.37362945
70	0.6895484	0.0	0.0	0.7122613	0.21564955	0.001100094	0.008369486	0.38113034
71	0.689156	0.0	0.0	0.71242	0.21575156	0.0009302804	0.0072179935	0.38832065
72	0.688762	0.0	0.0	0.7125658	0.21591015	0.000785502	0.0062139514	0.3952076
73	0.6883676	0.0	0.0	0.7126999	0.21612811	0.0006622822	0.005340306	0.4018007
74	0.6879738	0.0	0.0	0.71282303	0.2164074	0.00055758865	0.004581683	0.40810943
75	0.68758154	0.0	0.0	0.71293616	0.21674898	0.0004687836	0.003924265	0.41414344
76	0.68719167	0.0	0.0	0.7130401	0.21714957	0.0003935812	0.003355676	0.4199125
77	0.68680483	0.0	0.0	0.7131357	0.21760626	0.00033000068	0.0028648647	0.42542642
78	0.686422	0.0	0.0	0.7132236	0.2181164	0.00027633016	0.0024419934	0.43069533
79	0.68604517	0.0	0.0	0.7133043	0.21867758	0.00023109393	0.0020783325	0.43572927
80	0.68567544	0.0	0.0	0.71337855	0.2192854	0.00019302375	0.0017661569	0.44053832
81	0.6853135	0.0	0.0	0.71344686	0.21993428	0.00016103167	0.0014986516	0.44513252
82	0.6849599	0.0	0.0	0.7135097	0.22061975	0.00013418552	0.0012698206	0.4495218
83	0.68461466	0.0	0.0	0.71356755	0.22133668	0.00011168889	0.0010744031	0.453716
84	0.684278	0.0	0.0	0.7136209	0.22207788	9.286293e-05	0.00090779504	0.45772463
85	0.6839503	0.0	0.0	0.7136701	0.22283752	7.712948e-05	0.00076598517	0.4615541
86	0.68363196	0.0	0.0	0.7137154	0.22361083	6.3997184e-05	0.0006454781	0.46521056
87	0.6833229	0.0	0.0	0.7137572	0.22439384	5.3049334e-05	0.0005432345	0.46870047
88	0.6830231	0.0	0.0	0.7137959	0.22518334	4.393323e-05	0.0004566186	0.47203064
89	0.68273234	0.0	0.0	0.7138316	0.22597662	3.6350906e-05	0.0003833499	0.47520792
90	0.68245035	0.0	0.0	0.71386456	0.22677152	3.0051115e-05	0.0003214602	0.47823912
91	0.68217695	0.0	0.0	0.7138951	0.2275663	2.482234e-05	0.00026925476	0.48113114
92	0.6819118	0.0	0.0	0.71392345	0.2283595	2.0486825e-05	0.00022527734	0.48389062
93	0.6816547	0.0	0.0	0.7139497	0.22914998	1.6895414e-05	0.0001882794	0.48652416
94	0.68140525	0.0	0.0	0.713974	0.22993681	1.3923138e-05	0.00015719254	0.4890381
95	0.6811633	0.0	0.0	0.7139965	0.23071924	1.1465444e-05	0.00013110439	0.49143863
96	0.6809286	0.0	0.0	0.71401745	0.23149669	9.43498e-06	0.00010923719	0.49373165
97	0.6807009	0.0	0.0	0.71403694	0.23226875	7.758857e-06	9.092915e-05	0.49592283
98	0.6804799	0.0	0.0	0.71405506	0.23303503	6.3763327e-06	7.5618154e-05	0.49801764
99	0.6802654	0.0	0.0	0.71407187	0.23379529	5.23685e-06	6.282752e-05	0.5000213
