Cycle	/p/|pl^g	/b/|pl^g	/p/|bl^S	/b/|bl^S	/p/|#l^g	/b/|#l^g	/p/|#l^S	/b/|#l^S
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0
2	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0
3	0.2455252	0.0	0.0	0.24491021	0.0	0.0	0.0	0.0
4	0.29834366	0.0	0.0	0.29755583	0.0	0.0	0.0	0.0
5	0.3412029	0.0	0.0	0.3402136	0.0	0.0	0.0	0.0
6	0.37587267	0.0	0.0	0.37476486	0.0	0.0	0.0	0.0
7	0.40391102	0.0	0.0	0.40274507	0.0	0.0	0.0	0.0
8	0.4265725	0.0	0.0	0.42539245	0.0	0.0	0.0	0.0
9	0.4448806	0.0	0.0	0.44371474	0.0	0.0	0.0	0.0
10	0.45966816	0.0	0.0	0.45853174	0.1	0.1	0.1	0.1
11	0.471611	0.0	0.0	0.47051042	0.18	0.18	0.18	0.18
12	0.48125684	0.0	0.0	0.48019207	0.24197459	0.2384896	0.24197459	0.2384896
13	0.48927224	0.0	0.0	0.4882148	0.28896683	0.28306413	0.28896683	0.28306413
14	0.496041	0.0	0.0	0.4949552	0.25757745	0.25104403	0.25757745	0.25104403
15	0.5017592	0.0	0.0	0.5005559	0.22907814	0.22201046	0.22907814	0.22201046
16	0.50658697	0.0	0.0	0.5051706	0.20347351	0.19602989	0.20347351	0.19602989
17	0.51067686	0.0	0.0	0.5089552	0.18052436	0.17285497	0.18052436	0.17285497
18	0.5141594	0.0	0.0	0.5120576	0.15999682	0.15222962	0.15999682	0.15222962
19	0.5171438	0.0	0.0	0.5146045	0.14167038	0.133908	0.14167038	0.133908
20	0.51971304	0.0	0.0	0.51670307	0.12533791	0.11766389	0.12533791	0.11766389
21	0.5219318	0.0	0.0	0.5184409	0.11080709	0.103288956	0.11080709	0.103288956
22	0.5238526	0.0	0.0	0.5198903	0.097899325	0.0905909	0.097899325	0.0905909
23	0.5256975	0.0	0.0	0.52126807	0.08636934	0.07930578	0.08636934	0.07930578
24	0.5275278	0.0	0.0	0.522653	0.07605606	0.06927142	0.07605606	0.06927142
25	0.52927774	0.0	0.0	0.52401656	0.06684816	0.060371034	0.06684816	0.060371034
26	0.53091544	0.0	0.0	0.52534574	0.05865314	0.05250562	0.05865314	0.05250562
27	0.5324336	0.0	0.0	0.52663326	0.05140828	0.045611452	0.05140828	0.045611452
28	0.5338365	0.0	0.0	0.5278878	0.045019962	0.039595414	0.045019962	0.039595414
29	0.53513557	0.0	0.0	0.5291232	0.03939687	0.034356613	0.03939687	0.034356613
30	0.5363417	0.0	0.0	0.53034455	0.03445275	0.029801413	0.03445275	0.029801413
31	0.53746474	0.0	0.0	0.5315533	0.030106854	0.025842655	0.030106854	0.025842655
32	0.5385106	0.0	0.0	0.53274506	0.02628727	0.022403527	0.02628727	0.022403527
33	0.5395013	0.0	0.0	0.53394544	0.022928156	0.019408453	0.022922847	0.019418458
34	0.54044974	0.0	0.0	0.5351553	0.019974036	0.01679659	0.019956924	0.016829733
35	0.5413639	0.0	0.0	0.5363655	0.017377278	0.014516757	0.017342884	0.0145851355
36	0.5422415	0.0	0.0	0.53755593	0.0150973005	0.012527093	0.015041957	0.01263964
37	0.54307586	0.0	0.0	0.5387118	0.013098668	0.010791824	0.01302036	0.010953956
38	0.54386246	0.0	0.0	0.5398239	0.011349707	0.0092801945	0.011248134	0.009493598
39	0.544599	0.0	0.0	0.5408853	0.009821763	0.007965576	0.009697966	0.0082287025
40	0.5452849	0.0	0.0	0.5418916	0.008489342	0.006824583	0.0083452705	0.007133331
41	0.5459226	0.0	0.0	0.54284024	0.0073295278	0.005836402	0.007167781	0.0061849253
42	0.54651576	0.0	0.0	0.54373074	0.006321627	0.004982374	0.006145295	0.0053638658
43	0.54706794	0.0	0.0	0.54456383	0.0054471046	0.00424585	0.005259513	0.0046530953
44	0.5475822	0.0	0.0	0.54534143	0.0046894066	0.003611993	0.004493872	0.004037803
45	0.54806143	0.0	0.0	0.54606616	0.004033802	0.0030676117	0.0038334965	0.0035051345
46	0.54850894	0.0	0.0	0.54674107	0.0034672127	0.0026010138	0.0032650877	0.0030439415
47	0.54892814	0.0	0.0	0.5473697	0.0029780797	0.0022018675	0.0027768053	0.0026445633
48	0.5493217	0.0	0.0	0.5479572	0.0025562388	0.0018610705	0.0023581476	0.0022986364
49	0.54969174	0.0	0.0	0.5485073	0.0021927722	0.0015706297	0.001999836	0.0019989247
50	0.55003995	0.0	0.0	0.5490234	0.0018798748	0.0013235476	0.0016937024	0.0017391709
51	0.55036783	0.0	0.0	0.54950815	0.0016107297	0.0011137174	0.0014325822	0.0015139674
52	0.5506767	0.0	0.0	0.54996395	0.0013794039	0.0009357943	0.0012102104	0.001318642
53	0.55096895	0.0	0.0	0.5503928	0.0011807384	0.00078515295	0.0010211258	0.0011491589
54	0.5512426	0.0	0.0	0.5507966	0.0010102501	0.0006578057	0.0008605814	0.0010020329
55	0.5514952	0.0	0.0	0.55117697	0.00086404616	0.0005503175	0.0007244616	0.00087425415
56	0.55172515	0.0	0.0	0.5515354	0.00073875074	0.000459733	0.00060920755	0.00076322345
57	0.5519314	0.0	0.0	0.5518734	0.0006314395	0.00038351316	0.00051174866	0.00066669594
58	0.5521133	0.0	0.0	0.55219215	0.0005395826	0.0003194798	0.00042943508	0.00058272376
59	0.55227077	0.0	0.0	0.55249286	0.00046099402	0.00026576765	0.0003599852	0.00050963025
60	0.5524039	0.0	0.0	0.5527767	0.00039378775	0.00022078214	0.0003014507	0.00044596934
61	0.5525132	0.0	0.0	0.5530447	0.00033633813	0.00018316254	0.0002521697	0.00039049244
62	0.55259895	0.0	0.0	0.55329776	0.00028724584	0.00015174986	0.00021072528	0.00034212036
63	0.55266196	0.0	0.0	0.5535368	0.0002453076	0.00012555877	0.00017591023	0.00029991966
64	0.5527029	0.0	0.0	0.5537626	0.00020948981	0.000103753075	0.00014669691	0.00026308245
65	0.5527226	0.0	0.0	0.5539769	0.00017890551	8.5624546e-05	0.00012221141	0.00023090893
66	0.55272186	0.0	0.0	0.5541813	0.00015279421	7.0574366e-05	0.0001017114	0.0002027928
67	0.55270165	0.0	0.0	0.5543769	0.0001305044	5.8097183e-05	8.456705e-05	0.00017820831
68	0.55266273	0.0	0.0	0.5545645	0.00011147833	4.776726e-05	7.024466e-05	0.00015669948
69	0.55260605	0.0	0.0	0.55474466	9.5238815e-05	3.9226576e-05	5.8292557e-05	0.00013787055
70	0.55253243	0.0	0.0	0.55491775	8.1377875e-05	3.2174576e-05	4.832899e-05	0.00012137794
71	0.5524428	0.0	0.0	0.55508405	6.9546855e-05	2.6359357e-05	4.0031733e-05	0.000106923195
72	0.55233794	0.0	0.0	0.55524373	5.9447924e-05	2.1570166e-05	3.3129152e-05	9.4246956e-05
73	0.55221874	0.0	0.0	0.5553969	5.08268e-05	1.7630948e-05	2.7392554e-05	8.312374e-05
74	0.55208594	0.0	0.0	0.5555438	4.3466345e-05	1.4394882e-05	2.262966e-05	7.335741e-05
75	0.5519404	0.0	0.0	0.55568445	3.718115e-05	1.1739727e-05	1.8679004e-05	6.4777254e-05
76	0.5517827	0.0	0.0	0.555819	3.1813157e-05	9.563839e-06	1.5405163e-05	5.723465e-05
77	0.5516138	0.0	0.0	0.55594754	2.7227516e-05	7.782841e-06	1.2694698e-05	5.0600123e-05
78	0.5514343	0.0	0.0	0.5560703	2.3309138e-05	6.326796e-06	1.0452694e-05	4.476082e-05
79	0.55124485	0.0	0.0	0.5561874	1.996006e-05	5.1378074e-06	8.59982e-06	3.9618346e-05
80	0.55104625	0.0	0.0	0.5562989	1.7096532e-05	4.1680278e-06	7.069864e-06	3.5086832e-05
81	0.550839	0.0	0.0	0.55640507	1.4647276e-05	3.377957e-06	5.8076266e-06	3.109132e-05
82	0.5506238	0.0	0.0	0.55650604	1.2551675e-05	2.7350231e-06	4.7671374e-06	2.7566322e-05
83	0.5504011	0.0	0.0	0.55660206	1.0758131e-05	2.212406e-06	3.9101487e-06	2.44546e-05
84	0.55017155	0.0	0.0	0.5566932	9.222686e-06	1.7880492e-06	3.2048727e-06	2.1706095e-05
85	0.54993576	0.0	0.0	0.55677974	7.907865e-06	1.4438413e-06	2.6249154e-06	1.9277e-05
86	0.5496941	0.0	0.0	0.55686176	6.781705e-06	1.1649288e-06	2.148384e-06	1.7128958e-05
87	0.54944724	0.0	0.0	0.5569396	5.816921e-06	9.3914804e-07	1.7571367e-06	1.5228366e-05
88	0.5491956	0.0	0.0	0.5570133	4.9902173e-06	7.565508e-07	1.4361543e-06	1.3545767e-05
89	0.5489396	0.0	0.0	0.55708313	4.281692e-06	6.090123e-07	1.1730142e-06	1.2055322e-05
90	0.54867965	0.0	0.0	0.5571492	3.674337e-06	4.899056e-07	9.574512e-07	1.0734355e-05
91	0.5484162	0.0	0.0	0.5572117	3.1536117e-06	3.9383204e-07	7.809905e-07	9.562951e-06
92	0.54814965	0.0	0.0	0.55727077	2.707082e-06	3.1639945e-07	6.366414e-07	8.523613e-06
93	0.5478804	0.0	0.0	0.5573267	2.3241114e-06	2.540386e-07	5.1864276e-07	7.6009533e-06
94	0.54760885	0.0	0.0	0.5573795	1.9955992e-06	2.0385244e-07	4.2225122e-07	6.781393e-06
95	0.54733527	0.0	0.0	0.5574293	1.7137562e-06	1.6349207e-07	3.4356378e-07	6.053e-06
96	0.54706	0.0	0.0	0.5574764	1.4719151e-06	1.3105513e-07	2.7937182e-07	5.405276e-06
97	0.54678345	0.0	0.0	0.5575208	1.2643668e-06	1.0500241e-07	2.2703948e-07	4.8289794e-06
98	0.5465058	0.0	0.0	0.5575627	1.0862224e-06	8.408981e-08	1.8440322e-07	4.315967e-06
