Cycle	/p/|pl^g	/b/|pl^g	/p/|bl^S	/b/|bl^S	/p/|#l^g	/b/|#l^g	/p/|#l^S	/b/|#l^S
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0
2	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0
3	0.25060922	0.0	0.0	0.2479442	0.0	0.0	0.0	0.0
4	0.30876642	0.0	0.0	0.30538025	0.0	0.0	0.0	0.0
5	0.35839683	0.0	0.0	0.3538237	0.0	0.0	0.0	0.0
6	0.3998267	0.0	0.0	0.39460072	0.0	0.0	0.0	0.0
7	0.43448573	0.0	0.0	0.42885423	0.0	0.0	0.0	0.0
8	0.4633336	0.0	0.0	0.4575695	0.0	0.0	0.0	0.0
9	0.48728186	0.0	0.0	0.48157424	0.0	0.0	0.0	0.0
10	0.50710547	0.0	0.0	0.50160015	0.1	0.1	0.1	0.1
11	0.52347386	0.0	0.0	0.51828605	0.18	0.18	0.18	0.18
12	0.5369735	0.0	0.0	0.53217673	0.250355	0.247075	0.250355	0.247075
13	0.5495558	0.0	0.0	0.54492694	0.3095101	0.3040477	0.3095101	0.3040477
14	0.5612846	0.0	0.0	0.5567743	0.2907029	0.28282222	0.2907029	0.28282222
15	0.57198524	0.0	0.0	0.56752914	0.277526	0.2669189	0.277526	0.2669189
16	0.581688	0.0	0.0	0.5771519	0.2678921	0.2544782	0.2678921	0.2544782
17	0.590474	0.0	0.0	0.5856861	0.26133737	0.2450172	0.26133737	0.2450172
18	0.59843826	0.0	0.0	0.5932514	0.25733444	0.23805583	0.25733444	0.23805583
19	0.6056803	0.0	0.0	0.6000136	0.25546047	0.23318124	0.25546047	0.23318124
20	0.61226475	0.0	0.0	0.60610497	0.25532466	0.22999719	0.25532466	0.22999719
21	0.61823785	0.0	0.0	0.6116109	0.2565689	0.22815168	0.2565689	0.22815168
22	0.62364113	0.0	0.0	0.61660147	0.25887972	0.22734301	0.25887972	0.22734301
23	0.62959284	0.0	0.0	0.622137	0.263656	0.2288599	0.263656	0.2288599
24	0.6360303	0.0	0.0	0.6283815	0.2706234	0.23249692	0.2706234	0.23249692
25	0.64261353	0.0	0.0	0.6350236	0.27908424	0.23785208	0.27908424	0.23785208
26	0.64907134	0.0	0.0	0.6416981	0.2884457	0.24457778	0.2884457	0.24457778
27	0.6552198	0.0	0.0	0.6481452	0.29775637	0.25187057	0.29775637	0.25187057
28	0.66092414	0.0	0.0	0.6542001	0.30660024	0.25937682	0.30660024	0.25937682
29	0.66612417	0.0	0.0	0.6597545	0.31480622	0.2668535	0.31480622	0.2668535
30	0.6707885	0.0	0.0	0.6647538	0.32228705	0.27411032	0.32228705	0.27411032
31	0.67492753	0.0	0.0	0.6692036	0.3290194	0.28102547	0.3290194	0.28102547
32	0.67857015	0.0	0.0	0.6731283	0.33501607	0.28751653	0.33501607	0.28751653
33	0.68191516	0.0	0.0	0.676866	0.3406369	0.29344276	0.3401847	0.2941447
34	0.68500733	0.0	0.0	0.6805085	0.34600335	0.29865307	0.3444779	0.3011248
35	0.6878183	0.0	0.0	0.68406236	0.3510901	0.3030322	0.34786713	0.30849805
36	0.6903074	0.0	0.0	0.68747675	0.3558681	0.3065047	0.3503733	0.31621715
37	0.6924587	0.0	0.0	0.69069546	0.3603182	0.3090432	0.3520436	0.3241796
38	0.69428355	0.0	0.0	0.6936778	0.36441883	0.31064305	0.35293102	0.3322843
39	0.69579375	0.0	0.0	0.6964009	0.36815733	0.31133854	0.35308692	0.34046528
40	0.6970065	0.0	0.0	0.69885576	0.37154856	0.31121403	0.35256124	0.3486518
41	0.69794416	0.0	0.0	0.70104533	0.37460667	0.3103566	0.35140428	0.3567763
42	0.6986322	0.0	0.0	0.70298165	0.37734455	0.3088478	0.34966925	0.3647791
43	0.6990996	0.0	0.0	0.7046839	0.37979105	0.30676308	0.34741807	0.3726167
44	0.69937944	0.0	0.0	0.7061809	0.38197076	0.30417022	0.34470767	0.38025305
45	0.69950044	0.0	0.0	0.70749426	0.38390565	0.3011307	0.3415931	0.38765922
46	0.6994957	0.0	0.0	0.70864224	0.38561502	0.2976995	0.3381351	0.39481133
47	0.6993879	0.0	0.0	0.7096412	0.38711673	0.29392636	0.33437946	0.4016874
48	0.69919443	0.0	0.0	0.7105065	0.3884275	0.28985626	0.33036524	0.40827146
49	0.6989348	0.0	0.0	0.71125233	0.38956308	0.28552964	0.32612607	0.41455376
50	0.69862425	0.0	0.0	0.71189225	0.39053828	0.28098285	0.32169122	0.42052987
51	0.6982734	0.0	0.0	0.71244264	0.39136705	0.2762485	0.3170864	0.4262002
52	0.6978901	0.0	0.0	0.7129177	0.3920624	0.27135557	0.3123343	0.43156904
53	0.69748044	0.0	0.0	0.71332884	0.3926366	0.26632982	0.30745503	0.4366437
54	0.6970496	0.0	0.0	0.7136853	0.39310107	0.26119405	0.3024663	0.44143397
55	0.69660187	0.0	0.0	0.7139944	0.39346644	0.25596827	0.29738587	0.44595098
56	0.69614077	0.0	0.0	0.7142625	0.39374375	0.2506697	0.29223755	0.4502052
57	0.6956719	0.0	0.0	0.71449506	0.39394546	0.24531254	0.28704023	0.45420757
58	0.6952006	0.0	0.0	0.7146971	0.39408243	0.23990895	0.2818096	0.45796967
59	0.69473076	0.0	0.0	0.71487266	0.39416432	0.23446923	0.27655858	0.46150368
60	0.69426537	0.0	0.0	0.7150253	0.39419955	0.22900206	0.27129796	0.46482217
61	0.693807	0.0	0.0	0.71515834	0.39419556	0.22351457	0.26603675	0.46793762
62	0.69335735	0.0	0.0	0.71527445	0.39415896	0.21801257	0.26078236	0.4708625
63	0.692918	0.0	0.0	0.715376	0.39409557	0.21250068	0.255541	0.47360894
64	0.69249004	0.0	0.0	0.7154652	0.39401054	0.20698239	0.2503177	0.47618884
65	0.69207436	0.0	0.0	0.7155437	0.39390847	0.20146021	0.24511659	0.47861347
66	0.69167155	0.0	0.0	0.71561307	0.3937932	0.19593737	0.239941	0.48089382
67	0.6912819	0.0	0.0	0.7156746	0.3936678	0.19041781	0.23479342	0.48304057
68	0.6909058	0.0	0.0	0.7157294	0.3935346	0.18490618	0.22967559	0.4850641
69	0.6905453	0.0	0.0	0.7157786	0.39339495	0.17940989	0.2245885	0.48697466
70	0.6902014	0.0	0.0	0.71582305	0.39325488	0.17393386	0.21953258	0.48878205
71	0.6898743	0.0	0.0	0.7158637	0.39312112	0.16848116	0.21450767	0.49049562
72	0.6895639	0.0	0.0	0.71590173	0.39299852	0.16305386	0.20951316	0.4921241
73	0.68926954	0.0	0.0	0.7159381	0.39289048	0.15765336	0.20454796	0.493676
74	0.6889906	0.0	0.0	0.71597373	0.3927995	0.15228054	0.19961058	0.4951591
75	0.6887264	0.0	0.0	0.7160094	0.39272708	0.14693585	0.19470294	0.49657997
76	0.68847626	0.0	0.0	0.7160456	0.3926742	0.1416194	0.18983054	0.4979443
77	0.6882393	0.0	0.0	0.71608293	0.39264143	0.13633104	0.1849973	0.49925712
78	0.68801475	0.0	0.0	0.7161215	0.39262894	0.13107033	0.18020578	0.50052357
79	0.68780196	0.0	0.0	0.7161615	0.39263672	0.12583667	0.17545709	0.5017493
80	0.6876002	0.0	0.0	0.7162031	0.39266452	0.120629214	0.17075163	0.5029389
81	0.68740875	0.0	0.0	0.7162462	0.39271203	0.11544699	0.16608915	0.50409657
82	0.687227	0.0	0.0	0.71629083	0.3927788	0.11028884	0.16146885	0.50522566
83	0.6870544	0.0	0.0	0.71633697	0.3928645	0.1051535	0.15688959	0.5063292
84	0.68689036	0.0	0.0	0.71638453	0.39296848	0.10003954	0.15234987	0.5074097
85	0.68673444	0.0	0.0	0.7164333	0.3930903	0.09494547	0.14784795	0.5084696
86	0.686586	0.0	0.0	0.7164831	0.39322948	0.08986964	0.14338186	0.50951076
87	0.6864447	0.0	0.0	0.716534	0.3933855	0.08481037	0.13894951	0.51053506
88	0.68631005	0.0	0.0	0.71658576	0.39355788	0.07976585	0.13454866	0.511544
89	0.68618166	0.0	0.0	0.7166383	0.39374614	0.07473423	0.13017698	0.512539
90	0.6860591	0.0	0.0	0.7166915	0.39394987	0.069713615	0.12583202	0.5135213
91	0.6859421	0.0	0.0	0.71674514	0.39416856	0.06470198	0.121511325	0.514492
92	0.68583024	0.0	0.0	0.7167992	0.39440185	0.05969735	0.1172127	0.51545197
93	0.6857233	0.0	0.0	0.71685356	0.39464936	0.05469762	0.11293503	0.516402
94	0.6856209	0.0	0.0	0.71690816	0.3949107	0.049700685	0.108677566	0.5173423
95	0.68552285	0.0	0.0	0.7169628	0.39518553	0.044729244	0.104439266	0.5182726
96	0.68542886	0.0	0.0	0.71701753	0.39547354	0.040231623	0.100219466	0.5191922
97	0.68533874	0.0	0.0	0.71707225	0.39577436	0.036165275	0.0960178	0.5201008
98	0.6852522	0.0	0.0	0.7171268	0.3960872	0.032491308	0.091834106	0.52099764
99	0.68516904	0.0	0.0	0.7171812	0.39641094	0.029174132	0.08766777	0.5218838
