Cycle	/p/|pl^g	/b/|pl^g	/p/|bl^S	/b/|bl^S	/p/|#l^g	/b/|#l^g	/p/|#l^S	/b/|#l^S
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0
2	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0
3	0.251626	0.0	0.0	0.24855101	0.0	0.0	0.0	0.0
4	0.3108406	0.0	0.0	0.3069399	0.0	0.0	0.0	0.0
5	0.36195666	0.0	0.0	0.3565808	0.0	0.0	0.0	0.0
6	0.4048531	0.0	0.0	0.3986938	0.0	0.0	0.0	0.0
7	0.4410321	0.0	0.0	0.43433732	0.0	0.0	0.0	0.0
8	0.47133094	0.0	0.0	0.46443757	0.0	0.0	0.0	0.0
9	0.49662098	0.0	0.0	0.48979217	0.0	0.0	0.0	0.0
10	0.51767945	0.0	0.0	0.51110125	0.1	0.1	0.1	0.1
11	0.5351649	0.0	0.0	0.5289887	0.18	0.18	0.18	0.18
12	0.5496561	0.0	0.0	0.54399437	0.25145382	0.2477638	0.25145382	0.2477638
13	0.5634004	0.0	0.0	0.55796105	0.31202465	0.30589056	0.31202465	0.30589056
14	0.57618964	0.0	0.0	0.5710177	0.29522932	0.28636095	0.29522932	0.28636095
15	0.5878973	0.0	0.0	0.5829177	0.28462377	0.27265254	0.28462377	0.27265254
16	0.59850305	0.0	0.0	0.59358704	0.27780646	0.26263398	0.27780646	0.26263398
17	0.6081257	0.0	0.0	0.60306406	0.27434516	0.25582403	0.27434516	0.25582403
18	0.6168642	0.0	0.0	0.6114581	0.2736535	0.25169405	0.2736535	0.25169405
19	0.62481457	0.0	0.0	0.6189327	0.2752135	0.24975355	0.2752135	0.24975355
20	0.6320524	0.0	0.0	0.6256386	0.27861387	0.24958864	0.27861387	0.24958864
21	0.6386455	0.0	0.0	0.63169277	0.28344908	0.25081035	0.28344908	0.25081035
22	0.64465183	0.0	0.0	0.6371903	0.28935468	0.25307906	0.28935468	0.25307906
23	0.65133226	0.0	0.0	0.6433718	0.29796568	0.25787696	0.29796568	0.25787696
24	0.6585325	0.0	0.0	0.6502991	0.30881527	0.26489434	0.30881527	0.26489434
25	0.6658523	0.0	0.0	0.65758944	0.32104954	0.2736238	0.32104954	0.2736238
26	0.67297447	0.0	0.0	0.66484845	0.33394384	0.28358987	0.33394384	0.28358987
27	0.6796764	0.0	0.0	0.6717835	0.34644294	0.2939299	0.34644294	0.2939299
28	0.6858466	0.0	0.0	0.67822707	0.35817242	0.30426422	0.35817242	0.30426422
29	0.6914408	0.0	0.0	0.6840761	0.36895055	0.31433505	0.36895055	0.31433505
30	0.6964483	0.0	0.0	0.6892866	0.37871158	0.32394347	0.37871158	0.32394347
31	0.70089185	0.0	0.0	0.69386184	0.3874402	0.33294868	0.3874402	0.33294868
32	0.7048069	0.0	0.0	0.6978515	0.3951613	0.34126538	0.3951613	0.34126538
33	0.708404	0.0	0.0	0.70163786	0.40226173	0.34877682	0.4018038	0.34951466
34	0.7117333	0.0	0.0	0.70531595	0.40892842	0.35536426	0.40738678	0.35789645
35	0.71477604	0.0	0.0	0.70887625	0.41519037	0.36091954	0.41192225	0.3664552
36	0.71748775	0.0	0.0	0.71227306	0.42099518	0.36539918	0.41541454	0.37514505
37	0.71985155	0.0	0.0	0.7154517	0.4262845	0.3687939	0.41788557	0.3838677
38	0.7218641	0.0	0.0	0.71837246	0.43105248	0.37112463	0.41939545	0.39251965
39	0.7235344	0.0	0.0	0.7210119	0.4353218	0.37244388	0.42006782	0.40102634
40	0.7248833	0.0	0.0	0.7233633	0.43912688	0.37283146	0.42000625	0.409326
41	0.7259432	0.0	0.0	0.7254341	0.4424983	0.37236595	0.419294	0.4173972
42	0.7267585	0.0	0.0	0.72724164	0.4454811	0.371136	0.41800094	0.4252209
43	0.72736424	0.0	0.0	0.72880864	0.44810766	0.36924964	0.41618818	0.43278164
44	0.72779024	0.0	0.0	0.7301602	0.4504051	0.36680168	0.41391107	0.44006538
45	0.7280742	0.0	0.0	0.7313193	0.45239732	0.3638771	0.41121852	0.4470603
46	0.7282417	0.0	0.0	0.73230773	0.4541068	0.36054885	0.4081569	0.45375365
47	0.7283118	0.0	0.0	0.7331454	0.45555794	0.35687894	0.40477133	0.460136
48	0.7282993	0.0	0.0	0.73385096	0.45678282	0.35291916	0.40109953	0.46620268
49	0.7282158	0.0	0.0	0.73444647	0.4578086	0.3487148	0.3971752	0.47195357
50	0.72807145	0.0	0.0	0.734954	0.45865864	0.34430557	0.3930293	0.4773924
51	0.7278753	0.0	0.0	0.7353888	0.4593532	0.3397265	0.38869968	0.4825245
52	0.72763544	0.0	0.0	0.73576176	0.45991015	0.33500835	0.38421962	0.48735768
53	0.72735924	0.0	0.0	0.7360811	0.46034518	0.33017802	0.37961683	0.49190205
54	0.72706103	0.0	0.0	0.7363539	0.4606723	0.3252591	0.37491468	0.4961695
55	0.7267505	0.0	0.0	0.7365856	0.46090388	0.32027194	0.37013265	0.50017273
56	0.72643375	0.0	0.0	0.7367811	0.46105108	0.3152343	0.36528957	0.5039247
57	0.72611845	0.0	0.0	0.73694456	0.46112382	0.31016138	0.36041006	0.5074376
58	0.7258127	0.0	0.0	0.7370798	0.46113348	0.30506554	0.35551387	0.51072365
59	0.7255207	0.0	0.0	0.73719037	0.46109158	0.29995665	0.3506168	0.51379555
60	0.7252466	0.0	0.0	0.7372794	0.46100786	0.29484284	0.34573156	0.5166664
61	0.7249949	0.0	0.0	0.73734975	0.46089053	0.28973067	0.3408681	0.5193497
62	0.72476774	0.0	0.0	0.73740435	0.4607466	0.28462535	0.33603442	0.52185875
63	0.7245664	0.0	0.0	0.73744625	0.460582	0.27953088	0.33123666	0.52420706
64	0.72439134	0.0	0.0	0.73747873	0.46040183	0.27445012	0.3264796	0.5264077
65	0.72424245	0.0	0.0	0.7375051	0.46021053	0.26938492	0.32176673	0.52847326
66	0.7241194	0.0	0.0	0.73752797	0.46001196	0.2643364	0.31710058	0.53041553
67	0.7240217	0.0	0.0	0.73754954	0.4598094	0.25930485	0.3124827	0.5322459
68	0.7239487	0.0	0.0	0.73757184	0.45960534	0.25429222	0.30791402	0.5339752
69	0.7238997	0.0	0.0	0.7375962	0.45940197	0.2493	0.30339476	0.5356133
70	0.7238741	0.0	0.0	0.7376237	0.45920107	0.24432862	0.2989247	0.5371694
71	0.7238709	0.0	0.0	0.737655	0.4590044	0.2393775	0.29450318	0.5386516
72	0.7238893	0.0	0.0	0.73769057	0.4588134	0.23444535	0.2901292	0.54006743
73	0.72392863	0.0	0.0	0.7377306	0.45862946	0.22953027	0.2858016	0.5414235
74	0.723988	0.0	0.0	0.73777527	0.45845354	0.22463201	0.28151882	0.5427258
75	0.7240666	0.0	0.0	0.73782444	0.4582861	0.2197513	0.27727923	0.5439796
76	0.7241637	0.0	0.0	0.7378781	0.45812747	0.21488953	0.2730811	0.54518956
77	0.72427845	0.0	0.0	0.7379359	0.45797753	0.21004838	0.26892245	0.54635996
78	0.7244098	0.0	0.0	0.73799765	0.45783615	0.20522965	0.26480135	0.5474945
79	0.72455597	0.0	0.0	0.738063	0.45770296	0.20043515	0.26071566	0.5485964
80	0.724715	0.0	0.0	0.73813164	0.45757756	0.19566652	0.2566633	0.54966867
81	0.72488534	0.0	0.0	0.7382033	0.4574594	0.19092532	0.25264207	0.55071384
82	0.72506547	0.0	0.0	0.73827755	0.45734796	0.1862129	0.24864976	0.55173415
83	0.7252542	0.0	0.0	0.7383542	0.45724326	0.18153018	0.24468414	0.5527317
84	0.7254511	0.0	0.0	0.7384328	0.45714954	0.17687656	0.24074297	0.5537083
85	0.72565603	0.0	0.0	0.7385131	0.45706964	0.17225084	0.23682396	0.55466557
86	0.7258681	0.0	0.0	0.73859483	0.45700547	0.16765149	0.23292485	0.5556049
87	0.72608674	0.0	0.0	0.73867774	0.4569582	0.16307674	0.22904333	0.5565275
88	0.7263112	0.0	0.0	0.73876154	0.45692843	0.15852468	0.22517715	0.5574347
89	0.7265409	0.0	0.0	0.73884594	0.45691642	0.15399338	0.22132507	0.5583273
90	0.72677517	0.0	0.0	0.73893076	0.45692217	0.14948088	0.21748957	0.55920565
91	0.7270133	0.0	0.0	0.7390158	0.45694545	0.14498511	0.21367195	0.56007
92	0.72725487	0.0	0.0	0.7391009	0.4569859	0.14050406	0.20987271	0.5609206
93	0.7274993	0.0	0.0	0.73918575	0.45704308	0.1360357	0.20609178	0.56175774
94	0.7277461	0.0	0.0	0.7392703	0.45711663	0.13157797	0.20232865	0.5625817
95	0.7279949	0.0	0.0	0.7393545	0.45720595	0.12712884	0.1985826	0.5633927
96	0.72824526	0.0	0.0	0.73943806	0.4573106	0.12268625	0.19485264	0.5641911
97	0.7284969	0.0	0.0	0.7395209	0.45743006	0.11824816	0.19113764	0.56497717
98	0.7287494	0.0	0.0	0.7396029	0.45756385	0.113812506	0.18743642	0.56575125
99	0.7290024	0.0	0.0	0.73968405	0.45771152	0.10937724	0.18374768	0.5665138
