Cycle	/p/|pl^g	/b/|pl^g	/p/|bl^S	/b/|bl^S	/p/|#l^g	/b/|#l^g	/p/|#l^S	/b/|#l^S
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0
2	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0
3	0.24603361	0.00020000001	0.00020000001	0.2452136	0.0	0.0	0.0	0.0
4	0.29938984	0.0003859188	0.00048821996	0.29834023	0.0	0.0	0.0	0.0
5	0.34296715	0.0005903844	0.0007896167	0.34159476	0.0	0.0	0.0	0.0
6	0.3783751	0.00078651134	0.0010740422	0.37680992	0.0	0.0	0.0	0.0
7	0.40716955	0.0009753584	0.001332766	0.4054872	0.0	0.0	0.0	0.0
8	0.43057865	0.0011560987	0.0015637195	0.42884353	0.0	0.0	0.0	0.0
9	0.4496122	0.0013279346	0.0017652613	0.44786957	0.0	0.0	0.0	0.0
10	0.46509218	0.0014901937	0.0019364717	0.46337715	0.1	0.1	0.1	0.1
11	0.47769007	0.0016424822	0.0020769471	0.4760268	0.18	0.18	0.18	0.18
12	0.4879539	0.001784605	0.0021868227	0.4863562	0.24619761	0.2453776	0.24619761	0.2453776
13	0.49682704	0.0020337678	0.0023398323	0.4952072	0.30027932	0.2989056	0.30027932	0.2989056
14	0.50456506	0.002422692	0.0026268486	0.50291014	0.27463156	0.2726594	0.27463156	0.2726594
15	0.51128715	0.0029243755	0.0030499627	0.50957835	0.25289208	0.25025836	0.25289208	0.25025836
16	0.5171354	0.003492585	0.003568681	0.5153372	0.23413393	0.23081441	0.23413393	0.23081441
17	0.5222434	0.004077141	0.0041333954	0.5203076	0.21798846	0.21396488	0.21798846	0.21396488
18	0.5267241	0.0046498952	0.0047039455	0.5245987	0.20413113	0.19939126	0.20413113	0.19939126
19	0.5306627	0.0051878253	0.0052523487	0.52832305	0.19227445	0.18680166	0.19227445	0.18680166
20	0.53412855	0.005671733	0.0057584345	0.5315693	0.18215612	0.1759314	0.18215612	0.1759314
21	0.5371792	0.0060871863	0.0062091528	0.5344074	0.17354213	0.1665462	0.17354213	0.1665462
22	0.539869	0.006428073	0.0065982677	0.5368967	0.16622855	0.15844327	0.16622855	0.15844327
23	0.54263735	0.0068561477	0.0069952486	0.53941095	0.16072844	0.15209484	0.16072844	0.15209484
24	0.54554904	0.007475237	0.007477878	0.5421348	0.15690047	0.14738232	0.15690047	0.14738232
25	0.5485041	0.008228257	0.008026639	0.5450007	0.15446515	0.14409022	0.15446515	0.14409022
26	0.5514114	0.009046417	0.00860275	0.54790294	0.15314844	0.14199506	0.15314844	0.14199506
27	0.5542085	0.009871927	0.009175596	0.5507559	0.152484	0.14069247	0.152484	0.14069247
28	0.5568468	0.0106526995	0.009727032	0.55349636	0.15222138	0.13997993	0.15222138	0.13997993
29	0.55929834	0.01135386	0.01023874	0.5560768	0.15221897	0.1397217	0.15221897	0.1397217
30	0.5615505	0.011953347	0.010694949	0.5584677	0.15237013	0.13980196	0.15237013	0.13980196
31	0.5636014	0.012440339	0.0110833235	0.5606547	0.15260662	0.14012504	0.15260662	0.14012504
32	0.56545526	0.012810569	0.011394698	0.56264096	0.15288325	0.14061601	0.15288325	0.14061601
33	0.5671911	0.013067205	0.011623843	0.5645633	0.15331495	0.14122763	0.15317029	0.14149319
34	0.5688315	0.013218673	0.011768475	0.56646186	0.15391333	0.14188229	0.15343927	0.14282396
35	0.570359	0.013279113	0.01184873	0.5683306	0.15466297	0.14250314	0.15365952	0.14459164
36	0.57174134	0.013261007	0.011885017	0.57014316	0.15552142	0.1430225	0.15380354	0.14674173
37	0.5729574	0.013175489	0.011893324	0.5718747	0.15644747	0.14339374	0.15384217	0.14920601
38	0.57400095	0.013032535	0.011883223	0.57350194	0.15741417	0.14359446	0.15375638	0.15191121
39	0.5748781	0.012841063	0.0118580405	0.5750083	0.15839821	0.14361343	0.15353966	0.15478486
40	0.5756017	0.012609017	0.011817587	0.5763847	0.15937696	0.14344883	0.15319426	0.15776105
41	0.5761882	0.012343453	0.011759886	0.5776291	0.1603306	0.14310971	0.15273038	0.16078791
42	0.5766543	0.012050617	0.011682147	0.57874346	0.16124278	0.14260942	0.15215982	0.16382225
43	0.5770191	0.011736016	0.011582391	0.57973576	0.16210091	0.14196429	0.1514951	0.16682744
44	0.5772981	0.011404486	0.011461244	0.58061534	0.1628957	0.14119238	0.15074864	0.1697729
45	0.57750404	0.011060258	0.011319388	0.58139175	0.16362081	0.14031248	0.14993288	0.17263407
46	0.5776475	0.010707027	0.011157494	0.5820741	0.16427235	0.13934335	0.14906006	0.1753921
47	0.5777377	0.010348002	0.010976295	0.58267134	0.16484775	0.13830355	0.1481422	0.17803322
48	0.57778263	0.009985965	0.01077662	0.5831921	0.16534528	0.1372102	0.14719078	0.18054785
49	0.5777893	0.00962331	0.010559405	0.5836452	0.16576415	0.13607824	0.14621659	0.18292993
50	0.5777639	0.009262088	0.010325586	0.58404034	0.16610444	0.13492079	0.14522967	0.18517636
51	0.57771176	0.008904044	0.010076112	0.58438516	0.16637616	0.13374937	0.1442393	0.1872864
52	0.5776371	0.008550647	0.009811954	0.58468604	0.16658847	0.13257296	0.14325397	0.18926129
53	0.57754374	0.0082031265	0.009534708	0.5849485	0.16674915	0.1313986	0.14228135	0.19110367
54	0.5774348	0.007862501	0.0092477705	0.58517724	0.1668649	0.13023189	0.14132811	0.19282189
55	0.57731324	0.0075296	0.008954089	0.5853764	0.16694155	0.12907726	0.14039938	0.19442534
56	0.5771829	0.00720509	0.00865621	0.5855496	0.16698419	0.12793827	0.1394989	0.19592206
57	0.5770466	0.0068894923	0.008356329	0.5857001	0.1669973	0.12681778	0.13862944	0.19731912
58	0.5769065	0.0065832026	0.008056326	0.58583057	0.16698487	0.12571803	0.13779294	0.19862281
59	0.57676446	0.006286508	0.007757806	0.5859436	0.16695048	0.12464081	0.13699076	0.19983885
60	0.57662183	0.005999598	0.007462131	0.5860414	0.16689728	0.12358747	0.13622376	0.20097257
61	0.5764797	0.005722585	0.007170446	0.5861259	0.16682811	0.122559	0.13549246	0.2020301
62	0.5763389	0.005455508	0.0068837074	0.5861989	0.16674548	0.12155612	0.13479699	0.2030169
63	0.57620025	0.005198347	0.006602704	0.586262	0.16665168	0.12057925	0.13413721	0.20393793
64	0.57606417	0.004951031	0.006328079	0.58631647	0.16654867	0.119628616	0.13351277	0.20479771
65	0.5759312	0.004713446	0.006060346	0.58636355	0.16643828	0.11870426	0.13292313	0.20560041
66	0.5758017	0.0044854423	0.0057999087	0.5864043	0.16632208	0.11780604	0.13236764	0.20634983
67	0.5756758	0.00426684	0.005547071	0.58643967	0.16620149	0.11693371	0.13184555	0.20704947
68	0.5755538	0.004057435	0.005302053	0.58647037	0.16607775	0.116086885	0.131356	0.2077026
69	0.57543576	0.0038570028	0.0050650015	0.5864972	0.16595197	0.1152651	0.13089812	0.20831223
70	0.57532185	0.003665304	0.004835999	0.5865207	0.1658251	0.11446782	0.13047095	0.20888112
71	0.57521206	0.0034820866	0.0046150736	0.5865414	0.16569798	0.11369444	0.13007352	0.2094119
72	0.5751064	0.00330709	0.004402206	0.5865599	0.16557135	0.1129443	0.12970485	0.20990698
73	0.5750048	0.0031400477	0.0041973377	0.58657646	0.16544583	0.112216726	0.12936394	0.21036859
74	0.5749073	0.0029806893	0.0040003774	0.5865915	0.16532199	0.11151101	0.12904976	0.21079883
75	0.5748137	0.0028287428	0.0038112039	0.5866052	0.16520026	0.110826425	0.12876132	0.21119966
76	0.57472414	0.0026839362	0.0036296735	0.5866179	0.16508105	0.11016224	0.1284976	0.21157289
77	0.57463837	0.0025459984	0.003455623	0.58662975	0.16496469	0.10951771	0.12825762	0.2119202
78	0.5745563	0.0024146622	0.0032888742	0.58664155	0.16485141	0.108892106	0.12804037	0.21224321
79	0.57447773	0.0022896626	0.0031292355	0.5866539	0.16474147	0.1082847	0.12784493	0.21254338
80	0.5744027	0.0021707409	0.0029765062	0.58666694	0.164635	0.10769476	0.12767033	0.21282208
81	0.5743309	0.002057643	0.002830479	0.58668095	0.16453217	0.10712159	0.12751566	0.21308063
82	0.5742623	0.0019501207	0.0026909409	0.5866959	0.16443303	0.1065645	0.12738	0.21332021
83	0.5741968	0.0018479323	0.002557676	0.5867118	0.16433765	0.10602282	0.12726249	0.21354195
84	0.57413423	0.0017508431	0.0024304676	0.5867287	0.16424608	0.10549591	0.12716228	0.21374692
85	0.5740744	0.0016586254	0.0023090981	0.58674634	0.16415831	0.104983136	0.12707855	0.21393606
86	0.5740173	0.0015710586	0.0021933513	0.5867648	0.16407433	0.10448388	0.1270105	0.21411034
87	0.5739627	0.0014879297	0.002083013	0.5867839	0.1639941	0.10399756	0.12695736	0.2142706
88	0.5739104	0.0014090328	0.001977872	0.58680356	0.16391759	0.103523605	0.12691836	0.21441767
89	0.5738604	0.00133417	0.0018777206	0.58682364	0.1638447	0.10306149	0.12689282	0.21455228
90	0.5738126	0.0012631501	0.0017823551	0.58684415	0.16377538	0.10261069	0.12688003	0.21467516
91	0.57376677	0.0011957902	0.0016915768	0.58686495	0.16370955	0.1021707	0.12687935	0.21478695
92	0.57372284	0.0011319139	0.0016051914	0.58688605	0.1636471	0.101741046	0.12689012	0.21488827
93	0.57368076	0.0010713522	0.0015230105	0.58690727	0.16358794	0.10132128	0.12691174	0.21497974
94	0.5736402	0.0010139432	0.001444851	0.5869286	0.16353196	0.10091098	0.12694363	0.21506186
95	0.5736013	0.0009595319	0.0013705351	0.58695006	0.16347905	0.10050971	0.12698522	0.21513517
96	0.5735639	0.00090796984	0.0012998912	0.5869715	0.1634291	0.10011711	0.12703599	0.21520016
97	0.5735278	0.00085911504	0.0012327533	0.586993	0.16338201	0.09973278	0.1270954	0.21525727
