Cycle	/p/|pl^g	/b/|pl^g	/p/|bl^S	/b/|bl^S	/p/|#l^g	/b/|#l^g	/p/|#l^S	/b/|#l^S
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0
2	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0
3	0.2480672	0.00040000002	0.00040000002	0.24642721	0.0	0.0	0.0	0.0
4	0.30356586	0.00077175524	0.00097631663	0.3014735	0.0	0.0	0.0	0.0
5	0.34995955	0.001207306	0.0016024981	0.34708583	0.0	0.0	0.0	0.0
6	0.38822386	0.0016318122	0.0022180392	0.38489702	0.0	0.0	0.0	0.0
7	0.4199414	0.0020536117	0.002795511	0.4162615	0.0	0.0	0.0	0.0
8	0.44618824	0.0024623931	0.0033238071	0.44230622	0.0	0.0	0.0	0.0
9	0.46793377	0.0028587154	0.003803012	0.46396598	0.0	0.0	0.0	0.0
10	0.48597586	0.0032424482	0.00423352	0.4820114	0.1	0.1	0.1	0.1
11	0.50097567	0.0036134657	0.004616507	0.49708343	0.18	0.18	0.18	0.18
12	0.5134834	0.003971858	0.004953849	0.50971764	0.2483952	0.24675521	0.2483952	0.24675521
13	0.52502596	0.004655374	0.0054641897	0.52119595	0.30533925	0.30260172	0.30533925	0.30260172
14	0.53542274	0.005639467	0.0062709088	0.5316875	0.28370076	0.27975148	0.28370076	0.27975148
15	0.5447896	0.0069020535	0.0073672216	0.54114985	0.26706308	0.2617542	0.26706308	0.2617542
16	0.5531906	0.008364953	0.008676323	0.5495926	0.25385946	0.24713701	0.25385946	0.24713701
17	0.56073403	0.009945732	0.0101073645	0.5570846	0.2437291	0.23550138	0.2437291	0.23550138
18	0.56753385	0.011570318	0.011579147	0.5637448	0.23625122	0.22643779	0.23625122	0.22643779
19	0.57368463	0.013176286	0.013030364	0.5696941	0.23105724	0.21957313	0.23105724	0.21957313
20	0.57926524	0.014715273	0.014404072	0.57502276	0.22781087	0.21456403	0.22781087	0.21456403
21	0.58434105	0.016152553	0.015661007	0.579814	0.22621307	0.21111219	0.22621307	0.21111219
22	0.58897305	0.017470684	0.01678845	0.58413994	0.22599831	0.20895813	0.22599831	0.20895813
23	0.5939788	0.019127877	0.018025044	0.58876836	0.22836465	0.20915012	0.22836465	0.20915012
24	0.599317	0.021163568	0.019422308	0.59375393	0.23289217	0.21140368	0.23289217	0.21140368
25	0.6047688	0.023449138	0.02090703	0.59889346	0.23901768	0.21535489	0.23901768	0.21535489
26	0.6101329	0.025810147	0.022414103	0.60402864	0.24624911	0.22058403	0.24624911	0.22058403
27	0.6152694	0.028094577	0.023862496	0.6090132	0.25377697	0.22637516	0.25377697	0.22637516
28	0.6200956	0.03018337	0.025177967	0.61373675	0.2612851	0.23244227	0.2612851	0.23244227
29	0.62457556	0.03201106	0.026337912	0.61814547	0.26861545	0.23862657	0.26861545	0.23862657
30	0.6286969	0.03356586	0.027320929	0.622207	0.27565423	0.24478504	0.27565423	0.24478504
31	0.63246197	0.034860868	0.028109878	0.6259104	0.28234148	0.2508034	0.28234148	0.2508034
32	0.63588524	0.035913065	0.028692696	0.6292616	0.28863874	0.25659472	0.28863874	0.25659472
33	0.63910395	0.03675314	0.029063914	0.63248867	0.29476547	0.2620987	0.29455644	0.262548
34	0.6421448	0.037388183	0.029262284	0.63564324	0.30075648	0.26722616	0.30004936	0.26876152
35	0.6449652	0.037803296	0.029347423	0.6387153	0.30656338	0.2718753	0.30503345	0.27521104
36	0.64751005	0.037974976	0.029375007	0.6416596	0.31207824	0.27598345	0.30947748	0.28184533
37	0.6497579	0.037923817	0.029373696	0.6444277	0.31720737	0.27952865	0.3133601	0.2885729
38	0.65170634	0.03768227	0.029355163	0.6469841	0.321911	0.2825202	0.31668094	0.2952956
39	0.65337217	0.037279163	0.029321209	0.64930964	0.32618812	0.28499022	0.31946385	0.30192986
40	0.6547823	0.036740046	0.029268524	0.65139925	0.33005357	0.28698373	0.3217629	0.30841196
41	0.6559651	0.036087494	0.029191606	0.6532587	0.33352605	0.28855017	0.32363975	0.3146878
42	0.6569489	0.03534142	0.029084455	0.65489966	0.3366247	0.28973937	0.32515007	0.32071385
43	0.65776736	0.03451934	0.028941587	0.65633965	0.33937275	0.29060113	0.32634288	0.32645625
44	0.65844727	0.033636615	0.028759439	0.65760136	0.34180424	0.29118326	0.32726225	0.33189082
45	0.6590104	0.03270665	0.02853588	0.65870523	0.34394726	0.29152784	0.32794818	0.33700258
46	0.65947473	0.031741157	0.02827181	0.6596697	0.34582624	0.2916721	0.32843688	0.34178433
47	0.6598557	0.030750308	0.02797278	0.6605115	0.34746796	0.2916484	0.3287612	0.34623533
48	0.66016644	0.02974293	0.02764377	0.66124564	0.34889713	0.29148424	0.32895055	0.3503598
49	0.66041803	0.028726647	0.027289283	0.66188574	0.3501345	0.29120278	0.3290312	0.35416567
50	0.6606199	0.027708013	0.026913408	0.66244376	0.3511977	0.29082328	0.32902628	0.35766345
51	0.66077983	0.026692634	0.026519861	0.66293067	0.35210237	0.2903624	0.328956	0.36086518
52	0.6609071	0.025685288	0.02611159	0.66335666	0.3528648	0.28983462	0.32883796	0.36378384
53	0.66101134	0.024690006	0.025690896	0.66373307	0.35350198	0.28925273	0.32868746	0.36643302
54	0.6610991	0.023710163	0.025260737	0.6640681	0.35402882	0.28862768	0.32851785	0.3688265
55	0.66117454	0.022748565	0.024824977	0.6643683	0.3544586	0.287969	0.32834086	0.37097797
56	0.6612408	0.021807514	0.024387727	0.66463876	0.35480326	0.287285	0.32816833	0.37290078
57	0.6613003	0.020888878	0.023951588	0.66488516	0.3550735	0.2865829	0.32800987	0.37460765
58	0.6613548	0.019994136	0.02351809	0.66511226	0.35527903	0.28586876	0.3278733	0.37611502
59	0.6614088	0.019124439	0.023088073	0.66532594	0.35542843	0.2851479	0.3277637	0.3774395
60	0.661467	0.018280638	0.022661882	0.66553116	0.35552952	0.28442466	0.3276837	0.37860477
61	0.6615322	0.017463325	0.022239996	0.6657309	0.3555892	0.28370273	0.32763666	0.37962914
62	0.66160595	0.016672872	0.021822697	0.66592675	0.35561386	0.28298518	0.327626	0.38052672
63	0.66168815	0.015909452	0.02140974	0.66611946	0.3556092	0.2822746	0.32765183	0.3813084
64	0.66177833	0.015173079	0.021000618	0.6663094	0.3555804	0.28157306	0.32771254	0.3819828
65	0.6618757	0.014463628	0.020594716	0.66649663	0.35553223	0.28088224	0.3278055	0.38255695
66	0.6619795	0.013780855	0.02019162	0.66668105	0.35546905	0.28020343	0.32792765	0.38303667
67	0.6620887	0.013124422	0.019794965	0.6668626	0.35539478	0.27953765	0.32807586	0.3834269
68	0.66220254	0.0124939075	0.0194074	0.66704106	0.35531306	0.2788856	0.3282469	0.38373187
69	0.66232026	0.011888822	0.019030845	0.66721624	0.3552346	0.2782476	0.32843766	0.38395524
70	0.6624414	0.011308618	0.018666688	0.66738796	0.35517037	0.27762204	0.3286452	0.3841002
71	0.66256523	0.010752707	0.018315924	0.66755617	0.35512847	0.27700588	0.3288771	0.38417917
72	0.66269135	0.0102204615	0.01797925	0.66772056	0.3551149	0.2763955	0.32913813	0.3842026
73	0.6628196	0.009711226	0.017657125	0.66788125	0.35513434	0.27578986	0.32943034	0.38417864
74	0.6629522	0.0092243245	0.017349843	0.66803926	0.35519007	0.27518815	0.32975414	0.38411376
75	0.66309226	0.00875906	0.017057441	0.66819584	0.35528445	0.27459675	0.33010876	0.38401324
76	0.663241	0.008314725	0.016779745	0.66835153	0.35541856	0.27401975	0.33049282	0.38388133
77	0.6633985	0.007890607	0.016516438	0.66850674	0.3555925	0.27345932	0.3309045	0.38372156
78	0.66356415	0.007485993	0.016267115	0.6686615	0.3558058	0.27291644	0.33134177	0.38353682
79	0.66373706	0.007100173	0.016031317	0.6688156	0.3560579	0.27239132	0.33180246	0.38332957
80	0.6639161	0.0067324433	0.015808558	0.66896904	0.3563479	0.27188355	0.33228445	0.38310188
81	0.6641002	0.006382112	0.015598336	0.6691216	0.35667482	0.2713924	0.33278558	0.38285556
82	0.66428834	0.0060484973	0.015400143	0.669273	0.35703766	0.27091697	0.33330375	0.38259217
83	0.66447943	0.0057309307	0.015213479	0.6694231	0.3574355	0.2704562	0.3338378	0.38231298
84	0.6646725	0.0054287594	0.01503785	0.66957164	0.35786742	0.27000895	0.33438888	0.3820192
85	0.6648666	0.005141345	0.014872773	0.6697185	0.35833254	0.2695741	0.3349572	0.3817118
86	0.66506106	0.004868066	0.01471778	0.66986346	0.35882995	0.2691505	0.3355425	0.38139173
87	0.66525495	0.0046083196	0.014572419	0.6700063	0.35935885	0.26873702	0.33614403	0.38105983
88	0.66544765	0.0043615187	0.014436254	0.67014694	0.35991853	0.2683326	0.33676076	0.3807168
89	0.66563857	0.0041270945	0.014308865	0.6702852	0.36050826	0.2679362	0.3373914	0.3803634
90	0.66582716	0.003904498	0.01418985	0.670421	0.36112738	0.26754683	0.3380346	0.38000125
91	0.6660129	0.0036931972	0.01407882	0.6705542	0.36177516	0.26716357	0.3386888	0.37963212
92	0.6661954	0.0034926787	0.013975408	0.6706847	0.36245108	0.26678556	0.33935237	0.3792575
93	0.66637415	0.0033024473	0.013879259	0.67081255	0.36315456	0.26641196	0.34002358	0.3788786
94	0.6665489	0.0031220256	0.013790035	0.67093754	0.36388502	0.266042	0.34070078	0.37849635
95	0.6667193	0.0029509547	0.013707412	0.67105967	0.36464196	0.26567492	0.34138227	0.37811196
96	0.6668852	0.0027887926	0.013631087	0.6711789	0.36542487	0.2653101	0.3420663	0.37772703
97	0.66704625	0.002635115	0.0135607645	0.67129517	0.3662333	0.26494694	0.34275118	0.37734285
98	0.6672023	0.0024895144	0.013496167	0.67140853	0.36706674	0.2645848	0.34343523	0.3769604
