Cycle	/p/|pl^g	/b/|pl^g	/p/|bl^S	/b/|bl^S	/p/|#l^g	/b/|#l^g	/p/|#l^S	/b/|#l^S
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0
2	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0
3	0.2445084	0.0	0.0	0.2443034	0.0	0.0	0.0	0.0
4	0.29624876	0.0	0.0	0.2959857	0.0	0.0	0.0	0.0
5	0.33784002	0.0	0.0	0.33751163	0.0	0.0	0.0	0.0
6	0.37124038	0.0	0.0	0.37087375	0.0	0.0	0.0	0.0
7	0.39806107	0.0	0.0	0.39767617	0.0	0.0	0.0	0.0
8	0.41959432	0.0	0.0	0.41920578	0.0	0.0	0.0	0.0
9	0.43688092	0.0	0.0	0.4364977	0.0	0.0	0.0	0.0
10	0.45075762	0.0	0.0	0.45038456	0.1	0.1	0.1	0.1
11	0.46189705	0.0	0.0	0.46153605	0.18	0.18	0.18	0.18
12	0.47083974	0.0	0.0	0.47049052	0.2434998	0.2424748	0.2434998	0.2424748
13	0.47812065	0.0	0.0	0.47776762	0.2936036	0.29187685	0.2936036	0.29187685
14	0.48409355	0.0	0.0	0.48369932	0.2635606	0.26162836	0.2635606	0.26162836
15	0.48898733	0.0	0.0	0.48849934	0.23643672	0.2343239	0.23643672	0.2343239
16	0.493003	0.0	0.0	0.49236345	0.21202283	0.20977141	0.21202283	0.20977141
17	0.4963094	0.0	0.0	0.49546918	0.19006157	0.187714	0.19006157	0.187714
18	0.4990427	0.0	0.0	0.49796972	0.17031817	0.1679115	0.17031817	0.1679115
19	0.50131065	0.0	0.0	0.4999956	0.15258013	0.15014333	0.15258013	0.15014333
20	0.5031974	0.0	0.0	0.50164676	0.13665295	0.13421044	0.13665295	0.13421044
21	0.5047691	0.0	0.0	0.5029989	0.12235952	0.11993218	0.12235952	0.11993218
22	0.5060809	0.0	0.0	0.5041119	0.10953889	0.10714445	0.10953889	0.10714445
23	0.5072602	0.0	0.0	0.5051	0.09801166	0.09566181	0.09801166	0.09566181
24	0.50830317	0.0	0.0	0.50596493	0.08764005	0.085345306	0.08764005	0.085345306
25	0.5091997	0.0	0.0	0.50670683	0.07831308	0.07608461	0.07831308	0.07608461
26	0.5099569	0.0	0.0	0.5073339	0.06993237	0.067783035	0.06993237	0.067783035
27	0.5105884	0.0	0.0	0.5078648	0.062416725	0.060362227	0.062416725	0.060362227
28	0.5111125	0.0	0.0	0.50832254	0.055684097	0.05373864	0.055684097	0.05373864
29	0.51154923	0.0	0.0	0.5087273	0.049658637	0.047832098	0.049658637	0.047832098
30	0.5119172	0.0	0.0	0.50909364	0.04427079	0.042568	0.04427079	0.042568
31	0.5122287	0.0	0.0	0.50943494	0.039455384	0.037879065	0.039455384	0.037879065
32	0.51249546	0.0	0.0	0.5097608	0.03515333	0.033704445	0.03515333	0.033704445
33	0.5127441	0.0	0.0	0.51010406	0.031308975	0.029980488	0.03130297	0.029990721
34	0.5129664	0.0	0.0	0.5104837	0.027872212	0.026652662	0.027853409	0.026687387
35	0.513129	0.0	0.0	0.5108947	0.024798045	0.02367427	0.024762085	0.023748362
36	0.5131831	0.0	0.0	0.5113148	0.022048999	0.021008277	0.021993047	0.02113309
37	0.5131133	0.0	0.0	0.5117285	0.019592905	0.018623803	0.01951543	0.018806301
38	0.5129308	0.0	0.0	0.5121289	0.017401036	0.01649381	0.01730165	0.01673674
39	0.51265883	0.0	0.0	0.5125158	0.015447276	0.014593968	0.015326527	0.014896589
40	0.5123156	0.0	0.0	0.5128897	0.01370769	0.012902021	0.013566892	0.0132609205
41	0.5119193	0.0	0.0	0.51325047	0.012160224	0.011397395	0.012001368	0.011807289
42	0.51148844	0.0	0.0	0.51360005	0.010784717	0.010061151	0.0106102	0.0105154645
43	0.5110402	0.0	0.0	0.5139411	0.00956287	0.008875948	0.009375319	0.009367367
44	0.51058936	0.0	0.0	0.51427686	0.008478133	0.00782587	0.00828026	0.008346883
45	0.5101477	0.0	0.0	0.51460636	0.007515603	0.006896386	0.0073100636	0.0074396664
46	0.5097233	0.0	0.0	0.5149276	0.006661801	0.006074309	0.0064511886	0.0066329674
47	0.5093201	0.0	0.0	0.5152402	0.005904603	0.0053477306	0.0056913598	0.005915476
48	0.5089379	0.0	0.0	0.515543	0.005233188	0.004705975	0.0050195353	0.0052771647
49	0.50857663	0.0	0.0	0.5158353	0.004637926	0.004139496	0.004425833	0.004709138
50	0.5082361	0.0	0.0	0.51611686	0.004110245	0.0036397667	0.0039014106	0.00420351
51	0.507916	0.0	0.0	0.5163863	0.0036425225	0.0031991745	0.0034383817	0.003753291
52	0.5076157	0.0	0.0	0.5166428	0.003227981	0.0028109327	0.0030297127	0.0033522807
53	0.50733465	0.0	0.0	0.5168861	0.002860599	0.0024689962	0.0026691435	0.002994983
54	0.50707215	0.0	0.0	0.51711625	0.0025350288	0.0021679879	0.0023510943	0.00267651
55	0.50682735	0.0	0.0	0.5173334	0.0022465228	0.0019031288	0.0020706132	0.0023925304
56	0.50659937	0.0	0.0	0.5175379	0.0019908685	0.0016701766	0.0018233155	0.0021392123
57	0.50638723	0.0	0.0	0.5177303	0.0017643287	0.0014653691	0.0016053207	0.001913164
58	0.50619006	0.0	0.0	0.51791114	0.0015635893	0.0012853728	0.0014131948	0.0017113789
59	0.5060068	0.0	0.0	0.518081	0.0013857121	0.0011272369	0.0012438984	0.0015311907
60	0.50583655	0.0	0.0	0.5182405	0.0012280922	0.0009883516	0.0010947448	0.0013702364
61	0.5056784	0.0	0.0	0.5183903	0.0010884216	0.00086641056	0.00096335955	0.0012264199
62	0.5055315	0.0	0.0	0.5185309	0.00096465414	0.0007593769	0.0008476448	0.0010978805
63	0.50539494	0.0	0.0	0.5186629	0.00085497735	0.0006654531	0.0007457474	0.0009829656
64	0.505268	0.0	0.0	0.51878697	0.00075778516	0.00058305386	0.0006560308	0.0008802058
65	0.50514984	0.0	0.0	0.51890343	0.00067165436	0.00051078195	0.0005770498	0.00078829465
66	0.5050399	0.0	0.0	0.5190129	0.0005953231	0.00044740655	0.00050752907	0.0007060695
67	0.50493735	0.0	0.0	0.5191158	0.0005276743	0.00039184396	0.0004463432	0.0006324951
68	0.50484174	0.0	0.0	0.51921254	0.00046771864	0.0003431404	0.00039249953	0.0005666491
69	0.5047525	0.0	0.0	0.5193035	0.00041457993	0.00030045668	0.00034512248	0.0005077096
70	0.5046691	0.0	0.0	0.5193891	0.00036748205	0.00026305503	0.0003034401	0.00045494377
71	0.504591	0.0	0.0	0.5194697	0.0003257374	0.00023028685	0.00026677173	0.00040769778
72	0.504518	0.0	0.0	0.51954556	0.00028873695	0.00020158225	0.00023451753	0.0003653883
73	0.5044497	0.0	0.0	0.519617	0.00025594095	0.0001764407	0.00020614886	0.00032749455
74	0.5043858	0.0	0.0	0.5196843	0.00022687126	0.00015442268	0.00018119994	0.00029355157
75	0.50432605	0.0	0.0	0.51974773	0.00020110415	0.00013514239	0.00015926045	0.00026314397
76	0.50426996	0.0	0.0	0.5198076	0.00017826418	0.000118261225	0.00013996901	0.00023590065
77	0.5042174	0.0	0.0	0.51986396	0.00015801862	0.00010348216	0.00012300735	0.0002114899
78	0.50416803	0.0	0.0	0.51991713	0.00014007262	9.054465e-05	0.00010809524	0.00018961518
79	0.5041216	0.0	0.0	0.51996726	0.00012416487	7.922022e-05	9.498598e-05	0.00017001135
80	0.50407785	0.0	0.0	0.5200146	0.00011006378	6.9308546e-05	8.346239e-05	0.00015244127
81	0.50403655	0.0	0.0	0.5200592	9.7564094e-05	6.0634055e-05	7.333335e-05	0.00013669275
82	0.5039975	0.0	0.0	0.5201013	8.6483895e-05	5.3042855e-05	6.443065e-05	0.00012257598
83	0.5039605	0.0	0.0	0.52014107	7.666195e-05	4.6400106e-05	5.660628e-05	0.00010992108
84	0.5039253	0.0	0.0	0.52017856	6.795535e-05	4.058766e-05	4.9730028e-05	9.857599e-05
85	0.5038919	0.0	0.0	0.52021396	6.023742e-05	3.550203e-05	4.368733e-05	8.840457e-05
86	0.50386	0.0	0.0	0.5202474	5.339588e-05	3.1052565e-05	3.837742e-05	7.928494e-05
87	0.5038295	0.0	0.0	0.52027893	4.7331218e-05	2.7159886e-05	3.371166e-05	7.1107934e-05
88	0.5038002	0.0	0.0	0.52030873	4.1955213e-05	2.3754475e-05	2.9612109e-05	6.3775806e-05
89	0.50377214	0.0	0.0	0.52033687	3.718967e-05	2.077547e-05	2.6010217e-05	5.720099e-05
90	0.5037451	0.0	0.0	0.52036345	3.2965276e-05	1.8169581e-05	2.2845707e-05	5.1305036e-05
91	0.503719	0.0	0.0	0.52038854	2.9220584e-05	1.5890164e-05	2.0065585e-05	4.601767e-05
92	0.5036937	0.0	0.0	0.5204122	2.5901132e-05	1.3896389e-05	1.7623257e-05	4.127592e-05
93	0.50366914	0.0	0.0	0.52043456	2.295864e-05	1.2152518e-05	1.5477759e-05	3.702335e-05
94	0.5036453	0.0	0.0	0.52045566	2.0350308e-05	1.0627275e-05	1.3593087e-05	3.320939e-05
95	0.50362206	0.0	0.0	0.52047557	1.8038196e-05	9.293288e-06	1.193759e-05	2.978872e-05
96	0.50359935	0.0	0.0	0.52049434	1.5988671e-05	8.126607e-06	1.0483449e-05	2.6720707e-05
97	0.5035772	0.0	0.0	0.52051204	1.4171922e-05	7.1062746e-06	9.206215e-06	2.3968936e-05
98	0.5035555	0.0	0.0	0.5205288	1.2561517e-05	6.2139534e-06	8.0844e-06	2.1500762e-05
99	0.50353414	0.0	0.0	0.5205446	1.1134028e-05	5.433601e-06	7.0991223e-06	1.9286917e-05
