Cycle	/p/|pl^g	/b/|pl^g	/p/|bl^S	/b/|bl^S	/p/|#l^g	/b/|#l^g	/p/|#l^S	/b/|#l^S
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0
2	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0
3	0.24501681	0.0	0.0	0.24460681	0.0	0.0	0.0	0.0
4	0.29729664	0.0	0.0	0.296771	0.0	0.0	0.0	0.0
5	0.339521	0.0	0.0	0.33886284	0.0	0.0	0.0	0.0
6	0.3735553	0.0	0.0	0.37281936	0.0	0.0	0.0	0.0
7	0.400984	0.0	0.0	0.40021044	0.0	0.0	0.0	0.0
8	0.42308068	0.0	0.0	0.4222987	0.0	0.0	0.0	0.0
9	0.44087765	0.0	0.0	0.4401057	0.0	0.0	0.0	0.0
10	0.45520967	0.0	0.0	0.45445776	0.1	0.1	0.1	0.1
11	0.466751	0.0	0.0	0.4660231	0.18	0.18	0.18	0.18
12	0.47604582	0.0	0.0	0.47534153	0.2437868	0.2423518	0.2437868	0.2423518
13	0.48372802	0.0	0.0	0.4830181	0.2941594	0.29174238	0.2941594	0.29174238
14	0.49016696	0.0	0.0	0.4893963	0.26422596	0.26151806	0.26422596	0.26151806
15	0.4955507	0.0	0.0	0.4946558	0.23721619	0.23425019	0.23721619	0.23425019
16	0.50006264	0.0	0.0	0.4989704	0.21289507	0.20972931	0.21289507	0.20972931
17	0.50386006	0.0	0.0	0.50250566	0.1910022	0.18769595	0.1910022	0.18769595
18	0.50707215	0.0	0.0	0.5054097	0.17130342	0.16790904	0.17130342	0.16790904
19	0.5097998	0.0	0.0	0.5078136	0.15358971	0.15014823	0.15358971	0.15014823
20	0.5121214	0.0	0.0	0.5098175	0.13767006	0.134216	0.13767006	0.134216
21	0.51409876	0.0	0.0	0.5114972	0.1233703	0.11993327	0.1233703	0.11993327
22	0.51578563	0.0	0.0	0.5129133	0.11053242	0.10713767	0.11053242	0.10713767
23	0.51738673	0.0	0.0	0.51424706	0.09898311	0.09564729	0.09898311	0.09564729
24	0.51891035	0.0	0.0	0.51553226	0.08858574	0.08532396	0.08858574	0.08532396
25	0.52032316	0.0	0.0	0.51675504	0.07922907	0.07605696	0.07922907	0.07605696
26	0.5216099	0.0	0.0	0.5178975	0.07081404	0.06774928	0.07081404	0.06774928
27	0.5227642	0.0	0.0	0.5189569	0.06325823	0.06032287	0.06325823	0.06032287
28	0.52379054	0.0	0.0	0.5199409	0.056480154	0.053694542	0.056480154	0.053694542
29	0.524701	0.0	0.0	0.5208565	0.050405446	0.047784567	0.050405446	0.047784567
30	0.5255092	0.0	0.0	0.5217099	0.044966266	0.042517908	0.044966266	0.042517908
31	0.5262253	0.0	0.0	0.52251124	0.040098697	0.037827287	0.040098697	0.037827287
32	0.5268613	0.0	0.0	0.5232669	0.035744473	0.033651832	0.035744473	0.033651832
33	0.5274585	0.0	0.0	0.5240312	0.031848848	0.029926568	0.031840913	0.02993995
34	0.528022	0.0	0.0	0.5248305	0.028362412	0.026595902	0.028337298	0.026641145
35	0.5285205	0.0	0.0	0.5256682	0.025240721	0.023612753	0.025191968	0.023709085
36	0.52890086	0.0	0.0	0.5265163	0.022446288	0.02093998	0.022369737	0.021102324
37	0.5291372	0.0	0.0	0.52735174	0.01994719	0.018547133	0.019840581	0.018784838
38	0.52923125	0.0	0.0	0.5281606	0.017715024	0.016407859	0.01757786	0.01672495
39	0.5292027	0.0	0.0	0.52893674	0.015723923	0.014498506	0.015557092	0.014894429
40	0.5290686	0.0	0.0	0.5296777	0.01395009	0.012797416	0.013755473	0.013268034
41	0.5288485	0.0	0.0	0.5303821	0.012371606	0.011284577	0.012151838	0.011823093
42	0.52856314	0.0	0.0	0.5310513	0.010968289	0.009941413	0.010726495	0.01053921
43	0.5282315	0.0	0.0	0.5316881	0.009721629	0.0087507125	0.009461353	0.009398227
44	0.5278708	0.0	0.0	0.5322937	0.008614844	0.007696683	0.008339834	0.008383992
45	0.5274962	0.0	0.0	0.53286654	0.0076328153	0.0067647668	0.0073468	0.0074821594
46	0.5271179	0.0	0.0	0.5334066	0.0067618666	0.00594166	0.0064684725	0.006679993
47	0.52674246	0.0	0.0	0.53391415	0.0059896596	0.0052153147	0.0056923646	0.005966192
48	0.5263721	0.0	0.0	0.53438973	0.0053051566	0.004574902	0.0050071343	0.0053307633
49	0.5260088	0.0	0.0	0.5348357	0.004698525	0.004010727	0.004402561	0.0047648745
50	0.52565426	0.0	0.0	0.5352539	0.0041610072	0.0035141183	0.0038695023	0.0042607123
51	0.52531	0.0	0.0	0.535645	0.0036848066	0.0030773256	0.0033997886	0.0038113613
52	0.52497697	0.0	0.0	0.53600997	0.0032629874	0.0026934328	0.0029861296	0.0034106981
53	0.52465594	0.0	0.0	0.53635	0.0028893831	0.002356275	0.002622023	0.003053303
54	0.5243475	0.0	0.0	0.5366665	0.002558515	0.0020603645	0.0023016834	0.0027343743
55	0.52405185	0.0	0.0	0.5369608	0.002265517	0.0018008234	0.0020199504	0.0024496291
56	0.5237691	0.0	0.0	0.53723425	0.0020060702	0.0015733215	0.0017722555	0.00219528
57	0.5234992	0.0	0.0	0.5374884	0.0017763433	0.0013740198	0.0015545589	0.0019679766
58	0.5232419	0.0	0.0	0.5377245	0.0015729385	0.0011995184	0.0013632892	0.0017647526
59	0.5229969	0.0	0.0	0.5379439	0.0013928437	0.0010468109	0.001195289	0.0015829754
60	0.52276385	0.0	0.0	0.53814787	0.0012333893	0.0009132408	0.0010477697	0.0014203116
61	0.52254224	0.0	0.0	0.5383375	0.0010922102	0.0007964639	0.0009182706	0.0012746922
62	0.5223317	0.0	0.0	0.538514	0.00096721156	0.00069441355	0.000804621	0.0011442811
63	0.5221317	0.0	0.0	0.5386782	0.00085653795	0.0006052694	0.00070490676	0.0010274476
64	0.5219417	0.0	0.0	0.5388312	0.0007585463	0.0005274295	0.0006174408	0.0009227422
65	0.52176136	0.0	0.0	0.53897375	0.0006717818	0.00045948534	0.0005407368	0.00082887546
66	0.52159	0.0	0.0	0.53910667	0.00059495645	0.00040019938	0.0004734857	0.0007446997
67	0.5214272	0.0	0.0	0.5392307	0.0005269302	0.00034848525	0.0004145354	0.0006691926
68	0.52127254	0.0	0.0	0.5393465	0.00046669325	0.0003033899	0.0003628719	0.00060144305
69	0.5211255	0.0	0.0	0.5394547	0.00041335146	0.0002640779	0.0003176034	0.00054063834
70	0.5209857	0.0	0.0	0.53955585	0.00036611376	0.00022981707	0.0002779457	0.00048605344
71	0.52085274	0.0	0.0	0.5396505	0.0003242802	0.00019996622	0.00024320955	0.00043704087
72	0.5207262	0.0	0.0	0.539739	0.00028723144	0.00017396407	0.00021278927	0.00039302232
73	0.52060586	0.0	0.0	0.539822	0.00025441928	0.00015131966	0.00018615292	0.0003534809
74	0.5204915	0.0	0.0	0.5398997	0.00022535856	0.00013160368	0.00016283337	0.0003179545
75	0.52038294	0.0	0.0	0.53997254	0.00019961971	0.000114440896	0.00014242055	0.00028602962
76	0.5202798	0.0	0.0	0.54004085	0.00017682255	9.9503544e-05	0.00012455457	0.0002573364
77	0.5201819	0.0	0.0	0.5401049	0.00015663047	8.65054e-05	0.00010891969	0.00023154363
78	0.5200889	0.0	0.0	0.54016507	0.00013874547	7.5196636e-05	9.5238946e-05	0.00020835469
79	0.5200006	0.0	0.0	0.5402215	0.00012290366	6.5359236e-05	8.3269515e-05	0.0001875038
80	0.51991653	0.0	0.0	0.54027456	0.00010887141	5.6803045e-05	7.279849e-05	0.00016875278
81	0.51983654	0.0	0.0	0.54032445	9.644184e-05	4.9362243e-05	6.3639265e-05	0.00021466179
82	0.5197603	0.0	0.0	0.5403713	8.543177e-05	4.289229e-05	5.562831e-05	0.00031770894
83	0.5196876	0.0	0.0	0.54041535	7.567895e-05	3.7267208e-05	4.862232e-05	0.000467979
84	0.51961815	0.0	0.0	0.5404568	6.7039735e-05	3.2377247e-05	4.249579e-05	0.0006568351
85	0.5195518	0.0	0.0	0.54049575	5.9386894e-05	2.8126804e-05	3.7138783e-05	0.00087677443
86	0.51948833	0.0	0.0	0.5405324	5.260775e-05	2.4432622e-05	3.2455035e-05	0.0011212882
87	0.51942754	0.0	0.0	0.54056686	4.6602505e-05	2.1222218e-05	2.8360253e-05	0.0013847507
88	0.5193692	0.0	0.0	0.5405993	4.1282783e-05	1.8432494e-05	2.4780653e-05	0.0016623157
89	0.51931316	0.0	0.0	0.54062974	3.6570294e-05	1.6008536e-05	2.1651647e-05	0.0019498216
90	0.5192592	0.0	0.0	0.5406585	3.239571e-05	1.3902559e-05	1.8916708e-05	0.0022437063
91	0.5192073	0.0	0.0	0.54068553	2.8697617e-05	1.2072989e-05	1.6526368e-05	0.0025409372
92	0.51915723	0.0	0.0	0.5407109	2.5421617e-05	1.04836645e-05	1.4437346e-05	0.0028389455
93	0.51910883	0.0	0.0	0.5407349	2.2519527e-05	9.103133e-06	1.2611774e-05	0.0031355682
94	0.51906204	0.0	0.0	0.54075736	1.9948668e-05	7.904042e-06	1.1016522e-05	0.0034289951
95	0.51901674	0.0	0.0	0.5407786	1.767123e-05	6.8626073e-06	9.622616e-06	0.0037177256
96	0.5189728	0.0	0.0	0.54079854	1.5653726e-05	5.958153e-06	8.40471e-06	0.004000533
97	0.51893014	0.0	0.0	0.5408173	1.3866491e-05	5.1727047e-06	7.3406395e-06	0.004276419
98	0.51888865	0.0	0.0	0.54083496	1.2283244e-05	4.4906387e-06	6.4110227e-06	0.0045445953
99	0.5188483	0.0	0.0	0.5408516	1.0880707e-05	3.8983767e-06	5.598911e-06	0.0048044417
