Cycle	/p/|pl^g	/b/|pl^g	/p/|bl^S	/b/|bl^S	/p/|#l^g	/b/|#l^g	/p/|#l^S	/b/|#l^S
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0
2	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0
3	0.2475588	0.00035000002	0.00035000002	0.24612379	0.0	0.0	0.0	0.0
4	0.30252314	0.00067530386	0.000854304	0.30069083	0.0	0.0	0.0	0.0
5	0.34819126	0.0010477435	0.0013965114	0.34570745	0.0	0.0	0.0	0.0
6	0.38572383	0.0014093828	0.0019245323	0.38285616	0.0	0.0	0.0	0.0
7	0.41667685	0.0017631149	0.0024142624	0.41352642	0.0	0.0	0.0	0.0
8	0.4421755	0.002105788	0.0028600448	0.43887168	0.0	0.0	0.0	0.0
9	0.46319866	0.002437261	0.0032609957	0.45983756	0.0	0.0	0.0	0.0
10	0.48055124	0.0027569886	0.003616878	0.47720432	0.1	0.1	0.1	0.1
11	0.49489963	0.00306459	0.003928326	0.49162087	0.18	0.18	0.18	0.18
12	0.5067914	0.0033598342	0.004196551	0.5036262	0.2478458	0.24641079	0.2478458	0.24641079
13	0.51760346	0.003914087	0.0045946916	0.51438946	0.30407608	0.30167857	0.30407608	0.30167857
14	0.52729833	0.0047249226	0.005243576	0.52413195	0.2814222	0.27796793	0.2814222	0.27796793
15	0.53597623	0.005766576	0.006142098	0.5328504	0.26348406	0.25884774	0.26348406	0.25884774
16	0.543717	0.0069673555	0.007221751	0.5405715	0.2488524	0.2429903	0.2488524	0.2429903
17	0.5506371	0.008251242	0.008401385	0.54739666	0.23715547	0.22999944	0.23715547	0.22999944
18	0.55684865	0.009548932	0.009610334	0.5534317	0.22799984	0.21949014	0.22799984	0.21949014
19	0.56243634	0.010802761	0.010792598	0.55878836	0.22103289	0.21110462	0.22103289	0.21110462
20	0.56747645	0.0119703235	0.011897769	0.56355697	0.21594833	0.20453106	0.21594833	0.20453106
21	0.5720335	0.013026578	0.012905744	0.5678209	0.21246436	0.19948868	0.21246436	0.19948868
22	0.57616353	0.013959707	0.01380346	0.5716461	0.21032701	0.19572826	0.21032701	0.19572826
23	0.5806055	0.015165464	0.014764505	0.57569546	0.21055521	0.19415405	0.21055521	0.19415405
24	0.5853432	0.016711866	0.015872277	0.58009976	0.21282642	0.19453844	0.21282642	0.19453844
25	0.5901835	0.018484399	0.017067704	0.5846952	0.21665661	0.19656348	0.21665661	0.19656348
26	0.5949478	0.02032891	0.018291125	0.5893221	0.22160581	0.19985579	0.22160581	0.19985579
27	0.5995107	0.022110606	0.019468654	0.5938387	0.22696884	0.20379558	0.22696884	0.20379558
28	0.60379654	0.023724098	0.020553403	0.5981461	0.23244847	0.20812872	0.23244847	0.20812872
29	0.6077792	0.025103875	0.021521702	0.60218364	0.237856	0.21268146	0.237856	0.21268146
30	0.61144745	0.02621244	0.022352118	0.6059146	0.24309409	0.21731278	0.24309409	0.21731278
31	0.6148006	0.027044486	0.023027677	0.60932404	0.24809104	0.22190765	0.24809104	0.22190765
32	0.6178488	0.027615648	0.02353632	0.61241376	0.2528005	0.22637932	0.2528005	0.22637932
33	0.620718	0.027961332	0.02387322	0.61539114	0.25741658	0.23066607	0.2572111	0.23107754
34	0.6234391	0.028112411	0.024059717	0.61831236	0.2619648	0.23468255	0.26129198	0.23611286
35	0.6259799	0.02809577	0.024145527	0.62116957	0.2664006	0.23835465	0.2649798	0.2414797
36	0.62829113	0.027935052	0.02417399	0.62391835	0.2706393	0.24161562	0.2682297	0.24711831
37	0.6303394	0.027651317	0.024172682	0.6265118	0.2746018	0.24442428	0.2710151	0.25293016
38	0.63211215	0.027263384	0.02415345	0.6289145	0.27823856	0.24677074	0.27333602	0.2588125
39	0.63361573	0.026788069	0.024119053	0.631106	0.28155303	0.2486707	0.2752097	0.26467368
40	0.63487554	0.026240343	0.024067393	0.6330795	0.28456223	0.25015128	0.27666718	0.27043903
41	0.63592243	0.025633471	0.023994118	0.6348442	0.28727758	0.25124344	0.2777555	0.2760557
42	0.6367867	0.02497916	0.023894034	0.63641346	0.28971207	0.25198224	0.27852115	0.2814805
43	0.6374945	0.024287708	0.023762101	0.637802	0.29187915	0.25240538	0.27901423	0.28667825
44	0.6380683	0.023568138	0.023593962	0.63902557	0.2937934	0.2525516	0.27927697	0.29162112
45	0.6385278	0.022828331	0.023385873	0.6400999	0.2954702	0.25245866	0.27934614	0.2962893
46	0.63888985	0.022075139	0.023140717	0.6410406	0.29692578	0.25216138	0.2792543	0.30067044
47	0.6391693	0.0213145	0.022861578	0.64186287	0.29817897	0.2516905	0.27903044	0.30475876
48	0.63937855	0.020551525	0.022551432	0.64258075	0.29924616	0.25107276	0.27870047	0.30855897
49	0.6395282	0.019790603	0.02221312	0.64320695	0.30014136	0.250331	0.27828643	0.31207857
50	0.63962734	0.01903547	0.02184919	0.6437527	0.3008771	0.24948514	0.277807	0.31532636
51	0.63968384	0.01828929	0.021461975	0.6442275	0.301465	0.24855265	0.27727816	0.3183122
52	0.63970464	0.017554717	0.02105363	0.64464283	0.30191585	0.247549	0.27671367	0.32104668
53	0.6396956	0.016833961	0.02062637	0.64500904	0.3022398	0.24648775	0.27613238	0.32354745
54	0.63966155	0.01612883	0.020183127	0.645334	0.30244642	0.24538082	0.2755492	0.32583055
55	0.6396064	0.015440789	0.01972636	0.6456254	0.30254468	0.24423848	0.27497604	0.32791075
56	0.639534	0.014770995	0.019258153	0.6458893	0.30254284	0.2430696	0.2744225	0.3298018
57	0.63945	0.014120339	0.018780284	0.6461298	0.30244848	0.24188173	0.2738961	0.33151618
58	0.6393586	0.01348948	0.018294264	0.64635	0.3022686	0.24068487	0.27340257	0.33306503
59	0.63926613	0.0128788715	0.017801387	0.6465524	0.30200917	0.23948911	0.27294624	0.33445844
60	0.63917637	0.012288786	0.017303929	0.6467397	0.3016748	0.23830184	0.27253047	0.33570758
61	0.63909173	0.011719346	0.016803563	0.6469155	0.30126947	0.23712856	0.2721576	0.33683044
62	0.6390135	0.011170549	0.016301619	0.647082	0.30079645	0.23597336	0.27182844	0.33784163
63	0.6389427	0.010642281	0.015802054	0.64724076	0.30025864	0.23483934	0.27154255	0.3387533
64	0.6388817	0.010134337	0.015309337	0.6473929	0.29966062	0.2337288	0.27129897	0.33957565
65	0.6388325	0.0096464325	0.014826679	0.64753914	0.29901758	0.23264723	0.27109635	0.34031725
66	0.63879627	0.00917822	0.014356341	0.6476798	0.29834267	0.23159885	0.2709331	0.34098548
67	0.6387733	0.008729301	0.013899892	0.6478162	0.29764605	0.23058572	0.27080745	0.34158665
68	0.6387639	0.008299232	0.013458339	0.64794934	0.2969356	0.22960845	0.2707177	0.34212634
69	0.638768	0.007887538	0.013032295	0.6480797	0.2962175	0.22866672	0.27066204	0.3426094
70	0.6387853	0.007493714	0.012622064	0.64820766	0.29549655	0.2277597	0.2706387	0.34304014
71	0.6388156	0.0071172393	0.012227717	0.6483336	0.2947765	0.22688617	0.27064592	0.3434224
72	0.6388585	0.0067575765	0.011849163	0.6484574	0.29406017	0.22604473	0.27068195	0.3437596
73	0.63891375	0.0064141797	0.011486201	0.6485793	0.29334977	0.22523391	0.27074513	0.34405482
74	0.638981	0.006086498	0.011138556	0.64869916	0.29264686	0.22445218	0.2708338	0.3443108
75	0.63906	0.0057739783	0.010805901	0.648817	0.29195267	0.22369805	0.2709478	0.3445301
76	0.6391504	0.005476069	0.010487877	0.6489328	0.29126793	0.22297001	0.27108788	0.34471506
77	0.6392515	0.005192223	0.010184101	0.64904654	0.2905932	0.22226664	0.27125412	0.34486774
78	0.6393624	0.0049218964	0.009894175	0.6491581	0.28992864	0.2215866	0.27144617	0.34499004
79	0.63948214	0.004664556	0.009617698	0.6492675	0.28927428	0.22092858	0.2716634	0.34508377
80	0.6396097	0.004419677	0.009354263	0.6493747	0.28862986	0.22029138	0.2719049	0.34515062
81	0.6397441	0.0041867453	0.009103463	0.64948046	0.28799513	0.21967384	0.27216956	0.34519213
82	0.63988453	0.0039652595	0.008864835	0.6495855	0.28736955	0.21907489	0.27245617	0.34520978
83	0.6400304	0.003754732	0.0086378455	0.6496903	0.28675258	0.21849354	0.2727633	0.34520498
84	0.6401809	0.0035546871	0.008421934	0.6497951	0.28614354	0.21792884	0.2730896	0.34517902
85	0.6403355	0.0033646645	0.008216533	0.6499001	0.28554162	0.21737996	0.27343348	0.34513313
86	0.64049387	0.003184218	0.008021101	0.6500051	0.28494602	0.21684606	0.27379346	0.34506845
87	0.64065546	0.0030129158	0.007835145	0.65011	0.28435585	0.21632645	0.27416795	0.34498617
88	0.64081997	0.0028503416	0.0076581948	0.6502147	0.28377008	0.21582045	0.2745614	0.34488836
89	0.6409871	0.0026960927	0.0074898433	0.65031904	0.28318834	0.21532746	0.27497664	0.3447768
90	0.6411567	0.0025497822	0.007329685	0.6504228	0.282615	0.21484688	0.27541515	0.34465298
91	0.6413281	0.0024110368	0.007177324	0.65052587	0.28205338	0.2143776	0.27587748	0.34451792
92	0.64150083	0.002279497	0.007032373	0.6506281	0.28150603	0.21391827	0.27636346	0.34437248
93	0.641674	0.0021548178	0.006894459	0.6507293	0.28097486	0.2134674	0.27687243	0.34421745
94	0.64184666	0.0020366674	0.0067632226	0.6508293	0.2804613	0.21302359	0.27740332	0.34405345
95	0.6420182	0.0019247279	0.0066383197	0.6509281	0.27996638	0.21258534	0.27795482	0.34388095
96	0.64218783	0.0018186948	0.00651942	0.65102553	0.2794907	0.21215135	0.27852547	0.3437004
97	0.64235497	0.0017182762	0.00640621	0.6511215	0.27903473	0.21172033	0.27911368	0.34351227
98	0.6425192	0.0016231933	0.00629839	0.6512159	0.2785986	0.21129115	0.2797178	0.34331688
