Cycle	/p/|pl^g	/b/|pl^g	/p/|bl^S	/b/|bl^S	/p/|#l^g	/b/|#l^g	/p/|#l^S	/b/|#l^S
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0
2	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0
3	0.24501681	0.0	0.0	0.24460681	0.0	0.0	0.0	0.0
4	0.29729664	0.0	0.0	0.296771	0.0	0.0	0.0	0.0
5	0.33952335	0.0	0.0	0.33886385	0.0	0.0	0.0	0.0
6	0.3735596	0.0	0.0	0.37282205	0.0	0.0	0.0	0.0
7	0.4009905	0.0	0.0	0.40021518	0.0	0.0	0.0	0.0
8	0.42308933	0.0	0.0	0.42230546	0.0	0.0	0.0	0.0
9	0.4408883	0.0	0.0	0.44011426	0.0	0.0	0.0	0.0
10	0.4552221	0.0	0.0	0.45446765	0.1	0.1	0.1	0.1
11	0.46676487	0.0	0.0	0.46603405	0.18	0.18	0.18	0.18
12	0.47606063	0.0	0.0	0.47535324	0.24483639	0.2442214	0.24483639	0.2442214
13	0.48376647	0.0	0.0	0.48304808	0.29702622	0.2959934	0.29702622	0.2959934
14	0.49025136	0.0	0.0	0.48947877	0.26879898	0.26731727	0.26879898	0.26731727
15	0.4956994	0.0	0.0	0.49484497	0.24381927	0.24184851	0.24381927	0.24184851
16	0.50028807	0.0	0.0	0.49932066	0.2215705	0.21910152	0.2215705	0.21910152
17	0.5041702	0.0	0.0	0.50305724	0.20173456	0.19877107	0.20173456	0.19877107
18	0.50746346	0.0	0.0	0.5061864	0.18403497	0.18058592	0.18403497	0.18058592
19	0.5102638	0.0	0.0	0.5088201	0.16823898	0.16430488	0.16823898	0.16430488
20	0.51264626	0.0	0.0	0.5110452	0.15414223	0.14971925	0.15414223	0.14971925
21	0.51467353	0.0	0.0	0.5129317	0.14155933	0.13664486	0.14155933	0.13664486
22	0.5164011	0.0	0.0	0.5145359	0.13032483	0.12491812	0.13032483	0.12491812
23	0.5180533	0.0	0.0	0.5160495	0.12046639	0.11455427	0.12046639	0.11455427
24	0.5196868	0.0	0.0	0.51757914	0.111892596	0.105454296	0.111892596	0.105454296
25	0.52128553	0.0	0.0	0.5191205	0.10443893	0.09748877	0.10443893	0.09748877
26	0.52281725	0.0	0.0	0.52063507	0.09793727	0.090521686	0.09793727	0.090521686
27	0.5242513	0.0	0.0	0.52209234	0.092167534	0.08438606	0.092167534	0.08438606
28	0.52557147	0.0	0.0	0.52347046	0.08699497	0.07897143	0.08699497	0.07897143
29	0.5267724	0.0	0.0	0.52475375	0.08233144	0.07418789	0.08233144	0.07418789
30	0.52785313	0.0	0.0	0.52593535	0.07811528	0.06994954	0.07811528	0.06994954
31	0.52881664	0.0	0.0	0.5270144	0.07428642	0.06619381	0.07428642	0.06619381
32	0.5296681	0.0	0.0	0.52799225	0.070789814	0.06287148	0.070789814	0.06287148
33	0.53045535	0.0	0.0	0.5289434	0.06763148	0.059869695	0.06751101	0.060075376
34	0.53118557	0.0	0.0	0.52989674	0.06477573	0.057063736	0.06436	0.05781684
35	0.531844	0.0	0.0	0.53084797	0.062172685	0.05433794	0.06128361	0.056059048
36	0.5324118	0.0	0.0	0.5317811	0.059789903	0.051627304	0.05825164	0.054752607
37	0.5328861	0.0	0.0	0.5326795	0.057605814	0.048897423	0.05525028	0.053844552
38	0.53327197	0.0	0.0	0.53353083	0.055605605	0.04613538	0.052278068	0.053285234
39	0.53358	0.0	0.0	0.53432953	0.053776246	0.043340486	0.04933822	0.053034075
40	0.5338191	0.0	0.0	0.5350718	0.05210519	0.040519185	0.046438217	0.05305368
41	0.53399855	0.0	0.0	0.53575486	0.05058138	0.037683498	0.043584518	0.05330645
42	0.5341274	0.0	0.0	0.53637826	0.049193915	0.03484785	0.04078268	0.053755857
43	0.53421354	0.0	0.0	0.53694344	0.047932	0.03202762	0.038039386	0.05436929
44	0.5342642	0.0	0.0	0.5374532	0.04678892	0.029236415	0.035361014	0.05511723
45	0.5342858	0.0	0.0	0.5379115	0.045762453	0.02648461	0.032753054	0.055972986
46	0.534284	0.0	0.0	0.5383228	0.044846106	0.02383459	0.03022091	0.056913342
47	0.5342631	0.0	0.0	0.5386915	0.04403091	0.021444349	0.027768249	0.057921138
48	0.5342261	0.0	0.0	0.5390216	0.043308415	0.019289197	0.02539707	0.058984034
49	0.5341757	0.0	0.0	0.5393164	0.042670596	0.017346697	0.023108935	0.060091432
50	0.5341142	0.0	0.0	0.5395792	0.042109855	0.015596458	0.02090493	0.0612343
51	0.53404385	0.0	0.0	0.53981304	0.041618988	0.014019966	0.018813828	0.0624045
52	0.53396666	0.0	0.0	0.5400205	0.041191254	0.012600415	0.016929433	0.06359271
53	0.53388435	0.0	0.0	0.5402042	0.04082033	0.011322561	0.015231683	0.064790264
54	0.53379846	0.0	0.0	0.5403666	0.040500347	0.010172583	0.013702407	0.065989494
55	0.5337104	0.0	0.0	0.5405099	0.040225852	0.009137959	0.01232516	0.06718371
56	0.5336214	0.0	0.0	0.54063624	0.03999182	0.008207352	0.011085063	0.06836711
57	0.53353226	0.0	0.0	0.54074764	0.03979364	0.0073704994	0.009968657	0.06953466
58	0.5334439	0.0	0.0	0.5408459	0.039627075	0.006618123	0.00896377	0.07068165
59	0.5333571	0.0	0.0	0.54093254	0.039488286	0.005941835	0.0080594085	0.07180399
60	0.5332722	0.0	0.0	0.54100895	0.039373763	0.005334058	0.007245638	0.072898276
61	0.5331898	0.0	0.0	0.5410765	0.03928035	0.00478795	0.006513484	0.0739613
62	0.53311014	0.0	0.0	0.5411362	0.039205194	0.004297336	0.0058548455	0.07499055
63	0.5330335	0.0	0.0	0.54118913	0.039145593	0.003856648	0.0052624154	0.07598392
64	0.53295994	0.0	0.0	0.54123616	0.039098736	0.0034608669	0.004729601	0.07693989
65	0.53288966	0.0	0.0	0.541278	0.039062217	0.0031054677	0.004250456	0.07785747
66	0.5328228	0.0	0.0	0.5413154	0.03903398	0.0027863716	0.0038196181	0.07873611
67	0.53275955	0.0	0.0	0.5413489	0.039012264	0.0024999052	0.0034322538	0.07957562
68	0.5327001	0.0	0.0	0.541379	0.03899558	0.0022427603	0.0030840079	0.080376126
69	0.53264457	0.0	0.0	0.54140604	0.038982656	0.0020119585	0.0027709557	0.081138015
70	0.5325928	0.0	0.0	0.54143053	0.03897242	0.0018048201	0.0024895628	0.0818619
71	0.5325447	0.0	0.0	0.54145277	0.03896396	0.0016189349	0.0022366461	0.082548566
72	0.5325	0.0	0.0	0.54147303	0.038956527	0.001452135	0.0020093394	0.08319894
73	0.5324587	0.0	0.0	0.5414915	0.03894949	0.0013024716	0.0018050624	0.08381407
74	0.5324205	0.0	0.0	0.54150844	0.03894233	0.0011681928	0.001621493	0.08439509
75	0.53238523	0.0	0.0	0.541524	0.038934622	0.0010477244	0.0014565414	0.0849432
76	0.5323526	0.0	0.0	0.54153836	0.038926028	0.0009396518	0.0013083271	0.08545963
77	0.5323225	0.0	0.0	0.54155165	0.03891628	0.0008427044	0.0011751584	0.08594565
78	0.53229475	0.0	0.0	0.541564	0.038905166	0.00075574097	0.0010555136	0.086402565
79	0.5322691	0.0	0.0	0.54157543	0.038892534	0.0006777366	0.00094802404	0.086831644
80	0.5322454	0.0	0.0	0.54158616	0.03887827	0.000607771	0.0008514587	0.08723418
81	0.53222346	0.0	0.0	0.5415961	0.038862303	0.000545018	0.0007647107	0.08761142
82	0.53220314	0.0	0.0	0.5416055	0.038844593	0.00048873585	0.00068678486	0.08796464
83	0.5321843	0.0	0.0	0.5416142	0.038825125	0.00043825887	0.0006167863	0.088295035
84	0.5321668	0.0	0.0	0.54162234	0.03880391	0.0003929895	0.0005539107	0.0886038
85	0.53215045	0.0	0.0	0.54163	0.038780965	0.00035239145	0.0004974348	0.08889209
86	0.53213525	0.0	0.0	0.5416373	0.03875634	0.00031598358	0.00044670884	0.08916099
87	0.532121	0.0	0.0	0.5416441	0.038730092	0.00028333405	0.00040114857	0.08941161
88	0.53210765	0.0	0.0	0.54165053	0.038702287	0.00025405549	0.000360229	0.08964495
89	0.5320951	0.0	0.0	0.54165655	0.038672987	0.00022780034	0.00032347828	0.08986203
90	0.5320832	0.0	0.0	0.5416622	0.038642272	0.00020425675	0.0002904725	0.09006379
91	0.532072	0.0	0.0	0.5416676	0.038610224	0.00018314499	0.00026083065	0.090251125
92	0.53206134	0.0	0.0	0.5416726	0.038576927	0.00016421414	0.00023421044	0.09042491
93	0.5320512	0.0	0.0	0.5416773	0.038542464	0.00014723912	0.00021030431	0.090585954
94	0.5320415	0.0	0.0	0.5416817	0.038506925	0.00013201802	0.00018883593	0.090735056
95	0.5320322	0.0	0.0	0.5416859	0.038470395	0.00011836978	0.00016955707	0.09087296
96	0.53202325	0.0	0.0	0.5416898	0.03843296	0.00010613199	0.0001522447	0.09100036
97	0.5320146	0.0	0.0	0.5416935	0.038394697	9.515898e-05	0.0001366985	0.09111794
98	0.5320062	0.0	0.0	0.541697	0.038355686	8.532012e-05	0.00012273848	0.09122631
99	0.53199804	0.0	0.0	0.54170024	0.038316008	7.649824e-05	0.000110202986	0.09132609
