Cycle	/p/|pl^g	/b/|pl^g	/p/|bl^S	/b/|bl^S	/p/|#l^g	/b/|#l^g	/p/|#l^S	/b/|#l^S
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0
2	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0
3	0.249084	0.0005	0.0005	0.24703401	0.0	0.0	0.0	0.0
4	0.30564868	0.0009646426	0.0012203187	0.3030375	0.0	0.0	0.0	0.0
5	0.35353264	0.0015340718	0.002019329	0.34985334	0.0	0.0	0.0	0.0
6	0.39329642	0.0020928264	0.0028224783	0.3890182	0.0	0.0	0.0	0.0
7	0.4266112	0.002664782	0.003596968	0.42181534	0.0	0.0	0.0	0.0
8	0.45443738	0.0032275338	0.004321536	0.449319	0.0	0.0	0.0	0.0
9	0.47772133	0.0037770947	0.0049905283	0.47243482	0.0	0.0	0.0	0.0
10	0.49724036	0.004311198	0.0056030974	0.4919168	0.1	0.1	0.1	0.1
11	0.51365167	0.004830956	0.006162665	0.5083957	0.18	0.18	0.18	0.18
12	0.527502	0.0053373263	0.006673	0.5223969	0.249494	0.247444	0.249494	0.247444
13	0.54062605	0.006328114	0.0074783396	0.5354225	0.30786198	0.30444622	0.30786198	0.30444622
14	0.5525016	0.0077159377	0.00868644	0.5475086	0.28828236	0.28334004	0.28828236	0.28334004
15	0.5633023	0.009492613	0.010262654	0.55854154	0.2742936	0.26763088	0.2742936	0.26763088
16	0.5730595	0.011569064	0.012118079	0.5685034	0.26401928	0.2555586	0.26401928	0.2555586
17	0.58188194	0.013857102	0.014145782	0.57743526	0.25715113	0.2467336	0.25715113	0.2467336
18	0.5898738	0.016274558	0.016249074	0.5854291	0.25321567	0.24070078	0.25321567	0.24070078
19	0.5971478	0.018755753	0.018346079	0.592625	0.2517955	0.23703602	0.2517955	0.23703602
20	0.603802	0.02124659	0.020373283	0.59913284	0.25251392	0.23535174	0.25251392	0.23535174
21	0.6099187	0.02370986	0.02228189	0.6050353	0.25502238	0.23530875	0.25502238	0.23530875
22	0.61556864	0.02612239	0.024038753	0.6104082	0.2590037	0.23660447	0.2590037	0.23660447
23	0.621687	0.029026005	0.0260369	0.6162369	0.26596713	0.24053837	0.26596713	0.24053837
24	0.6281869	0.032376412	0.028266845	0.62240005	0.27529538	0.24671678	0.27529538	0.24671678
25	0.63481313	0.036021583	0.030588083	0.6286006	0.2862824	0.25466987	0.2862824	0.25466987
26	0.6413135	0.03974519	0.03290787	0.63464695	0.2983026	0.26387733	0.2983026	0.26387733
27	0.6475215	0.04337105	0.035125908	0.6404007	0.31036302	0.2734649	0.31036302	0.2734649
28	0.6533413	0.046805833	0.037144825	0.64576924	0.3221579	0.28312564	0.3221579	0.28312564
29	0.65872794	0.05002708	0.03889455	0.650705	0.3335087	0.29266697	0.3335087	0.29266697
30	0.66367	0.053042613	0.040344734	0.65520006	0.34430322	0.30193153	0.34430322	0.30193153
31	0.6681739	0.05585945	0.0414876	0.6592679	0.3544731	0.31079924	0.3544731	0.31079924
32	0.6722629	0.058498055	0.04233019	0.66293067	0.36398566	0.31918544	0.36398566	0.31918544
33	0.6760973	0.060995765	0.042886693	0.6664514	0.37311468	0.32704276	0.3729277	0.32755128
34	0.6797045	0.06336127	0.043253124	0.66988665	0.38193604	0.334285	0.38120273	0.33596557
35	0.6830481	0.065579854	0.043529317	0.67319906	0.3904127	0.3408135	0.38875532	0.34440494
36	0.6860664	0.067625634	0.043789484	0.6763352	0.39841086	0.3465426	0.39553684	0.35278207
37	0.68872774	0.06948543	0.044053834	0.6792553	0.40582663	0.35144752	0.40153453	0.36100116
38	0.6910514	0.071161956	0.044317	0.6819308	0.41262242	0.3555586	0.40677485	0.3689767
39	0.6930627	0.072665416	0.04456361	0.6843498	0.41882294	0.358943	0.41130996	0.37663543
40	0.69479346	0.07401251	0.044777654	0.6865134	0.42446053	0.3616768	0.41524303	0.38394716
41	0.69628024	0.07522358	0.044953432	0.68843246	0.42957658	0.36384118	0.41866058	0.39088702
42	0.69755536	0.07631912	0.04508545	0.6901221	0.43422288	0.36552414	0.42163363	0.3974346
43	0.69864786	0.07731949	0.04516929	0.69160026	0.43844056	0.3667991	0.42423016	0.4035761
44	0.6995833	0.07824425	0.045201994	0.69288623	0.44227707	0.36773026	0.4265102	0.40930444
45	0.7003895	0.0791116	0.04518205	0.69399977	0.44577944	0.3683764	0.4285243	0.41461945
46	0.70110095	0.079936855	0.04510923	0.69495976	0.4489882	0.36878866	0.4303159	0.4195273
47	0.7017386	0.08073102	0.04499097	0.69578433	0.4519366	0.36900905	0.43192285	0.42403904
48	0.70231664	0.081503056	0.04483872	0.6964897	0.45465365	0.36907315	0.43338	0.4281694
49	0.7028456	0.08226066	0.044668015	0.6970911	0.45716548	0.3690114	0.4347264	0.4319354
50	0.7033336	0.083010584	0.044491813	0.69760424	0.4594957	0.36884987	0.4359917	0.43535385
51	0.70379174	0.083757766	0.044319313	0.6980423	0.46166527	0.36861068	0.4371993	0.43844563
52	0.70422417	0.08450346	0.044157162	0.6984248	0.46369204	0.3683118	0.4383674	0.4412322
53	0.70463246	0.085247174	0.044011325	0.6987695	0.4655919	0.36796814	0.4395104	0.44373932
54	0.7050171	0.08598781	0.043886267	0.69908714	0.46737933	0.36759242	0.44063893	0.4460014
55	0.7053783	0.0867271	0.043784972	0.6993845	0.46907014	0.3671954	0.44175917	0.4480456
56	0.7057159	0.08746586	0.043709584	0.6996659	0.47068235	0.3667861	0.44287485	0.449894
57	0.7060299	0.088204466	0.04366173	0.69993424	0.4722315	0.3663719	0.44398898	0.45156705
58	0.70632017	0.08894329	0.04364245	0.7001916	0.4737313	0.36595893	0.44510335	0.45308235
59	0.70658684	0.089683264	0.043651216	0.7004387	0.47519317	0.36555213	0.4462216	0.45445442
60	0.7068306	0.09042686	0.043686673	0.70067585	0.4766268	0.3651558	0.44735098	0.4556951
61	0.7070607	0.09119239	0.04374717	0.70090306	0.47804052	0.36477447	0.44849604	0.45681405
62	0.7072857	0.09199192	0.043830972	0.7011205	0.47944143	0.36441165	0.4496594	0.4578192
63	0.7075093	0.09283237	0.04393641	0.70132816	0.480834	0.36406863	0.45084232	0.4587171
64	0.70773244	0.09371754	0.044061966	0.7015301	0.4822214	0.36374557	0.4520449	0.45951307
65	0.7079549	0.094651096	0.04420628	0.7017294	0.48360878	0.363442	0.45326635	0.46021122
66	0.70817584	0.09563626	0.044368178	0.70192856	0.48500293	0.3631568	0.4545052	0.4608148
67	0.70839417	0.0966752	0.04454658	0.70213014	0.48640877	0.36288795	0.4557598	0.46132654
68	0.708609	0.097769395	0.044740107	0.7023353	0.4878299	0.36263317	0.45702818	0.46174866
69	0.7088195	0.098919824	0.044947192	0.70254433	0.48926905	0.36238998	0.4583082	0.46208298
70	0.709025	0.10012719	0.045166194	0.7027567	0.4907283	0.3621559	0.45959753	0.46233103
71	0.70922506	0.10139199	0.045395542	0.7029718	0.4922095	0.3619284	0.46089765	0.46249402
72	0.70941925	0.10271463	0.045633774	0.7031887	0.49371427	0.36170495	0.46221057	0.46257278
73	0.7096071	0.10409543	0.04587958	0.7034066	0.4952436	0.36148304	0.46353665	0.46256793
74	0.7097883	0.10553449	0.04613181	0.7036245	0.49679816	0.36126032	0.46487522	0.46247986
75	0.70996225	0.10703181	0.046393443	0.70384187	0.49838728	0.36103454	0.46622482	0.46230882
76	0.7101287	0.10858736	0.046667773	0.70405793	0.5000169	0.36080194	0.4675976	0.462055
77	0.71028876	0.11020112	0.04695722	0.70427203	0.50169015	0.36055815	0.46900004	0.46171734
78	0.710446	0.111873	0.047263574	0.70448357	0.50340796	0.360299	0.47043484	0.46129435
79	0.7106022	0.11360276	0.047588166	0.7046921	0.50517005	0.3600204	0.4719021	0.4607843
80	0.7107618	0.1153901	0.047931965	0.7048974	0.5069753	0.3597186	0.47340044	0.4601852
81	0.71092725	0.117234334	0.048295688	0.70509887	0.5088218	0.35939664	0.47492725	0.45949686
82	0.71109974	0.11913549	0.048679844	0.70529634	0.51070684	0.35905984	0.47647893	0.45872757
83	0.71127915	0.1210947	0.049084786	0.7054895	0.5126271	0.3587162	0.4780501	0.4578827
84	0.7114649	0.12311253	0.049510743	0.7056782	0.5145788	0.3583706	0.4796345	0.45696566
85	0.7116561	0.12518911	0.04995784	0.7058623	0.51655805	0.3580264	0.48122555	0.4559782
86	0.71185184	0.12732427	0.050426137	0.7060416	0.5185607	0.35769272	0.48281673	0.45492116
87	0.7120513	0.12951756	0.05091562	0.7062161	0.52058107	0.35737455	0.48441467	0.45380786
88	0.71225345	0.13176832	0.051426247	0.7063856	0.52261245	0.35707396	0.48602825	0.4526558
89	0.7124578	0.13407569	0.05195792	0.7065501	0.52464813	0.35679108	0.48766068	0.45147842
90	0.7126635	0.13643865	0.052510526	0.7067096	0.5266819	0.35652488	0.4893117	0.45028612
91	0.71287	0.13885608	0.053083926	0.7068641	0.52870786	0.35627335	0.49097893	0.44908696
92	0.7130767	0.14132667	0.053677972	0.7070136	0.5307208	0.35603416	0.49265876	0.44788727
93	0.71328336	0.14384899	0.0542925	0.7071581	0.5327161	0.35580456	0.49434698	0.44669193
94	0.7134894	0.14642149	0.054927334	0.7072976	0.53468984	0.35558173	0.49603903	0.44550484
95	0.71369445	0.14904253	0.05558231	0.70743227	0.53663844	0.35536277	0.4977305	0.444329
96	0.71389824	0.15171033	0.056257263	0.7075621	0.5385591	0.35514483	0.49941695	0.44316673
97	0.7141005	0.15442306	0.05695202	0.70768714	0.5404491	0.35492516	0.5010943	0.44201994
98	0.71430093	0.15717869	0.057666413	0.70780754	0.5423064	0.35470113	0.5027586	0.44089
99	0.71449935	0.15997514	0.05840028	0.7079233	0.5441294	0.3544702	0.50440645	0.43977803
