Cycle	/p/|pl^g	/b/|pl^g	/p/|bl^S	/b/|bl^S	/p/|#l^g	/b/|#l^g	/p/|#l^S	/b/|#l^S
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0
2	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0
3	0.246542	0.00025	0.00025	0.245517	0.0	0.0	0.0	0.0
4	0.30043513	0.00048238566	0.0006102557	0.29912418	0.0	0.0	0.0	0.0
5	0.3446972	0.00074128853	0.0009901538	0.34296194	0.0	0.0	0.0	0.0
6	0.38079953	0.0009899233	0.0013526668	0.37881243	0.0	0.0	0.0	0.0
7	0.41029137	0.0012303175	0.0016837246	0.4081396	0.0	0.0	0.0	0.0
8	0.4343711	0.0014615462	0.0019814004	0.43214035	0.0	0.0	0.0	0.0
9	0.45403942	0.001682878	0.0022440136	0.45178825	0.0	0.0	0.0	0.0
10	0.47011274	0.0018935432	0.0024707455	0.46788704	0.1	0.1	0.1	0.1
11	0.48325935	0.0020930471	0.0026613637	0.48109496	0.18	0.18	0.18	0.18
12	0.4940283	0.0022812195	0.0028161346	0.4919488	0.246747	0.245722	0.246747	0.245722
13	0.5035034	0.0026201305	0.0030345756	0.50139576	0.3015461	0.29983053	0.3015461	0.29983053
14	0.51186854	0.0031361093	0.0034247271	0.50974274	0.27688763	0.27442178	0.27688763	0.27442178
15	0.51922345	0.0038002296	0.0039875666	0.5170611	0.25639856	0.2531	0.25639856	0.2531
16	0.5256877	0.004556865	0.004673267	0.52344525	0.23899144	0.2348283	0.23899144	0.2348283
17	0.53139013	0.005345547	0.0054198285	0.52900815	0.22429064	0.21923088	0.22429064	0.21923088
18	0.5364389	0.006117233	0.006179163	0.5338569	0.21194424	0.20596333	0.21194424	0.20596333
19	0.54092216	0.006846823	0.0069090696	0.5380978	0.20165125	0.1947196	0.20165125	0.1947196
20	0.54491055	0.0075121797	0.007586658	0.54182684	0.1931327	0.18521765	0.1931327	0.18521765
21	0.5484601	0.008095357	0.008197021	0.5451175	0.18613762	0.17720658	0.18613762	0.17720658
22	0.5516216	0.008588834	0.008727229	0.5480274	0.1804447	0.17046706	0.1804447	0.17046706
23	0.55493826	0.009218675	0.009274475	0.5510224	0.17673512	0.16561925	0.17673512	0.16561925
24	0.5584552	0.010088623	0.009929143	0.5542996	0.17481977	0.16251975	0.17481977	0.16251975
25	0.5620416	0.011123349	0.010660838	0.55775535	0.17436351	0.16092002	0.17436351	0.16092002
26	0.5655657	0.012215864	0.011422549	0.56125844	0.175033	0.16054858	0.175033	0.16054858
27	0.568959	0.013298241	0.012167449	0.5647011	0.17630012	0.16094604	0.17630012	0.16094604
28	0.5721642	0.01430452	0.012874786	0.5680079	0.1778734	0.16187823	0.1778734	0.16187823
29	0.5751504	0.01519472	0.013523171	0.57112217	0.17959392	0.16318747	0.17959392	0.16318747
30	0.5778984	0.015932847	0.014094064	0.5740088	0.1813632	0.1647569	0.1813632	0.1647569
31	0.580408	0.016511504	0.014572942	0.57665133	0.18310978	0.16648668	0.18310978	0.16648668
32	0.58268553	0.016931284	0.014949229	0.5790482	0.18478176	0.16829595	0.18478176	0.16829595
33	0.5848251	0.01720231	0.015217829	0.5813669	0.18651739	0.17013304	0.18634439	0.17045254
34	0.5868515	0.017344603	0.015381048	0.58365536	0.18833819	0.171925	0.18777823	0.17305245
35	0.5887414	0.017375678	0.015467357	0.58590496	0.19020532	0.17357816	0.18903968	0.17606752
36	0.5904558	0.017310983	0.015501452	0.58808136	0.19208284	0.17501387	0.19009143	0.17943037
37	0.59196573	0.017164303	0.015505891	0.5901463	0.19393209	0.17619173	0.19091725	0.18306418
38	0.59326315	0.016947983	0.015491555	0.59207714	0.19572368	0.17708662	0.19151075	0.18688151
39	0.5943547	0.016673055	0.015461834	0.593858	0.19743101	0.17769004	0.19187501	0.19081144
40	0.5952544	0.016349345	0.015415946	0.5954811	0.19904168	0.17801367	0.19202536	0.19478947
41	0.5959835	0.015985588	0.015351047	0.5969459	0.20054403	0.1780783	0.19197994	0.19875972
42	0.596562	0.015589504	0.015263504	0.5982566	0.20193166	0.17790873	0.19176057	0.2026809
43	0.597009	0.015167898	0.015149555	0.5994209	0.20320125	0.17753209	0.19138789	0.20651767
44	0.59734225	0.014726746	0.015008142	0.60044897	0.20435134	0.17697643	0.19088152	0.21024066
45	0.5975809	0.014271269	0.0148404725	0.60135245	0.20538229	0.1762697	0.19026025	0.21382682
46	0.5977399	0.013806005	0.014647825	0.6021452	0.2062959	0.17543876	0.18954207	0.21725903
47	0.59783304	0.013334887	0.014431414	0.6028398	0.20709465	0.17450783	0.18874405	0.22052544
48	0.5978725	0.012861307	0.014192471	0.6034473	0.20778129	0.17349781	0.18788396	0.22361875
49	0.59786904	0.0123881735	0.013932272	0.60397774	0.20835888	0.17242688	0.18697855	0.22653526
50	0.59783113	0.011917969	0.013652146	0.60444057	0.20883091	0.17131084	0.18604283	0.2292742
51	0.59776556	0.011452793	0.013353381	0.60484636	0.20920116	0.17016347	0.18509021	0.23183721
52	0.59767777	0.010994412	0.01303722	0.6052033	0.20947373	0.16899684	0.18413264	0.23422778
53	0.5975719	0.010544293	0.012704881	0.60551786	0.209653	0.16782147	0.18318067	0.23645082
54	0.59745145	0.010103642	0.012357564	0.6057955	0.20974614	0.1666465	0.18224366	0.23851234
55	0.5973193	0.009673437	0.01199645	0.60604084	0.2097672	0.16547948	0.18132935	0.24041845
56	0.59717774	0.009254456	0.011625127	0.60625774	0.20972794	0.16432585	0.18044421	0.24217537
57	0.59702885	0.008847301	0.011247052	0.6064496	0.20963837	0.16318943	0.17959355	0.24379611
58	0.59687436	0.008452424	0.010865213	0.60661936	0.20950702	0.16207294	0.17878114	0.24529278
59	0.59671575	0.008070143	0.010482174	0.6067697	0.20934114	0.1609783	0.17800952	0.24667577
60	0.5965543	0.007700663	0.010100129	0.60690296	0.20914704	0.15990679	0.17728028	0.2479541
61	0.5963912	0.0073440885	0.009720943	0.6070212	0.20893013	0.15885921	0.17659436	0.2491357
62	0.5962273	0.0070004403	0.009346191	0.60712624	0.20869508	0.15783605	0.17595218	0.25022766
63	0.59606355	0.006669666	0.008977194	0.6072197	0.20844598	0.15683746	0.17535377	0.25123638
64	0.59590065	0.006351664	0.0086150495	0.607303	0.2081863	0.1558634	0.17479886	0.25216764
65	0.59573907	0.0060465434	0.008260656	0.60737747	0.20791912	0.15491368	0.17428693	0.2530267
66	0.5955794	0.005754283	0.00791474	0.6074442	0.20764704	0.15398791	0.17381732	0.2538184
67	0.5954219	0.0054747593	0.007577877	0.60750425	0.20737237	0.15308562	0.17338918	0.2545472
68	0.5952671	0.005207764	0.0072505116	0.6075588	0.20709702	0.1522063	0.17300159	0.25521773
69	0.59511507	0.004953027	0.0069329715	0.6076095	0.20682272	0.15134929	0.1726535	0.25583506
70	0.59496605	0.004710227	0.0066254856	0.60765773	0.20655087	0.15051395	0.17234372	0.2564036
71	0.59482014	0.0044790474	0.0063281953	0.6077042	0.20628269	0.14969955	0.17207095	0.2569273
72	0.59467757	0.004259266	0.0060411696	0.6077495	0.20601921	0.14890537	0.17183387	0.25740975
73	0.5945382	0.004050578	0.0057644113	0.6077939	0.2057613	0.14813069	0.1716311	0.25785404
74	0.59440225	0.003852621	0.005497871	0.6078378	0.20550965	0.14737473	0.17146125	0.25826302
75	0.5942696	0.0036649937	0.005241451	0.60788107	0.20526485	0.14663675	0.17132294	0.25863925
76	0.5941402	0.0034872687	0.0049950164	0.607924	0.20502739	0.14591599	0.1712148	0.25898504
77	0.59401405	0.0033190046	0.0047583985	0.60796654	0.2047976	0.14521171	0.17113549	0.2593025
78	0.5938911	0.0031597544	0.004531403	0.60800874	0.20457575	0.1445232	0.17108364	0.25959355
79	0.59377116	0.0030090727	0.004313813	0.6080506	0.20436205	0.14384976	0.171058	0.2598599
80	0.5936542	0.0028665203	0.0041053947	0.6080922	0.20415662	0.14319068	0.17105727	0.26010314
81	0.5935401	0.0027316685	0.0039058996	0.60813344	0.20395955	0.1425453	0.17108023	0.26032475
82	0.59342873	0.0026041013	0.0037150697	0.6081743	0.20377083	0.14191295	0.17112571	0.26052606
83	0.59332	0.002483418	0.0035326385	0.60821486	0.20359045	0.14129305	0.17119256	0.2607083
84	0.5932138	0.0023692339	0.0033583352	0.608255	0.20341833	0.14068496	0.17127964	0.26087263
85	0.59310997	0.0022611823	0.0031918904	0.6082947	0.20325437	0.14008813	0.17138591	0.26102006
86	0.5930083	0.0021589128	0.0030330496	0.60833406	0.20309843	0.13950197	0.1715103	0.26115158
87	0.59290874	0.0020620937	0.002881553	0.608373	0.20295036	0.13892598	0.17165184	0.26126808
88	0.5928111	0.00197041	0.0027371375	0.6084114	0.20280999	0.13835967	0.17180957	0.26137036
89	0.5927153	0.001883564	0.0025995385	0.60844934	0.20267712	0.13780254	0.17198257	0.26145926
90	0.59262115	0.0018012746	0.0024684928	0.6084868	0.20255154	0.13725413	0.17216995	0.2615355
91	0.59252846	0.0017232767	0.0023437392	0.6085237	0.20243305	0.13671403	0.1723709	0.26159972
92	0.59243727	0.0016493204	0.00222502	0.6085602	0.20232141	0.1361818	0.17258455	0.26165256
93	0.59234726	0.0015791707	0.0021120824	0.60859615	0.20221639	0.13565706	0.17281015	0.2616946
94	0.5922584	0.0015126066	0.002004679	0.6086316	0.20211776	0.13513944	0.17304698	0.26172644
95	0.5921705	0.0014494203	0.0019025683	0.6086664	0.20202526	0.1346286	0.1732943	0.26174855
96	0.59208345	0.0013894166	0.0018055155	0.6087007	0.2019387	0.13412419	0.17355144	0.2617615
97	0.59199715	0.0013324122	0.0017132931	0.60873437	0.2018578	0.13362592	0.17381774	0.26176563
98	0.5919113	0.001278235	0.0016256805	0.6087675	0.20178236	0.13313349	0.17409259	0.26176146
