Cycle	/p/|pl^g	/b/|pl^g	/p/|bl^S	/b/|bl^S	/p/|#l^g	/b/|#l^g	/p/|#l^S	/b/|#l^S
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0
2	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0
3	0.24603361	0.0	0.0	0.2452136	0.0	0.0	0.0	0.0
4	0.29938984	0.0	0.0	0.29834023	0.0	0.0	0.0	0.0
5	0.34288573	0.0	0.0	0.3415639	0.0	0.0	0.0	0.0
6	0.3781924	0.0	0.0	0.37671024	0.0	0.0	0.0	0.0
7	0.406842	0.0	0.0	0.40528005	0.0	0.0	0.0	0.0
8	0.43006963	0.0	0.0	0.42848694	0.0	0.0	0.0	0.0
9	0.44888934	0.0	0.0	0.44732457	0.0	0.0	0.0	0.0
10	0.46413243	0.0	0.0	0.4626061	0.1	0.1	0.1	0.1
11	0.47647595	0.0	0.0	0.4749973	0.18	0.18	0.18	0.18
12	0.48647133	0.0	0.0	0.485041	0.2422616	0.23836659	0.2422616	0.23836659
13	0.49485266	0.0	0.0	0.4934362	0.28952464	0.28292856	0.28952464	0.28292856
14	0.502015	0.0	0.0	0.50057423	0.2582407	0.25093138	0.2582407	0.25093138
15	0.50813895	0.0	0.0	0.5065833	0.22984871	0.22192831	0.22984871	0.22192831
16	0.5133639	0.0	0.0	0.5116016	0.20432772	0.19597265	0.20432772	0.19597265
17	0.5178386	0.0	0.0	0.5157747	0.18143606	0.17281444	0.18143606	0.17281444
18	0.52168703	0.0	0.0	0.51924574	0.16094157	0.1521968	0.16094157	0.1521968
19	0.5250176	0.0	0.0	0.52213573	0.14262752	0.13387583	0.14262752	0.13387583
20	0.5279145	0.0	0.0	0.5245495	0.12629056	0.11762679	0.12629056	0.11762679
21	0.5304433	0.0	0.0	0.5265757	0.111741975	0.10324309	0.111741975	0.10324309
22	0.5326563	0.0	0.0	0.52828974	0.09880645	0.09053405	0.09880645	0.09053405
23	0.53482604	0.0	0.0	0.5299579	0.08724436	0.07923872	0.08724436	0.07923872
24	0.5370283	0.0	0.0	0.53170484	0.076896586	0.06919658	0.076896586	0.06919658
25	0.5391972	0.0	0.0	0.53349376	0.0676516	0.06029014	0.0676516	0.06029014
26	0.5412832	0.0	0.0	0.5352927	0.059416827	0.05241958	0.059416827	0.05241958
27	0.54326576	0.0	0.0	0.5370778	0.052129313	0.045521025	0.052129313	0.045521025
28	0.54513747	0.0	0.0	0.53884435	0.04569746	0.03950282	0.04569746	0.03950282
29	0.5468955	0.0	0.0	0.54059386	0.04002985	0.034263335	0.04002985	0.034263335
30	0.5485429	0.0	0.0	0.5423173	0.035040457	0.029708011	0.035040457	0.029708011
31	0.5500816	0.0	0.0	0.54400414	0.030649073	0.025750043	0.030649073	0.025750043
32	0.5515164	0.0	0.0	0.5456491	0.026783584	0.022311995	0.026783584	0.022311995
33	0.5528719	0.0	0.0	0.5472734	0.023379013	0.01931874	0.023374109	0.019328412
34	0.554162	0.0	0.0	0.5488732	0.020380897	0.016709954	0.020365123	0.016742043
35	0.55538476	0.0	0.0	0.55042976	0.017742326	0.014434468	0.017710019	0.014500597
36	0.5565354	0.0	0.0	0.551926	0.015423141	0.012450094	0.015370224	0.012558782
37	0.5576108	0.0	0.0	0.55334866	0.013387937	0.01072083	0.013312334	0.010877299
38	0.55860996	0.0	0.0	0.5546919	0.011605254	0.009215512	0.011506402	0.009421662
39	0.5595337	0.0	0.0	0.555954	0.010046624	0.00790706	0.009925321	0.008161605
40	0.5603844	0.0	0.0	0.5571345	0.00868621	0.0067717535	0.00854427	0.0070709935
41	0.5611656	0.0	0.0	0.5582349	0.007500871	0.005788608	0.007340847	0.00612716
42	0.56188154	0.0	0.0	0.55925757	0.006469845	0.004938977	0.0062947627	0.005310433
43	0.56254023	0.0	0.0	0.56020623	0.0055745174	0.0042062663	0.0053876447	0.004603738
44	0.5631482	0.0	0.0	0.5610852	0.0047982414	0.003575715	0.0046028905	0.0039922595
45	0.5637109	0.0	0.0	0.56189907	0.004126171	0.003034213	0.0039255447	0.0034631484
46	0.5642331	0.0	0.0	0.5626527	0.0035450868	0.0025701476	0.0033421696	0.0030052755
47	0.56471884	0.0	0.0	0.5633509	0.0030432814	0.002173258	0.0028407814	0.0026089991
48	0.56517184	0.0	0.0	0.56399846	0.0026104364	0.0018345006	0.002410731	0.0022659719
49	0.5655966	0.0	0.0	0.5645998	0.0022374792	0.0015459291	0.0020425913	0.0019689722
50	0.5659964	0.0	0.0	0.56516117	0.0019164508	0.0013005825	0.0017280453	0.001711755
51	0.5663738	0.0	0.0	0.56568754	0.0016403857	0.0010923803	0.0014597818	0.0014889226
52	0.56673074	0.0	0.0	0.5661827	0.0014032006	0.0009160263	0.0012313946	0.0012958115
53	0.5670686	0.0	0.0	0.56664944	0.001199593	0.0007669206	0.0010372882	0.0011283933
54	0.5673887	0.0	0.0	0.56709033	0.0010249573	0.0006410588	0.00087259	0.0009831896
55	0.56769204	0.0	0.0	0.5675072	0.0008752963	0.00053498783	0.0007330684	0.00085719663
56	0.56797993	0.0	0.0	0.56790185	0.0007471416	0.00044574327	0.0006150587	0.0007478212
57	0.5682546	0.0	0.0	0.56827575	0.0006374866	0.00037078216	0.0005153916	0.0006528202
58	0.5685177	0.0	0.0	0.56863016	0.00054372783	0.00030792574	0.0004313343	0.00057025405
59	0.56877005	0.0	0.0	0.5689663	0.0004636141	0.00025530986	0.00036054064	0.000498451
60	0.56901246	0.0	0.0	0.5692853	0.00039520118	0.00021134206	0.00030099967	0.00043596927
61	0.5692452	0.0	0.0	0.56958807	0.00033681223	0.00017466432	0.00025099074	0.00038156498
62	0.56946874	0.0	0.0	0.56987566	0.00028700303	0.00014412063	0.00020904114	0.00033416547
63	0.5696831	0.0	0.0	0.5701488	0.00024453131	0.000118728756	0.00017389432	0.0002928452
64	0.5698884	0.0	0.0	0.57040846	0.00020832988	9.765581e-05	0.00014448335	0.00025680393
65	0.5700849	0.0	0.0	0.5706553	0.00017748124	8.019705e-05	0.00011990295	0.00022534931
66	0.57027274	0.0	0.0	0.57089	0.00015119977	6.57572e-05	9.9385674e-05	0.00019788176
67	0.5704521	0.0	0.0	0.5711132	0.00012881354	5.383433e-05	8.2281615e-05	0.00017388182
68	0.5706231	0.0	0.0	0.57132566	0.0001097482	4.4006127e-05	6.8041045e-05	0.00015289921
69	0.5707851	0.0	0.0	0.57152784	9.351309e-05	3.5917958e-05	5.619956e-05	0.0001345434
70	0.570935	0.0	0.0	0.57172024	7.9689264e-05	2.927262e-05	4.6365356e-05	0.00011847559
71	0.5710707	0.0	0.0	0.5719046	6.791921e-05	2.3821542e-05	3.8208353e-05	0.0001044017
72	0.57119066	0.0	0.0	0.57208234	5.7897956e-05	1.9357234e-05	3.145087e-05	9.2066344e-05
73	0.5712942	0.0	0.0	0.5722544	4.9364877e-05	1.5706888e-05	2.5859617e-05	8.124768e-05
74	0.57138073	0.0	0.0	0.57242143	4.2098192e-05	1.2726787e-05	2.1238913e-05	7.175291e-05
75	0.57145023	0.0	0.0	0.57258373	3.5909212e-05	1.0297639e-05	1.742484e-05	6.341441e-05
76	0.5715027	0.0	0.0	0.57274145	3.063713e-05	8.320634e-06	1.42802955e-05	5.608636e-05
77	0.5715383	0.0	0.0	0.5728946	2.6145013e-05	6.7140777e-06	1.169076e-05	4.9641872e-05
78	0.57155764	0.0	0.0	0.5730431	2.2316359e-05	5.4105417e-06	9.560696e-06	4.397049e-05
79	0.5715609	0.0	0.0	0.5731871	1.9052146e-05	4.354468e-06	7.8105495e-06	3.8975988e-05
80	0.5715488	0.0	0.0	0.5733264	1.6268383e-05	3.5001465e-06	6.3741695e-06	3.4574434e-05
81	0.57152176	0.0	0.0	0.57346106	1.389376e-05	2.810037e-06	5.1966235e-06	3.069237e-05
82	0.57148033	0.0	0.0	0.573591	1.1867689e-05	2.2533623e-06	4.2323395e-06	2.7265818e-05
83	0.5714252	0.0	0.0	0.5737162	1.0138652e-05	1.8049384e-06	3.4435593e-06	2.4239016e-05
84	0.5713569	0.0	0.0	0.57383674	8.662823e-06	1.4441936e-06	2.7990382e-06	2.1563312e-05
85	0.5712761	0.0	0.0	0.57395256	7.4028985e-06	1.1543557e-06	2.2729548e-06	1.9196217e-05
86	0.5711834	0.0	0.0	0.5740638	6.327113e-06	9.2177396e-07	1.8439969e-06	1.7100601e-05
87	0.5710793	0.0	0.0	0.5741705	5.408408e-06	7.353583e-07	1.4945952e-06	1.524398e-05
88	0.57096446	0.0	0.0	0.57427275	4.623726e-06	5.8611425e-07	1.2102852e-06	1.359792e-05
89	0.5708394	0.0	0.0	0.5743706	3.9534166e-06	4.6675905e-07	9.791727e-07	1.2137511e-05
90	0.5707047	0.0	0.0	0.5744643	3.380726e-06	3.7140558e-07	7.914889e-07	1.0840907e-05
91	0.5705608	0.0	0.0	0.5745539	2.8913682e-06	2.953023e-07	6.392208e-07	9.688941e-06
92	0.57040834	0.0	0.0	0.57463944	2.4731594e-06	2.3461992e-07	5.1580304e-07	8.664781e-06
93	0.5702477	0.0	0.0	0.57472116	2.1157061e-06	1.8627685e-07	4.1586284e-07	7.753634e-06
94	0.5700795	0.0	0.0	0.5747991	1.8101409e-06	1.4779661e-07	3.3500953e-07	6.942413e-06
95	0.5699041	0.0	0.0	0.57487345	1.5488969e-06	1.1719168e-07	2.696579e-07	6.2196177e-06
96	0.56972194	0.0	0.0	0.5749443	1.3255159e-06	9.286886e-08	2.1688328e-07	5.5751493e-06
97	0.5695335	0.0	0.0	0.57501185	1.1344854e-06	7.355264e-08	1.7430233e-07	5.0001304e-06
98	0.5693393	0.0	0.0	0.5750762	9.710994e-07	5.8222966e-08	1.3997548e-07	4.4867425e-06
