Cycle	/p/|pl^g	/b/|pl^g	/p/|bl^S	/b/|bl^S	/p/|#l^g	/b/|#l^g	/p/|#l^S	/b/|#l^S
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0
2	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0
3	0.251626	0.00075000006	0.00075000006	0.24855101	0.0	0.0	0.0	0.0
4	0.3108406	0.0014467707	0.0018301891	0.3069399	0.0	0.0	0.0	0.0
5	0.36267522	0.0023945658	0.0030897143	0.35683358	0.0	0.0	0.0	0.0
6	0.40639868	0.0033378543	0.004427814	0.39954054	0.0	0.0	0.0	0.0
7	0.4441722	0.004367785	0.0058015836	0.4361773	0.0	0.0	0.0	0.0
8	0.47638124	0.005428161	0.0071897563	0.46768335	0.0	0.0	0.0	0.0
9	0.5041044	0.0065405658	0.008586643	0.49486846	0.0	0.0	0.0	0.0
10	0.5279284	0.0076865656	0.009989911	0.5184262	0.1	0.1	0.1	0.1
11	0.5485279	0.008867161	0.011399379	0.53894496	0.18	0.18	0.18	0.18
12	0.5664068	0.010073245	0.012817345	0.55692655	0.252241	0.24916601	0.252241	0.24916601
13	0.58410144	0.0122562945	0.015022481	0.5744234	0.31414753	0.30904704	0.31414753	0.30904704
14	0.5999656	0.015124814	0.018027881	0.59095633	0.29988647	0.2924377	0.29988647	0.2924377
15	0.61467946	0.018826174	0.021722408	0.6062842	0.29279405	0.28268495	0.29279405	0.28268495
16	0.6279954	0.023169272	0.025902908	0.62030816	0.29033652	0.27735823	0.29033652	0.27735823
17	0.6401317	0.028115684	0.030417146	0.633076	0.29233742	0.27609995	0.29233742	0.27609995
18	0.6512165	0.033594158	0.035146568	0.64471185	0.298206	0.27833322	0.298206	0.27833322
19	0.6613811	0.039547775	0.039992027	0.65534186	0.30740038	0.28352034	0.30740038	0.28352034
20	0.6707445	0.04592783	0.044863075	0.6650666	0.31940678	0.2911366	0.31940678	0.2911366
21	0.67945004	0.05271512	0.049703054	0.6739758	0.33371505	0.30068806	0.33371505	0.30068806
22	0.68761575	0.059881438	0.05448782	0.6821476	0.34984046	0.31172472	0.34984046	0.31172472
23	0.6965097	0.06810536	0.06038481	0.69082975	0.36955646	0.3259024	0.36955646	0.3259024
24	0.70561445	0.07710143	0.06691189	0.6993742	0.39171356	0.3425385	0.39171356	0.3425385
25	0.7145369	0.08661105	0.07381957	0.70749575	0.41518468	0.3607754	0.41518468	0.3607754
26	0.7229959	0.09642373	0.08087196	0.7149962	0.4390467	0.37977755	0.4390467	0.37977755
27	0.73082614	0.10638596	0.087924816	0.72180116	0.46201992	0.39833447	0.46201992	0.39833447
28	0.737965	0.11638673	0.09488399	0.72789717	0.48377156	0.41610342	0.48377156	0.41610342
29	0.7444012	0.12633927	0.101725675	0.7332995	0.5040974	0.43284607	0.5040974	0.43284607
30	0.75017595	0.13621503	0.10846226	0.7380491	0.5228882	0.44839725	0.5228882	0.44839725
31	0.7553493	0.14601615	0.115105756	0.74220145	0.540122	0.46272838	0.540122	0.46272838
32	0.7599858	0.15577845	0.1216782	0.74582124	0.55584687	0.47590238	0.55584687	0.47590238
33	0.7642721	0.16554128	0.12824361	0.74922055	0.570427	0.48797852	0.5702623	0.48854935
34	0.7682682	0.17532656	0.13479587	0.7524127	0.58401495	0.49893388	0.5833208	0.500763
35	0.77191734	0.18510762	0.14135087	0.75534886	0.5965949	0.5087705	0.59502214	0.512509
36	0.7751756	0.19485988	0.14795999	0.7579863	0.60814893	0.51749736	0.6054596	0.5236962
37	0.7780498	0.20457122	0.15464626	0.76031196	0.61869013	0.52515477	0.6147371	0.5342583
38	0.78058344	0.21423748	0.16143468	0.7623512	0.62825805	0.5318374	0.6229808	0.54416776
39	0.7828108	0.22385696	0.16835067	0.7641338	0.6369523	0.53766686	0.6303119	0.5533968
40	0.78476393	0.23342869	0.17540945	0.7656865	0.64485604	0.54275227	0.63685215	0.56193423
41	0.7864906	0.2429516	0.18265882	0.7670394	0.6520396	0.5471845	0.64270973	0.56983924
42	0.78802544	0.25241995	0.19014463	0.7682158	0.65857464	0.5510581	0.6479811	0.57717425
43	0.7893871	0.26182687	0.19790459	0.76923215	0.6645534	0.5545497	0.65272987	0.58397764
44	0.79059756	0.27116957	0.20596717	0.77010715	0.67003137	0.5577678	0.65700656	0.5902815
45	0.79167557	0.2804418	0.21435076	0.7708632	0.67504835	0.560784	0.6608711	0.5961169
46	0.79263353	0.28963485	0.22306548	0.7715138	0.6796383	0.5636468	0.6643923	0.6015092
47	0.79347926	0.29873723	0.23211776	0.7720686	0.68383205	0.5663895	0.6676125	0.60647863
48	0.79421985	0.30773696	0.2415104	0.77253556	0.68765736	0.5690342	0.6705612	0.61104524
49	0.79486215	0.3166225	0.25123996	0.7729294	0.6911354	0.5715924	0.6732604	0.6152302
50	0.7954211	0.325383	0.26131493	0.7732589	0.6942854	0.57407004	0.6757279	0.6190553
51	0.7959077	0.33400673	0.27175817	0.77353597	0.69712615	0.5764704	0.67798775	0.62255317
52	0.79633427	0.34248197	0.2825682	0.7737675	0.6996755	0.5787944	0.6800795	0.6257794
53	0.7967135	0.35079628	0.2937318	0.77395666	0.701951	0.5810418	0.68202007	0.6287706
54	0.7970499	0.3589362	0.3052337	0.7741058	0.70398575	0.58321166	0.6838243	0.6315537
55	0.79734576	0.36688972	0.31705406	0.7742158	0.7058085	0.58530796	0.68551457	0.6341494
56	0.79760313	0.374647	0.32916498	0.77428746	0.70746344	0.5873625	0.68710506	0.63657284
57	0.7978331	0.38220036	0.3415317	0.7743213	0.70897937	0.58938944	0.6886029	0.63883626
58	0.7980406	0.38954195	0.35411504	0.77431786	0.7103709	0.59139264	0.69001245	0.6409507
59	0.79822826	0.39666486	0.36687252	0.7742779	0.711655	0.5933716	0.69133663	0.64292634
60	0.79840183	0.4035637	0.37975898	0.77420235	0.7128464	0.59532255	0.6925781	0.6447729
61	0.79856306	0.41023338	0.39272732	0.77409226	0.71395236	0.59724015	0.6937397	0.6464995
62	0.7987118	0.416669	0.40572718	0.773955	0.71497715	0.59911925	0.69482434	0.64811504
63	0.79884756	0.42286718	0.41870624	0.77379376	0.7159236	0.6009555	0.69583493	0.6496276
64	0.79897016	0.4288261	0.4316111	0.7736096	0.71679413	0.6027456	0.6967747	0.6510451
65	0.79907966	0.43454552	0.44438696	0.7734026	0.7175911	0.604487	0.6976471	0.6523746
66	0.79917634	0.4400267	0.45698145	0.7731724	0.71831656	0.60617805	0.6984553	0.65362304
67	0.7992608	0.4452721	0.46934175	0.77291787	0.7189726	0.6078176	0.6992028	0.6547966
68	0.79933363	0.45028514	0.48141426	0.77263975	0.7195789	0.6094053	0.6998929	0.65590113
69	0.79939526	0.45507014	0.4931496	0.77234185	0.7201458	0.6109375	0.70052886	0.65694207
70	0.79944825	0.45963207	0.50450444	0.77203286	0.7206788	0.61241007	0.7011139	0.6579244
71	0.79949915	0.46397611	0.515441	0.7717161	0.72118115	0.61381924	0.70165104	0.65885276
72	0.79955006	0.46810704	0.52593935	0.7713927	0.721655	0.6151623	0.70214325	0.65973127
73	0.799601	0.47202975	0.535993	0.7710623	0.72210205	0.6164373	0.7025932	0.66056395
74	0.7996516	0.47574952	0.54559404	0.7707243	0.7225236	0.6176431	0.70300454	0.6613544
75	0.7997013	0.4792719	0.55473655	0.770378	0.722921	0.6187793	0.7033812	0.662106
76	0.79974914	0.48260266	0.56342846	0.770023	0.7232951	0.6198455	0.70373183	0.66282153
77	0.7997946	0.4857479	0.5716754	0.7696587	0.7236466	0.6208484	0.70407134	0.6635028
78	0.7998371	0.48871374	0.5794915	0.76928455	0.72397596	0.62179744	0.7044066	0.6641495
79	0.7998763	0.49150628	0.5868961	0.7688998	0.7242837	0.62269914	0.70474076	0.6647609
80	0.7999244	0.49413148	0.59391594	0.7685034	0.72457004	0.623558	0.70507485	0.6653362
81	0.7999842	0.49659076	0.60056937	0.7681037	0.72483563	0.6243773	0.70540917	0.6658752
82	0.8000554	0.4988839	0.60687035	0.7677058	0.7250811	0.6251595	0.705749	0.666378
83	0.80013597	0.50101024	0.61284304	0.76731193	0.7253072	0.625907	0.706097	0.66684455
84	0.8002242	0.50296926	0.6185044	0.7669232	0.7255149	0.62662244	0.70645416	0.6672746
85	0.800318	0.50476074	0.62386715	0.7665403	0.7257049	0.6273079	0.70682	0.66766834
86	0.80041564	0.5063844	0.62894106	0.76616704	0.7258782	0.6279649	0.7071941	0.668026
87	0.8005154	0.5078402	0.6337352	0.7658049	0.72603565	0.6285949	0.70757526	0.6683482
88	0.80061567	0.5091283	0.63825846	0.7654542	0.7261782	0.629199	0.70796263	0.6686357
89	0.80071485	0.51024884	0.6425202	0.76511496	0.7263068	0.6297783	0.7083553	0.66888946
90	0.80081177	0.511202	0.64653033	0.76478684	0.72642225	0.6303338	0.7087524	0.6691103
91	0.80090487	0.5119879	0.6502993	0.7644694	0.7265254	0.6308663	0.7091532	0.66929924
92	0.8009929	0.51260656	0.65384823	0.76416224	0.7266172	0.6313768	0.7095568	0.66945726
93	0.80107456	0.51305753	0.6571941	0.7638649	0.7266983	0.63186604	0.7099629	0.6695854
94	0.8011484	0.5133402	0.66035104	0.763577	0.72676945	0.63233495	0.7103709	0.66968465
95	0.8012159	0.51346064	0.66333115	0.76329803	0.7268315	0.6327843	0.7107802	0.6697559
96	0.80129474	0.5134666	0.666145	0.76302767	0.726885	0.6332149	0.71119046	0.6698
97	0.80139005	0.5133898	0.6688024	0.7627655	0.7269307	0.63362783	0.7116014	0.6698178
98	0.8015015	0.51325196	0.6713124	0.7625113	0.726969	0.6340259	0.7120125	0.66981006
99	0.8016274	0.51306784	0.67368346	0.76226485	0.7270007	0.6344107	0.7124236	0.66977763
