Cycle	/p/|pl^g	/b/|pl^g	/p/|bl^S	/b/|bl^S	/p/|#l^g	/b/|#l^g	/p/|#l^S	/b/|#l^S
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0
2	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0
3	0.2495924	0.0	0.0	0.2473374	0.0	0.0	0.0	0.0
4	0.3066888	0.0	0.0	0.30381885	0.0	0.0	0.0	0.0
5	0.35472268	0.0	0.0	0.35101986	0.0	0.0	0.0	0.0
6	0.39454743	0.0	0.0	0.39036283	0.0	0.0	0.0	0.0
7	0.42753085	0.0	0.0	0.423092	0.0	0.0	0.0	0.0
8	0.4547576	0.0	0.0	0.4502362	0.0	0.0	0.0	0.0
9	0.47716308	0.0	0.0	0.4726808	0.0	0.0	0.0	0.0
10	0.4955669	0.0	0.0	0.4911897	0.1	0.1	0.1	0.1
11	0.5106586	0.0	0.0	0.5064235	0.18	0.18	0.18	0.18
12	0.5230209	0.0	0.0	0.5189393	0.2482066	0.2445166	0.2482066	0.2445166
13	0.53411424	0.0	0.0	0.5300601	0.3041447	0.29797053	0.3041447	0.29797053
14	0.5443766	0.0	0.0	0.5402119	0.28081638	0.2718979	0.28081638	0.2718979
15	0.55369526	0.0	0.0	0.5493083	0.26189688	0.24990502	0.26189688	0.24990502
16	0.5620986	0.0	0.0	0.55736995	0.24599434	0.23082812	0.24599434	0.23082812
17	0.569658	0.0	0.0	0.56447846	0.23264176	0.21421875	0.23264176	0.21421875
18	0.5764711	0.0	0.0	0.57074356	0.22144195	0.19970672	0.22144195	0.19970672
19	0.58261156	0.0	0.0	0.5762743	0.21205163	0.1869485	0.21205163	0.1869485
20	0.58814484	0.0	0.0	0.5811838	0.20422317	0.17565854	0.20422317	0.17565854
21	0.59311897	0.0	0.0	0.5855622	0.1977354	0.16559353	0.1977354	0.16559353
22	0.5975757	0.0	0.0	0.58948475	0.19241114	0.15656208	0.19241114	0.15656208
23	0.60238606	0.0	0.0	0.59375536	0.18889967	0.14911748	0.18889967	0.14911748
24	0.60762906	0.0	0.0	0.5986858	0.1871207	0.14313217	0.1871207	0.14313217
25	0.61305314	0.0	0.0	0.6040683	0.18673897	0.13837962	0.18673897	0.13837962
26	0.61845434	0.0	0.0	0.6096345	0.18736248	0.13466434	0.18736248	0.13466434
27	0.62365997	0.0	0.0	0.6151578	0.18835746	0.13156092	0.18835746	0.13156092
28	0.6285503	0.0	0.0	0.6205056	0.18938915	0.12897277	0.18938915	0.12897277
29	0.63306355	0.0	0.0	0.62557304	0.19030416	0.12677911	0.19030416	0.12677911
30	0.6371761	0.0	0.0	0.63029265	0.19101551	0.12487629	0.19101551	0.12487629
31	0.6408853	0.0	0.0	0.63462913	0.19151816	0.12318584	0.19151816	0.12318584
32	0.6442101	0.0	0.0	0.63858795	0.191809	0.121662036	0.191809	0.121662036
33	0.64727926	0.0	0.0	0.64237154	0.19209163	0.12008541	0.19163755	0.120734505
34	0.6501516	0.0	0.0	0.6460396	0.19237636	0.118189484	0.19084188	0.12063107
35	0.6528244	0.0	0.0	0.6495912	0.1926087	0.1157482	0.1893085	0.12141697
36	0.65527713	0.0	0.0	0.6530098	0.19274274	0.11261895	0.187003	0.12308611
37	0.6574833	0.0	0.0	0.6562682	0.19272746	0.10873318	0.18389729	0.12563466
38	0.6594306	0.0	0.0	0.6593406	0.1925366	0.10404402	0.17997918	0.12902848
39	0.66111916	0.0	0.0	0.6622108	0.19217697	0.09854697	0.17526808	0.13321224
40	0.66255796	0.0	0.0	0.6648661	0.19170202	0.092242755	0.1697914	0.13812615
41	0.6637667	0.0	0.0	0.6673018	0.19116323	0.08515347	0.16360527	0.14369279
42	0.66476774	0.0	0.0	0.6695208	0.19060719	0.0773126	0.15676811	0.14983538
43	0.6655903	0.0	0.0	0.6715362	0.19007584	0.06951221	0.14932755	0.1564864
44	0.6662574	0.0	0.0	0.67336565	0.18959168	0.06238387	0.14132857	0.16358224
45	0.6667883	0.0	0.0	0.6750243	0.18915436	0.05588237	0.1328186	0.17106143
46	0.6671997	0.0	0.0	0.67652535	0.18876033	0.04996507	0.123839535	0.1788674
47	0.6675049	0.0	0.0	0.6778815	0.18840498	0.04459127	0.114429116	0.18694748
48	0.66771483	0.0	0.0	0.67910475	0.18808281	0.039722018	0.104621075	0.19525298
49	0.66783965	0.0	0.0	0.68020684	0.18778777	0.035319995	0.09444541	0.20373915
50	0.6678887	0.0	0.0	0.6811986	0.18751335	0.031349476	0.08488905	0.21236497
51	0.66787064	0.0	0.0	0.68209004	0.18725283	0.027776346	0.07617365	0.22109365
52	0.6677935	0.0	0.0	0.68288994	0.18699934	0.024568114	0.06824116	0.22988623
53	0.6676645	0.0	0.0	0.6836066	0.18674606	0.02169396	0.061034907	0.23869602
54	0.6674905	0.0	0.0	0.68424785	0.18648627	0.019124746	0.054500923	0.24747884
55	0.66727746	0.0	0.0	0.684821	0.18621345	0.01683306	0.048587967	0.25619453
56	0.6670308	0.0	0.0	0.68533695	0.18592125	0.014793208	0.04324743	0.26480722
57	0.6667557	0.0	0.0	0.6858034	0.18560463	0.01298121	0.038433306	0.27328527
58	0.66645646	0.0	0.0	0.6862268	0.18527892	0.011374588	0.034102134	0.2816012
59	0.66613716	0.0	0.0	0.6866117	0.1849568	0.0099526495	0.030212967	0.28973156
60	0.66580147	0.0	0.0	0.6869623	0.18464923	0.008696396	0.026727352	0.29765671
61	0.66545254	0.0	0.0	0.68728197	0.18436468	0.007588447	0.023609223	0.3053591
62	0.66509324	0.0	0.0	0.68757355	0.18410957	0.0066129514	0.020824915	0.3128239
63	0.664726	0.0	0.0	0.6878397	0.18388866	0.0057554916	0.01834315	0.32003984
64	0.66435367	0.0	0.0	0.68808264	0.18370531	0.0050029946	0.016134948	0.3269989
65	0.66397923	0.0	0.0	0.68830454	0.18356176	0.0043436415	0.014173545	0.33369583
66	0.66360515	0.0	0.0	0.68850714	0.18345931	0.0037667765	0.0124343	0.34012786
67	0.6632332	0.0	0.0	0.6886922	0.18339856	0.0032628195	0.010894594	0.3462945
68	0.6628647	0.0	0.0	0.6888614	0.18337949	0.0028231805	0.009533709	0.35219866
69	0.6625007	0.0	0.0	0.6890161	0.18340166	0.0024401774	0.0083327135	0.35784817
70	0.662142	0.0	0.0	0.6891576	0.18346423	0.002106957	0.0072744065	0.36325073
71	0.6617893	0.0	0.0	0.68928707	0.18356611	0.00181742	0.006343197	0.36841395
72	0.6614437	0.0	0.0	0.6894056	0.183706	0.0015661522	0.0055249888	0.3733455
73	0.6611062	0.0	0.0	0.6895142	0.18388249	0.0013483565	0.004807067	0.37805316
74	0.6607776	0.0	0.0	0.68961376	0.18409401	0.0011597924	0.0041779913	0.38254488
75	0.6604582	0.0	0.0	0.68970513	0.18433899	0.0009967193	0.00362749	0.38682854
76	0.660148	0.0	0.0	0.68978906	0.18461578	0.0008558434	0.0031463637	0.39091218
77	0.65984714	0.0	0.0	0.68986607	0.18492272	0.00073427026	0.0027263903	0.39480382
78	0.6595555	0.0	0.0	0.689937	0.1852582	0.00062946085	0.0023602378	0.39851144
79	0.6592729	0.0	0.0	0.69000226	0.1856206	0.00053919165	0.0020413809	0.40204298
80	0.6589992	0.0	0.0	0.69006234	0.18600836	0.00046151876	0.0017640246	0.40540624
81	0.6587342	0.0	0.0	0.69011784	0.18641996	0.00039474538	0.0015230315	0.4086089
82	0.6584776	0.0	0.0	0.69016904	0.18685395	0.00033739264	0.0013138566	0.41165853
83	0.65822923	0.0	0.0	0.69021636	0.18730886	0.0002881734	0.0011324855	0.41456237
84	0.6579888	0.0	0.0	0.6902602	0.18778338	0.00024596913	0.0009753789	0.41732752
85	0.65775603	0.0	0.0	0.6903007	0.1882762	0.00020980893	0.00083942205	0.41996095
86	0.6575307	0.0	0.0	0.6903383	0.18878607	0.00017885122	0.0007218777	0.4224692
87	0.65731263	0.0	0.0	0.6903732	0.18931183	0.00015236737	0.00062034396	0.42485863
88	0.6571015	0.0	0.0	0.6904056	0.18985173	0.0001297275	0.00053271704	0.4271354
89	0.6568971	0.0	0.0	0.69043577	0.1904037	0.000110387606	0.00045715622	0.42930537
90	0.65669924	0.0	0.0	0.69046384	0.19096597	9.387812e-05	0.00039205354	0.43137413
91	0.6565076	0.0	0.0	0.69049	0.19153708	7.979425e-05	0.00033600614	0.433347
92	0.656322	0.0	0.0	0.6905144	0.19211581	6.778736e-05	0.00028779168	0.435229
93	0.65614223	0.0	0.0	0.6905371	0.19269986	5.7557732e-05	0.00024634646	0.43702507
94	0.65596807	0.0	0.0	0.6905583	0.1932874	4.884766e-05	0.00021074586	0.43873978
95	0.65579927	0.0	0.0	0.69057816	0.19387701	4.1435826e-05	0.00018018708	0.44037747
96	0.6556356	0.0	0.0	0.6905967	0.19446757	3.513233e-05	0.00015397396	0.44194224
97	0.6554769	0.0	0.0	0.6906141	0.1950583	2.9774388e-05	0.0001315033	0.44343805
98	0.65532297	0.0	0.0	0.6906304	0.19564854	2.5222584e-05	0.0001122531	0.4448685
99	0.6551736	0.0	0.0	0.6906456	0.19623692	2.1357655e-05	9.577204e-05	0.44623724
