Location	Noise	Cycle	Activation
0	0.4	85	0.32829446
0	0.4	86	0.32501152
0	0.4	87	0.3217614
0	0.4	88	0.3185438
0	0.4	89	0.31535837
0	0.4	90	0.31220478
0	0.4	91	0.30908275
0	0.4	92	0.30599192
0	0.4	93	0.302932
0	0.4	94	0.29990268
0	0.4	95	0.29690364
0	0.4	96	0.2939346
0	0.4	97	0.29099527
0	0.4	98	0.2880853
0	0.4	99	0.28520447
0	0.5	0	0.0
0	0.5	1	0.0
0	0.5	2	0.0
0	0.5	3	0.0
0	0.5	4	0.1
0	0.5	5	0.18900001
0	0.5	6	0.26821
0	0.5	7	0.3387069
0	0.5	8	0.40144914
0	0.5	9	0.45728973
0	0.5	10	0.50698787
0	0.5	11	0.5512192
0	0.5	12	0.5905851
0	0.5	13	0.6256208
0	0.5	14	0.65680254
0	0.5	15	0.6845543
0	0.5	16	0.7092533
0	0.5	17	0.73123544
0	0.5	18	0.7239231
0	0.5	19	0.71668386
0	0.5	20	0.70951706
0	0.5	21	0.7024219
0	0.5	22	0.6953977
0	0.5	23	0.6884437
0	0.5	24	0.68155926
0	0.5	25	0.67474365
0	0.5	26	0.6679962
0	0.5	27	0.6613163
0	0.5	28	0.65470314
0	0.5	29	0.6481561
0	0.5	30	0.6416746
0	0.5	31	0.63525784
0	0.5	32	0.6289053
0	0.5	33	0.62261623
0	0.5	34	0.61639005
0	0.5	35	0.61022615
0	0.5	36	0.6041239
0	0.5	37	0.59808266
0	0.5	38	0.5921018
0	0.5	39	0.5861808
0	0.5	40	0.580319
0	0.5	41	0.5745158
0	0.5	42	0.56877065
0	0.5	43	0.56308293
0	0.5	44	0.5574521
0	0.5	45	0.55187756
0	0.5	46	0.54635876
0	0.5	47	0.54089516
0	0.5	48	0.5354862
0	0.5	49	0.53013134
0	0.5	50	0.52483004
0	0.5	51	0.51958174
0	0.5	52	0.51438594
0	0.5	53	0.50924206
0	0.5	54	0.5041496
0	0.5	55	0.49910814
0	0.5	56	0.49411705
0	0.5	57	0.4891759
0	0.5	58	0.48428413
0	0.5	59	0.4794413
0	0.5	60	0.47464687
0	0.5	61	0.4699004
0	0.5	62	0.4652014
0	0.5	63	0.46054938
0	0.5	64	0.45594388
0	0.5	65	0.45138445
0	0.5	66	0.44687063
0	0.5	67	0.44240192
0	0.5	68	0.4379779
0	0.5	69	0.43359813
0	0.5	70	0.42926216
0	0.5	71	0.42496955
0	0.5	72	0.42071986
0	0.5	73	0.41651267
0	0.5	74	0.41234756
0	0.5	75	0.40822408
0	0.5	76	0.40414184
0	0.5	77	0.40010044
0	0.5	78	0.39609945
0	0.5	79	0.39213845
0	0.5	80	0.38821706
0	0.5	81	0.3843349
0	0.5	82	0.38049155
0	0.5	83	0.37668663
0	0.5	84	0.37291977
0	0.5	85	0.36919057
0	0.5	86	0.36549866
0	0.5	87	0.36184368
0	0.5	88	0.35822526
0	0.5	89	0.35464302
0	0.5	90	0.3510966
0	0.5	91	0.34758565
0	0.5	92	0.3441098
0	0.5	93	0.3406687
0	0.5	94	0.33726203
0	0.5	95	0.33388942
0	0.5	96	0.33055052
0	0.5	97	0.32724503
0	0.5	98	0.32397258
0	0.5	99	0.32073286
0	0.6	0	0.0
0	0.6	1	0.0
0	0.6	2	0.0
0	0.6	3	0.1
0	0.6	4	0.18900001
0	0.6	5	0.26821
0	0.6	6	0.3387069
0	0.6	7	0.40144914
0	0.6	8	0.45728973
0	0.6	9	0.50698787
0	0.6	10	0.5512192
0	0.6	11	0.5905851
0	0.6	12	0.6256208
0	0.6	13	0.65680254
0	0.6	14	0.6845543
0	0.6	15	0.7092533
0	0.6	16	0.73123544
0	0.6	17	0.75079954
0	0.6	18	0.74329156
0	0.6	19	0.7358586
0	0.6	20	0.72850007
0	0.6	21	0.72121507
0	0.6	22	0.7140029
0	0.6	23	0.70686287
0	0.6	24	0.69979423
0	0.6	25	0.6927963
0	0.6	26	0.6858683
0	0.6	27	0.6790096
0	0.6	28	0.6722195
0	0.6	29	0.6654973
0	0.6	30	0.6588423
0	0.6	31	0.6522539
0	0.6	32	0.6457314
0	0.6	33	0.63927406
0	0.6	34	0.63288134
0	0.6	35	0.6265525
0	0.6	36	0.620287
0	0.6	37	0.6140841
0	0.6	38	0.6079433
0	0.6	39	0.60186386
0	0.6	40	0.5958452
0	0.6	41	0.5898868
0	0.6	42	0.58398795
0	0.6	43	0.57814807
0	0.6	44	0.5723666
0	0.6	45	0.56664294
0	0.6	46	0.5609765
0	0.6	47	0.55536675
0	0.6	48	0.5498131
0	0.6	49	0.544315
0	0.6	50	0.5388718
0	0.6	51	0.5334831
0	0.6	52	0.52814823
0	0.6	53	0.5228668
0	0.6	54	0.51763815
0	0.6	55	0.5124618
0	0.6	56	0.50733715
0	0.6	57	0.5022638
0	0.6	58	0.49724114
0	0.6	59	0.49226874
0	0.6	60	0.48734605
0	0.6	61	0.4824726
0	0.6	62	0.47764787
0	0.6	63	0.4728714
0	0.6	64	0.4681427
0	0.6	65	0.46346128
0	0.6	66	0.45882666
0	0.6	67	0.45423838
0	0.6	68	0.449696
0	0.6	69	0.44519904
0	0.6	70	0.44074705
0	0.6	71	0.4363396
0	0.6	72	0.4319762
0	0.6	73	0.42765644
0	0.6	74	0.42337987
0	0.6	75	0.41914606
0	0.6	76	0.4149546
0	0.6	77	0.41080505
0	0.6	78	0.406697
0	0.6	79	0.40263003
0	0.6	80	0.39860374
0	0.6	81	0.3946177
0	0.6	82	0.39067152
0	0.6	83	0.38676482
0	0.6	84	0.38289717
0	0.6	85	0.3790682
0	0.6	86	0.37527752
0	0.6	87	0.37152475
0	0.6	88	0.3678095
0	0.6	89	0.36413142
0	0.6	90	0.3604901
0	0.6	91	0.35688522
0	0.6	92	0.35331637
0	0.6	93	0.3497832
0	0.6	94	0.34628537
0	0.6	95	0.34282252
0	0.6	96	0.3393943
0	0.6	97	0.33600035
0	0.6	98	0.33264035
0	0.6	99	0.32931396
0	0.7	0	0.0
0	0.7	1	0.0
0	0.7	2	0.0
0	0.7	3	0.1
0	0.7	4	0.18900001
0	0.7	5	0.26821
0	0.7	6	0.3387069
0	0.7	7	0.40144914
0	0.7	8	0.45728973
0	0.7	9	0.50698787
0	0.7	10	0.5512192
0	0.7	11	0.5905851
0	0.7	12	0.6256208
0	0.7	13	0.65680254
0	0.7	14	0.6845543
0	0.7	15	0.7092533
0	0.7	16	0.73123544
0	0.7	17	0.75079954
0	0.7	18	0.74329156
0	0.7	19	0.7358586
0	0.7	20	0.72850007
0	0.7	21	0.72121507
0	0.7	22	0.7140029
0	0.7	23	0.70686287
0	0.7	24	0.69979423
0	0.7	25	0.6927963
0	0.7	26	0.6858683
0	0.7	27	0.6790096
0	0.7	28	0.6722195
0	0.7	29	0.6654973
0	0.7	30	0.6588423
0	0.7	31	0.6522539
0	0.7	32	0.6457314
0	0.7	33	0.63927406
0	0.7	34	0.63288134
0	0.7	35	0.6265525
0	0.7	36	0.620287
0	0.7	37	0.6140841
0	0.7	38	0.6079433
0	0.7	39	0.60186386
0	0.7	40	0.5958452
0	0.7	41	0.5898868
0	0.7	42	0.58398795
0	0.7	43	0.57814807
0	0.7	44	0.5723666
0	0.7	45	0.56664294
0	0.7	46	0.5609765
0	0.7	47	0.55536675
0	0.7	48	0.5498131
0	0.7	49	0.544315
0	0.7	50	0.5388718
0	0.7	51	0.5334831
0	0.7	52	0.52814823
0	0.7	53	0.5228668
0	0.7	54	0.51763815
0	0.7	55	0.5124618
0	0.7	56	0.50733715
0	0.7	57	0.5022638
0	0.7	58	0.49724114
0	0.7	59	0.49226874
0	0.7	60	0.48734605
0	0.7	61	0.4824726
0	0.7	62	0.47764787
0	0.7	63	0.4728714
0	0.7	64	0.4681427
0	0.7	65	0.46346128
0	0.7	66	0.45882666
0	0.7	67	0.45423838
0	0.7	68	0.449696
0	0.7	69	0.44519904
0	0.7	70	0.44074705
0	0.7	71	0.4363396
0	0.7	72	0.4319762
0	0.7	73	0.42765644
0	0.7	74	0.42337987
0	0.7	75	0.41914606
0	0.7	76	0.4149546
0	0.7	77	0.41080505
0	0.7	78	0.406697
0	0.7	79	0.40263003
0	0.7	80	0.39860374
0	0.7	81	0.3946177
0	0.7	82	0.39067152
0	0.7	83	0.38676482
0	0.7	84	0.38289717
0	0.7	85	0.3790682
0	0.7	86	0.37527752
0	0.7	87	0.37152475
0	0.7	88	0.3678095
0	0.7	89	0.36413142
0	0.7	90	0.3604901
0	0.7	91	0.35688522
0	0.7	92	0.35331637
0	0.7	93	0.3497832
0	0.7	94	0.34628537
0	0.7	95	0.34282252
0	0.7	96	0.3393943
0	0.7	97	0.33600035
0	0.7	98	0.33264035
0	0.7	99	0.32931396
0	0.8	0	0.0
0	0.8	1	0.0
0	0.8	2	0.1
0	0.8	3	0.18900001
0	0.8	4	0.26821
0	0.8	5	0.3387069
0	0.8	6	0.40144914
0	0.8	7	0.45728973
0	0.8	8	0.50698787
0	0.8	9	0.5512192
0	0.8	10	0.5905851
0	0.8	11	0.6256208
0	0.8	12	0.65680254
0	0.8	13	0.6845543
0	0.8	14	0.7092533
0	0.8	15	0.73123544
0	0.8	16	0.75079954
0	0.8	17	0.7682116
0	0.8	18	0.7837084
0	0.8	19	0.77587134
0	0.8	20	0.76811266
0	0.8	21	0.7604315
0	0.8	22	0.7528272
0	0.8	23	0.745299
0	0.8	24	0.737846
0	0.8	25	0.73046756
0	0.8	26	0.7231629
0	0.8	27	0.7159313
0	0.8	28	0.708772
0	0.8	29	0.7016843
0	0.8	30	0.69466746
0	0.8	31	0.6877208
0	0.8	32	0.6808436
0	0.8	33	0.6740352
0	0.8	34	0.66729486
0	0.8	35	0.66062194
0	0.8	36	0.6540157
0	0.8	37	0.64747554
0	0.8	38	0.6410008
0	0.8	39	0.6345908
0	0.8	40	0.6282449
0	0.8	41	0.6219624
0	0.8	42	0.6157428
0	0.8	43	0.6095854
0	0.8	44	0.6034896
0	0.8	45	0.59745467
0	0.8	46	0.59148014
0	0.8	47	0.5855653
0	0.8	48	0.5797097
0	0.8	49	0.5739126
0	0.8	50	0.5681735
0	0.8	51	0.5624918
0	0.8	52	0.5568669
0	0.8	53	0.5512982
0	0.8	54	0.54578525
0	0.8	55	0.5403274
0	0.8	56	0.53492415
0	0.8	57	0.52957493
0	0.8	58	0.5242792
0	0.8	59	0.5190364
0	0.8	60	0.51384604
0	0.8	61	0.5087076
0	0.8	62	0.5036205
0	0.8	63	0.4985843
0	0.8	64	0.49359846
0	0.8	65	0.48866248
0	0.8	66	0.48377585
0	0.8	67	0.4789381
0	0.8	68	0.47414872
0	0.8	69	0.46940723
0	0.8	70	0.46471316
0	0.8	71	0.46006602
0	0.8	72	0.45546538
0	0.8	73	0.45091072
0	0.8	74	0.44640163
0	0.8	75	0.44193763
0	0.8	76	0.43751824
0	0.8	77	0.43314305
0	0.8	78	0.4288116
0	0.8	79	0.4245235
0	0.8	80	0.42027828
0	0.8	81	0.4160755
0	0.8	82	0.41191474
0	0.8	83	0.40779558
0	0.8	84	0.40371764
0	0.8	85	0.39968047
0	0.8	86	0.39568368
0	0.8	87	0.39172685
0	0.8	88	0.38780957
0	0.8	89	0.3839315
0	0.8	90	0.38009217
0	0.8	91	0.37629125
0	0.8	92	0.37252834
0	0.8	93	0.36880305
0	0.8	94	0.36511502
0	0.8	95	0.36146387
0	0.8	96	0.35784924
0	0.8	97	0.35427076
0	0.8	98	0.35072806
0	0.8	99	0.34722078
0	0.9	0	0.0
0	0.9	1	0.0
0	0.9	2	0.1
0	0.9	3	0.18900001
0	0.9	4	0.26821
0	0.9	5	0.3387069
0	0.9	6	0.40144914
0	0.9	7	0.45728973
0	0.9	8	0.50698787
0	0.9	9	0.5512192
0	0.9	10	0.5905851
0	0.9	11	0.6256208
0	0.9	12	0.65680254
0	0.9	13	0.6845543
0	0.9	14	0.7092533
0	0.9	15	0.73123544
0	0.9	16	0.75079954
0	0.9	17	0.7682116
0	0.9	18	0.7837084
0	0.9	19	0.77587134
0	0.9	20	0.76811266
0	0.9	21	0.7604315
0	0.9	22	0.7528272
0	0.9	23	0.745299
0	0.9	24	0.737846
0	0.9	25	0.73046756
0	0.9	26	0.7231629
0	0.9	27	0.7159313
0	0.9	28	0.708772
0	0.9	29	0.7016843
0	0.9	30	0.69466746
0	0.9	31	0.6877208
0	0.9	32	0.6808436
0	0.9	33	0.6740352
0	0.9	34	0.66729486
0	0.9	35	0.66062194
0	0.9	36	0.6540157
0	0.9	37	0.64747554
0	0.9	38	0.6410008
0	0.9	39	0.6345908
0	0.9	40	0.6282449
0	0.9	41	0.6219624
0	0.9	42	0.6157428
0	0.9	43	0.6095854
0	0.9	44	0.6034896
0	0.9	45	0.59745467
0	0.9	46	0.59148014
0	0.9	47	0.5855653
